acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.184,0.059,-1.059,-2.931,4.611,-2.198,683023058
0.178,0.055,-1.066,-3.053,4.000,-2.229,683027093
0.182,0.052,-1.070,-3.176,3.725,-2.046,683031103
0.179,0.053,-1.075,-3.313,3.634,-2.000,683035112
0.183,0.046,-1.072,-3.359,3.130,-2.015,683039121
0.181,0.044,-1.079,-3.221,2.748,-2.351,683043131
0.179,0.050,-1.079,-3.130,2.519,-2.244,683047141
0.172,0.057,-1.081,-2.962,2.504,-2.061,683051151
0.173,0.057,-1.087,-2.443,2.382,-1.435,683055161
0.163,0.058,-1.085,-2.290,2.305,-1.573,683059171
0.169,0.056,-1.091,-1.710,2.290,-1.053,683063181
0.173,0.057,-1.097,-1.237,2.351,-1.176,683067191
0.172,0.054,-1.102,-0.611,2.275,-0.702,683071201
0.174,0.057,-1.094,-0.534,2.550,-0.504,683075211
0.173,0.052,-1.099,-0.489,3.008,-0.397,683079220
0.166,0.049,-1.092,-0.641,3.282,-0.382,683083229
0.165,0.046,-1.095,-0.763,3.985,-0.137,683087239
0.166,0.055,-1.097,-1.069,4.626,-0.275,683091248
0.171,0.053,-1.094,-1.160,5.084,-0.122,683095258
0.173,0.057,-1.093,-1.298,5.618,-0.031,683099269
0.175,0.043,-1.104,-1.939,5.573,-0.641,683103279
0.170,0.036,-1.103,-3.099,6.046,-0.198,683107288
0.174,0.038,-1.109,-4.198,5.924,-0.443,683111299
0.177,0.029,-1.107,-5.573,5.847,-0.687,683115308
0.186,0.038,-1.114,-6.656,5.084,-0.824,683119318
0.193,0.040,-1.111,-7.450,4.687,-0.718,683123328
0.192,0.047,-1.118,-8.229,3.863,-0.718,683127338
0.190,0.050,-1.115,-8.809,3.298,-0.992,683131348
0.182,0.063,-1.118,-8.687,3.191,-0.931,683135358
0.176,0.060,-1.123,-8.870,2.809,-0.687,683139368
0.172,0.070,-1.132,-8.687,2.290,-0.641,683143377
0.167,0.065,-1.125,-8.412,2.702,-0.458,683147387
0.170,0.060,-1.118,-8.550,2.901,-0.107,683151400
0.169,0.060,-1.119,-8.366,3.267,0.137,683155409
0.178,0.058,-1.119,-8.031,3.557,0.550,683159419
0.175,0.067,-1.114,-7.924,3.969,0.718,683163429
0.176,0.065,-1.107,-7.740,4.397,0.870,683167439
0.175,0.067,-1.111,-7.221,4.992,1.313,683171448
0.172,0.065,-1.093,-7.389,5.252,1.481,683175458
0.176,0.066,-1.099,-7.481,5.695,1.206,683179468
0.175,0.068,-1.089,-8.092,6.046,1.191,683183477
0.185,0.055,-1.102,-8.748,6.489,1.053,683187487
0.189,0.056,-1.102,-9.481,7.053,0.977,683191497
0.184,0.052,-1.099,-10.626,7.649,0.351,683195506
0.176,0.051,-1.096,-11.817,7.969,-0.748,683199516
0.176,0.053,-1.083,-13.603,9.115,-0.641,683203526
0.179,0.050,-1.081,-14.916,10.275,-0.351,683207536
0.166,0.045,-1.081,-16.855,11.038,-1.405,683211545
0.174,0.046,-1.087,-18.916,12.198,-2.183,683215555
0.172,0.052,-1.083,-20.840,12.794,-2.321,683219564
0.169,0.061,-1.084,-21.878,13.618,-3.099,683223573
0.174,0.062,-1.079,-23.130,14.763,-3.496,683227583
0.182,0.079,-1.078,-23.679,14.534,-3.252,683231594
0.190,0.074,-1.070,-23.985,14.427,-3.328,683235605
0.203,0.078,-1.073,-23.206,13.252,-3.038,683239614
0.210,0.091,-1.075,-22.718,11.954,-3.298,683243623
0.216,0.090,-1.073,-21.282,10.748,-3.221,683247632
0.216,0.083,-1.067,-19.710,9.481,-2.595,683251642
0.217,0.100,-1.065,-17.634,8.107,-1.634,683255652
0.214,0.099,-1.075,-15.771,6.779,-0.962,683259663
0.219,0.098,-1.071,-13.634,5.802,0.183,683263672
0.222,0.097,-1.078,-11.557,4.198,0.580,683267682
0.222,0.089,-1.080,-10.092,3.359,0.611,683271692
0.228,0.075,-1.099,-9.221,1.588,0.183,683275711
0.223,0.073,-1.089,-8.397,0.947,-0.641,683279721
0.217,0.076,-1.103,-7.313,0.198,0.366,683283731
0.206,0.067,-1.092,-6.840,0.153,0.962,683287741
0.208,0.064,-1.097,-6.107,0.382,0.489,683291751
0.206,0.068,-1.102,-5.588,0.656,0.870,683295768
0.204,0.062,-1.093,-5.405,1.206,0.427,683299778
0.204,0.067,-1.095,-5.176,2.061,0.183,683303788
0.194,0.072,-1.098,-5.053,3.069,0.641,683307798
0.195,0.064,-1.086,-4.489,4.382,0.519,683311809
0.201,0.081,-1.081,-4.397,5.176,0.901,683315819
0.205,0.081,-1.071,-3.603,6.122,1.527,683319828
0.201,0.080,-1.068,-3.069,7.069,1.389,683323838
0.204,0.080,-1.068,-2.137,7.863,1.878,683327847
0.213,0.092,-1.067,-1.099,7.893,2.168,683331859
0.218,0.088,-1.067,-0.061,7.634,2.351,683335869
0.223,0.082,-1.074,0.519,7.282,2.534,683339879
0.219,0.075,-1.078,1.435,6.656,2.718,683343889
0.229,0.081,-1.079,2.305,5.511,3.099,683347899
0.233,0.070,-1.088,2.977,4.122,3.206,683351909
0.240,0.074,-1.102,3.634,2.275,3.328,683355918
0.240,0.069,-1.104,3.878,0.580,3.099,683359929
0.246,0.062,-1.112,4.275,-1.267,3.038,683363938
0.246,0.053,-1.110,4.504,-2.947,3.023,683367948
0.232,0.064,-1.106,5.252,-3.710,2.885,683371958
0.225,0.060,-1.109,5.115,-4.137,2.992,683375967
0.210,0.063,-1.111,5.481,-4.305,3.267,683379977
0.211,0.064,-1.106,5.374,-3.847,3.344,683383987
0.196,0.057,-1.102,5.053,-3.450,3.267,683387997
0.197,0.055,-1.106,4.748,-2.366,3.237,683392007
0.200,0.055,-1.109,4.366,-1.496,3.359,683396025
0.199,0.056,-1.098,3.679,-0.489,3.115,683400035
0.198,0.050,-1.107,2.962,0.748,2.870,683404045
0.194,0.052,-1.098,2.214,1.679,2.931,683408054
0.198,0.053,-1.096,1.618,2.626,2.794,683412064
0.207,0.055,-1.088,0.916,3.374,2.534,683416082
0.205,0.060,-1.096,0.504,4.702,2.412,683420093
0.207,0.055,-1.095,-0.458,5.053,1.908,683424102
0.216,0.065,-1.104,-0.397,5.176,2.183,683428111
0.209,0.066,-1.095,-0.336,4.794,2.382,683432121
0.213,0.069,-1.097,-0.244,4.702,2.580,683436137
0.222,0.075,-1.094,0.046,4.061,3.008,683440148
0.219,0.064,-1.095,-0.046,3.786,2.198,683444157
0.218,0.082,-1.090,0.519,3.298,2.229,683448166
0.212,0.081,-1.092,1.176,2.855,3.160,683452176
0.219,0.080,-1.088,1.664,2.427,3.252,683456185
0.210,0.079,-1.087,2.382,1.985,3.069,683460194
0.218,0.081,-1.097,2.855,1.328,3.160,683464204
0.217,0.074,-1.090,3.221,1.115,3.405,683468214
0.210,0.075,-1.086,3.679,0.763,3.450,683472224
0.211,0.073,-1.074,3.756,0.427,3.359,683476233
0.211,0.070,-1.084,3.405,0.153,2.947,683480244
0.207,0.073,-1.073,3.450,0.183,2.718,683484253
0.207,0.081,-1.083,2.992,0.443,2.687,683488262
0.205,0.076,-1.078,2.763,0.794,2.519,683492272
0.204,0.076,-1.088,2.321,0.870,1.954,683496291
0.205,0.090,-1.084,1.573,1.115,1.832,683500302
0.200,0.093,-1.094,0.840,1.084,1.878,683504311
0.199,0.086,-1.097,0.351,0.779,1.725,683508321
0.210,0.079,-1.094,-0.763,0.733,1.344,683512331
0.208,0.092,-1.099,-0.473,0.779,1.649,683516351
0.209,0.086,-1.099,-1.145,0.305,1.924,683520360
0.218,0.087,-1.104,-1.099,0.137,2.244,683524370
0.215,0.092,-1.106,-1.221,-1.038,2.092,683528379
