acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.250,-0.145,-1.095,2.168,4.687,-0.260,0
0.247,-0.135,-1.114,1.786,3.771,-0.305,4052
0.249,-0.146,-1.109,1.069,1.771,-0.504,8065
0.241,-0.144,-1.114,0.443,0.809,-0.763,12076
0.243,-0.143,-1.120,-0.198,0.214,-0.855,16087
0.246,-0.141,-1.115,-0.809,-0.321,-1.145,20098
0.238,-0.147,-1.121,-1.359,-0.763,-1.481,24109
0.227,-0.145,-1.135,-1.817,-0.962,-1.634,28120
0.227,-0.147,-1.130,-2.244,-0.656,-1.786,32130
0.223,-0.144,-1.129,-2.489,-0.733,-1.786,36141
0.224,-0.141,-1.136,-2.763,-0.565,-1.496,40152
0.226,-0.142,-1.131,-2.733,0.153,-1.481,44163
0.233,-0.137,-1.139,-2.519,0.443,-1.267,48171
0.224,-0.135,-1.129,-2.153,0.901,-1.145,52183
0.225,-0.139,-1.137,-1.863,0.977,-0.824,56193
0.230,-0.135,-1.139,-1.435,1.298,-0.687,60204
0.229,-0.134,-1.134,-1.084,1.695,-0.534,64215
0.229,-0.140,-1.138,-1.023,1.847,-0.489,68227
0.244,-0.142,-1.141,-0.672,2.000,-0.198,72239
0.245,-0.149,-1.141,-0.672,1.603,-0.122,76249
0.242,-0.152,-1.141,-1.023,1.618,-0.168,80260
0.246,-0.149,-1.136,-1.267,1.496,-0.061,84271
0.249,-0.145,-1.134,-1.450,0.901,-0.321,88283
0.248,-0.153,-1.137,-1.710,0.260,-0.443,92294
0.243,-0.147,-1.135,-1.847,0.015,-0.565,96305
0.238,-0.150,-1.137,-2.137,-0.092,-0.794,100316
0.233,-0.149,-1.133,-2.534,-0.137,-1.038,104327
0.241,-0.160,-1.134,-2.824,-0.183,-0.916,108339
0.238,-0.152,-1.138,-3.023,-0.015,-1.038,112350
0.234,-0.159,-1.141,-3.237,0.519,-1.130,116362
0.237,-0.150,-1.133,-3.389,0.626,-1.145,120373
0.241,-0.156,-1.138,-3.557,0.489,-0.947,124384
0.241,-0.162,-1.135,-3.710,0.351,-0.916,128395
0.243,-0.157,-1.132,-4.153,0.412,-1.115,132406
0.239,-0.148,-1.141,-4.229,-0.046,-1.160,136418
0.242,-0.154,-1.135,-4.550,-0.366,-1.191,140429
0.249,-0.159,-1.132,-4.595,-0.382,-1.466,144440
0.243,-0.154,-1.137,-4.824,-0.244,-1.542,148451
0.248,-0.153,-1.135,-4.992,-0.458,-1.664,152462
0.247,-0.147,-1.139,-5.221,-0.382,-1.649,156473
0.242,-0.148,-1.133,-5.282,-0.504,-1.756,160484
0.246,-0.146,-1.133,-5.527,-0.489,-2.061,164495
0.245,-0.145,-1.142,-5.527,-0.641,-2.153,168506
0.244,-0.139,-1.133,-5.618,-0.412,-2.351,172517
0.244,-0.139,-1.126,-5.542,-0.397,-2.366,176528
0.239,-0.130,-1.131,-5.389,-0.198,-2.443,180539
0.238,-0.130,-1.124,-4.962,-0.351,-2.290,184550
0.240,-0.130,-1.127,-4.534,0.550,-2.458,188561
0.239,-0.132,-1.126,-4.260,1.099,-2.076,192572
0.231,-0.132,-1.118,-3.908,1.176,-2.122,196583
0.232,-0.133,-1.120,-3.511,1.282,-1.969,200594
0.227,-0.137,-1.122,-3.389,1.206,-1.649,204605
0.227,-0.129,-1.113,-3.023,1.298,-1.496,208617
0.230,-0.133,-1.120,-2.656,1.588,-1.344,212629
0.227,-0.132,-1.108,-2.458,1.786,-1.328,216639
0.229,-0.132,-1.109,-2.229,1.771,-1.145,220650
0.230,-0.141,-1.107,-2.214,2.198,-1.221,224661
0.236,-0.148,-1.114,-2.305,2.214,-1.221,228673
0.238,-0.146,-1.114,-2.824,2.137,-1.298,232692
0.244,-0.148,-1.119,-3.160,1.817,-1.359,236703
0.245,-0.157,-1.119,-3.511,1.771,-1.573,240714
0.245,-0.154,-1.114,-3.985,1.145,-1.802,244725
0.243,-0.157,-1.125,-4.336,-0.076,-1.893,248736
0.248,-0.156,-1.123,-4.519,-0.611,-1.954,252747
0.246,-0.159,-1.128,-5.008,-0.855,-2.122,256758
0.239,-0.150,-1.131,-5.206,-0.977,-2.092,260769
0.236,-0.148,-1.127,-5.053,-1.252,-2.214,264780
0.229,-0.145,-1.127,-4.916,-1.115,-2.046,268793
0.235,-0.145,-1.121,-5.069,-0.763,-2.122,272804
0.223,-0.141,-1.118,-4.550,-0.168,-1.908,276815
0.218,-0.137,-1.126,-4.153,0.366,-1.863,280826
0.226,-0.138,-1.125,-3.863,1.008,-1.664,284837
0.227,-0.133,-1.121,-3.176,1.618,-1.634,288848
0.232,-0.128,-1.114,-2.901,2.137,-1.405,292858
0.231,-0.136,-1.112,-2.626,2.473,-1.588,296869
0.235,-0.135,-1.123,-2.107,2.534,-1.359,300880
0.239,-0.135,-1.123,-2.061,2.519,-1.313,304891
0.246,-0.138,-1.112,-2.076,2.366,-1.252,308903
0.243,-0.147,-1.123,-1.893,2.183,-1.252,312914
0.240,-0.144,-1.124,-1.954,1.420,-1.313,316925
0.241,-0.149,-1.126,-1.908,0.779,-1.252,320936
0.232,-0.142,-1.128,-2.046,0.137,-1.359,324948
0.237,-0.136,-1.121,-2.336,0.137,-1.252,328959
0.229,-0.143,-1.127,-2.473,-0.061,-1.237,332978
0.224,-0.143,-1.122,-2.534,-0.397,-1.374,336989
0.224,-0.143,-1.119,-2.748,0.000,-1.542,341000
0.221,-0.140,-1.131,-2.962,-0.061,-1.771,345011
0.229,-0.142,-1.130,-2.992,0.244,-1.756,349022
0.229,-0.141,-1.122,-3.084,0.366,-1.649,353043
0.228,-0.136,-1.120,-2.855,0.458,-1.954,357054
0.227,-0.140,-1.130,-2.901,0.550,-1.924,361065
0.233,-0.139,-1.126,-2.947,0.244,-1.710,365076
0.228,-0.145,-1.125,-2.794,0.198,-1.588,369087
0.235,-0.140,-1.122,-2.595,-0.366,-1.588,373100
0.241,-0.139,-1.123,-2.260,-0.763,-1.282,377112
0.237,-0.143,-1.128,-1.954,-0.947,-1.145,381123
0.238,-0.140,-1.126,-1.725,-1.237,-1.099,385134
0.236,-0.147,-1.127,-1.634,-1.374,-1.221,389145
0.230,-0.143,-1.132,-1.496,-1.374,-0.885,393157
0.228,-0.146,-1.129,-1.115,-1.298,-1.145,397168
0.228,-0.136,-1.123,-0.794,-0.824,-1.023,401179
0.221,-0.134,-1.127,-0.733,-0.702,-0.962,405190
0.221,-0.138,-1.124,-0.687,-0.366,-0.824,409201
0.222,-0.144,-1.119,-0.595,0.489,-0.901,413222
0.230,-0.139,-1.128,-0.290,0.931,-0.794,417233
0.231,-0.135,-1.134,-0.382,1.389,-0.580,421244
0.235,-0.134,-1.123,-0.443,1.420,-0.504,425255
0.239,-0.138,-1.130,-0.641,1.221,-0.092,429266
0.253,-0.135,-1.137,-0.748,1.496,0.107,433287
0.241,-0.133,-1.126,-0.763,1.298,0.229,437298
0.237,-0.131,-1.134,-1.008,0.305,0.321,441309
0.242,-0.134,-1.135,-1.099,-0.565,0.427,445320
0.238,-0.137,-1.136,-1.420,-1.267,0.534,449331
0.240,-0.141,-1.135,-1.802,-1.527,0.336,453349
0.236,-0.144,-1.136,-2.260,-1.542,0.275,457360
0.231,-0.151,-1.148,-2.565,-1.802,0.290,461371
0.222,-0.142,-1.135,-2.947,-1.450,-0.015,465382
0.228,-0.137,-1.147,-3.176,-1.344,-0.031,469393
0.229,-0.136,-1.130,-3.481,-0.656,-0.336,473404
0.214,-0.136,-1.137,-3.450,0.168,-0.290,477415
0.222,-0.139,-1.143,-3.466,0.595,-0.275,481426
0.216,-0.142,-1.145,-3.130,0.962,-0.321,485437
0.221,-0.146,-1.137,-3.099,1.435,-0.366,489448
0.225,-0.136,-1.133,-2.840,1.389,-0.229,493459
0.234,-0.140,-1.142,-2.321,1.328,0.107,497470
0.232,-0.137,-1.134,-2.198,1.313,0.260,501481
