acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.094,0.203,-1.092,-7.038,0.122,-0.107,0
0.099,0.204,-1.081,-6.840,0.260,-0.198,4051
0.094,0.197,-1.089,-6.305,-0.198,-0.305,8067
0.082,0.202,-1.088,-5.924,0.153,-0.427,12079
0.082,0.207,-1.080,-5.496,0.351,-0.641,16089
0.084,0.200,-1.084,-4.931,0.626,-0.901,20100
0.075,0.205,-1.084,-4.565,0.840,-1.099,24111
0.083,0.209,-1.076,-4.092,1.557,-0.931,28122
0.074,0.208,-1.079,-3.374,2.382,-0.931,32133
0.074,0.203,-1.076,-2.977,2.962,-1.145,36144
0.083,0.203,-1.077,-2.504,3.496,-0.977,40155
0.080,0.199,-1.082,-2.305,3.374,-1.206,44166
0.083,0.203,-1.082,-2.214,4.031,-1.298,48177
0.088,0.189,-1.081,-2.092,3.634,-1.069,52188
0.093,0.192,-1.080,-1.908,3.649,-0.992,56200
0.090,0.195,-1.087,-1.985,3.435,-0.977,60210
0.103,0.196,-1.085,-2.260,2.977,-0.779,64221
0.103,0.193,-1.091,-2.275,2.718,-0.626,68232
0.099,0.195,-1.089,-2.397,1.847,-0.519,72243
0.094,0.197,-1.085,-2.550,1.313,-0.580,76254
0.098,0.194,-1.089,-2.672,0.718,-0.443,80265
0.100,0.197,-1.092,-2.519,-0.031,-0.534,84276
0.100,0.197,-1.090,-2.046,-0.626,-0.534,88287
0.101,0.196,-1.086,-1.969,-1.481,-0.641,92298
0.094,0.205,-1.091,-1.924,-1.313,-0.779,96309
0.092,0.209,-1.090,-1.542,-1.740,-0.779,100320
0.082,0.200,-1.089,-1.176,-1.802,-0.733,104331
0.079,0.199,-1.096,-0.916,-1.618,-0.519,108344
0.075,0.199,-1.089,-0.550,-1.359,-0.214,112355
0.081,0.190,-1.095,-0.351,-1.099,0.412,116366
0.082,0.192,-1.100,-0.275,-0.840,0.824,120377
0.079,0.186,-1.104,-0.229,-0.489,1.252,124388
0.077,0.193,-1.112,-0.107,-0.260,1.939,128399
0.078,0.195,-1.109,-0.229,-0.137,2.489,132410
0.081,0.193,-1.109,-0.214,0.351,2.382,136421
0.086,0.186,-1.114,-0.168,0.504,2.748,140432
0.084,0.178,-1.115,-0.458,0.626,2.931,144443
0.088,0.180,-1.119,-0.275,0.824,2.840,148454
0.094,0.177,-1.113,-0.473,0.779,2.977,152465
0.093,0.178,-1.115,-0.870,0.901,3.099,156476
0.101,0.179,-1.116,-1.359,0.794,3.267,160487
0.106,0.173,-1.112,-1.939,0.641,3.023,164498
0.107,0.170,-1.124,-2.351,0.275,2.779,168511
0.109,0.167,-1.117,-2.626,-0.031,2.473,172521
0.106,0.169,-1.120,-2.580,0.092,2.397,176532
0.104,0.172,-1.114,-2.992,0.061,2.260,180543
0.096,0.164,-1.120,-3.344,0.107,2.137,184554
0.100,0.172,-1.121,-3.649,0.168,2.168,188564
0.105,0.163,-1.119,-3.924,0.275,2.153,192575
0.112,0.176,-1.117,-3.771,0.565,2.122,196586
0.099,0.175,-1.113,-3.756,0.443,2.198,200597
0.104,0.172,-1.116,-3.634,0.550,1.939,204608
0.110,0.177,-1.122,-3.450,0.702,1.893,208620
0.107,0.178,-1.108,-3.374,0.626,1.649,212630
0.110,0.173,-1.113,-3.511,0.626,1.359,216641
0.110,0.182,-1.114,-3.588,0.565,1.023,220652
0.109,0.180,-1.112,-3.359,0.870,0.687,224663
0.104,0.177,-1.107,-3.496,0.916,0.519,228674
0.106,0.172,-1.113,-3.481,0.794,0.458,232692
0.101,0.179,-1.115,-3.115,0.672,0.351,236703
0.110,0.174,-1.101,-2.916,0.733,-0.076,240715
0.114,0.175,-1.104,-2.824,0.794,-0.260,244726
0.107,0.170,-1.111,-3.038,0.733,-0.198,248736
0.104,0.168,-1.107,-3.145,0.580,-0.366,252748
0.114,0.165,-1.107,-3.069,0.473,-0.458,256759
0.109,0.172,-1.109,-2.916,0.427,-0.366,260770
0.109,0.175,-1.111,-2.687,0.366,-0.351,264781
0.102,0.177,-1.103,-2.458,-0.168,-0.275,268794
0.112,0.170,-1.102,-2.733,-0.183,-0.336,272805
0.105,0.176,-1.118,-2.870,-0.305,-0.351,276816
0.116,0.175,-1.114,-3.313,-0.733,-0.366,280827
0.106,0.177,-1.112,-3.420,-0.855,-0.534,284838
0.111,0.179,-1.104,-3.359,-1.099,-0.702,288849
0.105,0.167,-1.112,-3.405,-1.328,-0.840,292859
0.101,0.182,-1.106,-3.298,-1.435,-0.977,296870
