acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.312,-0.255,-1.089,-1.405,-0.046,-1.893,0
0.322,-0.255,-1.079,-1.328,-0.061,-1.771,4053
0.325,-0.257,-1.084,-0.992,0.092,-1.802,8066
0.321,-0.260,-1.079,-0.885,0.198,-2.015,12077
0.321,-0.261,-1.078,-0.718,0.000,-1.908,16088
0.320,-0.257,-1.079,-0.702,-0.107,-1.969,20099
0.316,-0.258,-1.078,-0.626,0.000,-2.198,24110
0.319,-0.261,-1.076,-0.885,-0.137,-2.229,28120
0.311,-0.260,-1.087,-0.763,0.000,-2.092,32132
0.310,-0.263,-1.081,-0.748,0.214,-2.168,36142
0.315,-0.263,-1.093,-0.748,0.412,-2.092,40153
0.317,-0.262,-1.092,-0.794,0.702,-2.183,44164
0.317,-0.263,-1.088,-0.824,0.794,-2.122,48173
0.310,-0.263,-1.090,-0.901,1.160,-2.443,52184
0.317,-0.262,-1.088,-0.885,1.450,-2.458,56195
0.316,-0.267,-1.097,-1.130,1.786,-2.489,60206
0.327,-0.270,-1.085,-1.145,1.908,-2.779,64217
0.328,-0.269,-1.087,-1.191,2.244,-2.626,68229
0.322,-0.268,-1.100,-1.359,2.412,-2.947,72240
0.328,-0.272,-1.101,-1.374,2.641,-2.885,76251
0.334,-0.279,-1.094,-1.573,2.519,-3.359,80262
0.342,-0.278,-1.100,-1.832,2.229,-3.847,84273
0.346,-0.280,-1.104,-2.076,2.031,-4.336,88285
0.352,-0.285,-1.101,-2.397,1.802,-4.794,92296
0.359,-0.280,-1.094,-2.611,1.008,-5.130,96308
0.350,-0.281,-1.091,-2.824,0.794,-5.374,100319
0.352,-0.281,-1.095,-2.794,0.458,-5.466,104330
0.342,-0.279,-1.100,-2.916,0.153,-5.298,108342
0.344,-0.275,-1.094,-3.206,0.137,-5.328,112353
0.340,-0.272,-1.104,-3.160,0.153,-5.359,116364
0.330,-0.264,-1.106,-3.130,0.366,-5.466,120375
0.327,-0.271,-1.101,-3.038,0.412,-5.786,124386
0.328,-0.271,-1.093,-3.160,0.733,-5.985,128396
0.330,-0.268,-1.100,-3.359,1.038,-6.550,132407
0.319,-0.275,-1.098,-3.618,1.282,-6.809,136418
0.319,-0.275,-1.104,-3.863,1.344,-7.084,140429
0.315,-0.266,-1.094,-4.046,1.802,-6.901,144440
0.322,-0.269,-1.104,-4.275,1.756,-6.275,148451
0.316,-0.269,-1.092,-4.351,2.015,-5.878,152461
0.322,-0.266,-1.093,-4.443,1.832,-5.603,156472
0.320,-0.266,-1.095,-4.382,1.542,-5.313,160484
0.317,-0.264,-1.097,-4.473,1.420,-4.992,164495
0.318,-0.265,-1.090,-4.122,1.023,-4.809,168506
0.315,-0.260,-1.092,-3.908,0.397,-4.656,172517
0.321,-0.257,-1.088,-3.588,0.290,-4.504,176528
0.310,-0.257,-1.092,-3.496,0.092,-4.336,180539
0.305,-0.257,-1.092,-3.298,-0.122,-3.847,184550
0.301,-0.267,-1.093,-2.855,0.076,-3.664,188561
0.302,-0.256,-1.083,-2.718,-0.031,-3.221,192572
0.301,-0.258,-1.093,-2.534,-0.122,-3.420,196584
0.302,-0.269,-1.094,-2.550,-0.183,-3.450,200595
0.301,-0.263,-1.086,-2.458,-0.092,-3.176,204606
0.297,-0.272,-1.080,-2.595,-0.382,-3.359,208618
0.307,-0.267,-1.081,-2.626,-0.290,-3.282,212630
0.299,-0.271,-1.091,-2.885,-0.519,-2.931,216641
0.302,-0.272,-1.082,-2.977,-0.611,-2.885,220653
0.301,-0.272,-1.082,-3.145,-0.916,-2.550,224664
0.312,-0.269,-1.091,-3.359,-1.115,-2.382,228675
0.306,-0.266,-1.083,-3.481,-0.809,-2.092,232693
0.314,-0.272,-1.082,-3.160,-1.252,-2.168,236704
0.311,-0.271,-1.072,-2.916,-1.481,-1.817,240715
0.312,-0.266,-1.077,-2.916,-1.435,-1.511,244726
0.301,-0.265,-1.085,-3.145,-1.679,-1.221,248737
0.303,-0.263,-1.079,-2.840,-1.817,-1.084,252748
0.305,-0.260,-1.086,-2.702,-1.756,-1.115,256759
0.301,-0.266,-1.090,-2.580,-1.588,-1.115,260770
0.301,-0.267,-1.084,-2.275,-1.298,-0.702,264781
0.304,-0.275,-1.087,-2.336,-1.466,-0.580,268794
0.306,-0.266,-1.090,-2.229,-0.962,-0.305,272805
0.305,-0.271,-1.091,-2.214,-0.901,-0.214,276816
0.306,-0.269,-1.091,-2.427,-0.809,0.031,280827
0.308,-0.274,-1.083,-2.366,-0.550,0.015,284838
0.308,-0.275,-1.085,-2.580,-0.427,0.168,288849
0.311,-0.271,-1.093,-2.672,-0.366,0.000,292859
0.315,-0.267,-1.095,-2.840,-0.412,0.000,296870
0.319,-0.271,-1.094,-3.053,-0.626,0.183,300881
0.318,-0.269,-1.092,-3.023,-0.611,0.214,304892
0.316,-0.272,-1.090,-2.916,-0.779,0.290,308904
0.316,-0.264,-1.081,-2.855,-0.916,0.382,312915
0.318,-0.269,-1.090,-2.641,-1.023,0.565,316927
0.319,-0.268,-1.087,-2.641,-1.099,0.595,320938
0.317,-0.265,-1.097,-2.550,-1.221,0.641,324950
0.316,-0.262,-1.096,-2.397,-1.206,0.748,328961
0.318,-0.263,-1.097,-2.229,-1.191,0.534,332980
0.314,-0.265,-1.080,-2.122,-0.916,0.427,336991
0.309,-0.265,-1.085,-2.260,-0.687,0.214,341002
0.317,-0.269,-1.095,-2.336,-0.580,0.153,345013
0.312,-0.271,-1.094,-2.733,-0.168,0.198,349024
0.314,-0.270,-1.101,-2.855,-0.183,0.122,353045
0.315,-0.267,-1.094,-3.267,0.015,0.031,357056
0.315,-0.264,-1.089,-3.573,-0.076,-0.092,361067
0.317,-0.265,-1.094,-4.061,-0.168,-0.015,365078
0.328,-0.265,-1.090,-4.198,-0.321,-0.046,369089
0.325,-0.267,-1.091,-4.489,-0.534,-0.061,373102
0.324,-0.261,-1.092,-4.718,-0.916,-0.076,377114
0.328,-0.255,-1.080,-4.519,-0.916,-0.214,381124
0.323,-0.256,-1.096,-4.443,-1.145,-0.260,385135
0.323,-0.250,-1.079,-4.412,-1.069,-0.198,389146
0.316,-0.256,-1.092,-3.969,-1.176,-0.382,393159
0.315,-0.251,-1.088,-3.832,-0.855,-0.061,397170
0.318,-0.250,-1.086,-3.267,-0.611,-0.076,401181
0.316,-0.251,-1.086,-3.221,-0.534,-0.122,405192
0.316,-0.255,-1.088,-2.916,-0.305,-0.260,409203
0.314,-0.254,-1.079,-2.840,-0.153,-0.351,413224
0.322,-0.258,-1.089,-2.656,-0.275,-0.366,417235
0.324,-0.256,-1.094,-2.672,-0.076,-0.382,421247
0.323,-0.264,-1.095,-2.855,-0.305,-0.580,425258
0.322,-0.256,-1.088,-3.115,-0.366,-0.794,429269
0.330,-0.260,-1.097,-3.389,-0.641,-0.947,433290
0.326,-0.259,-1.098,-3.634,-1.008,-0.885,437302
0.323,-0.261,-1.093,-3.954,-0.916,-1.115,441313
0.323,-0.260,-1.100,-4.412,-0.870,-1.237,445324
0.323,-0.266,-1.099,-4.855,-0.916,-1.511,449336
0.328,-0.258,-1.104,-5.099,-1.130,-1.282,453347
0.325,-0.256,-1.097,-5.206,-1.023,-1.374,457358
0.325,-0.253,-1.091,-5.405,-1.053,-1.389,461369
0.317,-0.260,-1.102,-5.466,-0.824,-1.435,465380
0.331,-0.253,-1.102,-5.221,-0.916,-1.191,469391
0.333,-0.253,-1.092,-5.267,-0.809,-1.053,473402
0.328,-0.250,-1.094,-5.008,-0.809,-1.115,477414
0.330,-0.249,-1.083,-4.992,-1.023,-1.527,481424
0.326,-0.252,-1.097,-4.748,-1.160,-1.649,485435
0.333,-0.255,-1.104,-4.748,-0.992,-1.863,489446
0.326,-0.254,-1.101,-4.718,-0.947,-2.076,493458
0.327,-0.260,-1.093,-4.763,-0.809,-2.229,497468
0.322,-0.254,-1.102,-4.824,-0.901,-2.427,501479
0.323,-0.259,-1.098,-4.626,-0.611,-2.687,505490
0.323,-0.258,-1.096,-4.702,-0.443,-2.641,509501
0.322,-0.256,-1.091,-4.931,-0.382,-2.916,513511
0.324,-0.257,-1.095,-4.870,-0.122,-3.160,517522
0.320,-0.252,-1.091,-4.870,-0.137,-3.115,521533
0.322,-0.253,-1.098,-4.733,-0.290,-3.405,525544
0.320,-0.251,-1.093,-4.702,-0.244,-3.389,529555
0.322,-0.252,-1.095,-4.519,-0.443,-3.420,533566
0.326,-0.249,-1.095,-4.489,-0.565,-3.664,537577
0.327,-0.252,-1.098,-4.321,-0.885,-3.924,541588
0.329,-0.254,-1.089,-4.137,-1.008,-4.260,545599
0.326,-0.252,-1.104,-4.244,-1.435,-4.626,549610
0.321,-0.242,-1.101,-4.214,-1.756,-4.901,553630
0.315,-0.247,-1.099,-4.351,-1.786,-5.038,557641
0.320,-0.245,-1.102,-4.397,-1.786,-5.221,561652
0.312,-0.242,-1.112,-4.489,-2.046,-5.740,565663
0.318,-0.243,-1.113,-4.626,-1.679,-6.168,569674
0.307,-0.241,-1.110,-4.962,-1.603,-6.504,573694
0.307,-0.237,-1.119,-5.313,-1.145,-6.733,577705
0.294,-0.228,-1.116,-5.832,-0.397,-6.504,581716
0.293,-0.221,-1.137,-6.565,0.427,-6.305,585727
0.298,-0.209,-1.138,-7.298,1.267,-6.000,589738
0.295,-0.199,-1.149,-8.092,2.580,-5.588,593750
0.293,-0.177,-1.149,-8.534,3.542,-5.435,597760
0.292,-0.157,-1.159,-8.901,4.794,-5.573,601772
0.289,-0.138,-1.185,-8.611,5.954,-5.603,605782
0.292,-0.122,-1.184,-8.076,7.282,-5.756,609793
0.300,-0.110,-1.196,-8.015,8.214,-6.229,613805
0.293,-0.102,-1.211,-7.771,9.435,-6.550,617816
0.314,-0.089,-1.223,-7.847,10.321,-6.748,621827
0.326,-0.075,-1.237,-8.046,10.458,-6.824,625839
0.321,-0.067,-1.274,-9.298,10.656,-7.252,629850
0.339,-0.047,-1.278,-9.725,10.489,-7.817,633870
0.354,-0.032,-1.291,-9.634,10.305,-8.122,637881
0.368,-0.016,-1.301,-10.336,9.420,-8.137,641893
0.377,0.007,-1.321,-11.084,8.550,-7.725,645904
0.399,0.032,-1.333,-11.832,7.252,-7.359,649918
0.417,0.037,-1.348,-12.458,5.679,-7.084,653929
0.430,0.049,-1.352,-12.855,3.954,-7.481,657940
0.436,0.058,-1.365,-13.496,2.214,-8.137,661951
0.448,0.070,-1.381,-14.397,0.198,-9.084,665962
0.453,0.079,-1.384,-15.542,-1.557,-10.305,669973
0.457,0.092,-1.387,-16.916,-3.237,-11.649,673984
0.446,0.109,-1.388,-18.366,-4.351,-13.359,677996
0.443,0.129,-1.393,-19.557,-5.145,-15.389,682007
0.423,0.149,-1.404,-20.962,-5.557,-17.405,686018
0.410,0.164,-1.402,-22.779,-5.282,-19.725,690029
0.387,0.188,-1.395,-24.443,-4.275,-21.756,694040
0.381,0.206,-1.389,-26.092,-2.580,-23.695,698051
0.363,0.228,-1.385,-27.817,-0.580,-25.542,702062
0.365,0.246,-1.369,-29.573,1.527,-27.603,706073
0.348,0.269,-1.353,-30.687,4.198,-28.565,710085
0.351,0.295,-1.341,-31.435,6.840,-29.634,714096
0.339,0.312,-1.317,-31.786,9.099,-30.733,718107
0.348,0.323,-1.310,-31.786,10.656,-31.832,722119
0.372,0.332,-1.315,-32.107,11.771,-32.901,726129
0.376,0.334,-1.289,-31.863,12.229,-33.649,730140
0.403,0.338,-1.281,-31.740,11.466,-34.214,734151
0.416,0.344,-1.280,-31.374,9.832,-34.443,738158
0.425,0.342,-1.260,-30.916,7.725,-34.504,742169
0.420,0.353,-1.244,-30.107,4.947,-34.260,746180
0.417,0.359,-1.238,-29.145,2.046,-33.771,750191
0.406,0.376,-1.215,-27.282,-0.840,-33.817,754202
0.390,0.376,-1.231,-24.977,-3.374,-33.389,758214
0.371,0.395,-1.219,-22.046,-5.389,-32.641,762225
0.343,0.410,-1.219,-18.885,-6.870,-31.725,766237
0.322,0.429,-1.223,-15.145,-7.908,-30.122,770248
0.290,0.444,-1.208,-11.084,-8.061,-28.015,774259
0.266,0.460,-1.202,-6.947,-7.496,-26.092,778271
0.242,0.469,-1.193,-2.092,-6.229,-23.802,782282
0.237,0.468,-1.183,2.290,-4.015,-22.214,786293
0.233,0.459,-1.192,6.656,-1.481,-20.962,790304
0.243,0.443,-1.184,10.260,0.611,-20.626,794315
0.257,0.418,-1.168,13.099,3.008,-20.336,798327
0.273,0.385,-1.167,14.977,4.534,-19.908,802337
0.295,0.351,-1.169,15.771,5.435,-19.466,806348
0.318,0.307,-1.160,15.603,4.947,-19.038,810359
0.353,0.272,-1.155,13.924,3.206,-18.962,814370
0.372,0.242,-1.144,11.466,1.130,-19.389,818381
0.379,0.208,-1.144,8.427,-1.527,-19.649,822392
0.376,0.185,-1.130,5.557,-4.931,-20.168,826403
0.357,0.168,-1.124,3.206,-7.924,-20.305,830414
0.357,0.157,-1.096,1.099,-10.748,-20.580,834425
0.350,0.139,-1.083,-0.656,-13.267,-20.733,838435
0.341,0.130,-1.061,-1.344,-15.649,-21.099,842446
0.316,0.113,-1.047,-1.374,-17.405,-20.687,846457
0.294,0.108,-1.026,-0.534,-18.626,-19.374,850468
0.263,0.100,-1.000,1.160,-18.931,-17.481,854479
0.241,0.092,-0.994,3.863,-18.244,-15.527,858490
0.219,0.076,-0.978,6.794,-16.733,-13.237,862501
0.197,0.057,-0.959,10.962,-14.840,-10.809,866512
0.190,0.036,-0.948,15.481,-12.137,-9.481,870523
0.195,0.008,-0.939,20.290,-9.618,-8.992,874534
0.205,-0.035,-0.925,24.397,-7.954,-9.374,878546
0.222,-0.077,-0.910,28.870,-7.130,-9.786,882556
0.229,-0.114,-0.907,32.504,-6.947,-9.847,886567
0.245,-0.161,-0.904,35.634,-7.450,-10.321,890578
0.258,-0.210,-0.886,38.000,-8.626,-10.550,894589
0.252,-0.248,-0.872,40.046,-9.496,-11.099,898600
0.246,-0.282,-0.857,41.954,-10.382,-11.725,902611
0.253,-0.304,-0.867,43.466,-11.466,-13.130,906622
0.249,-0.347,-0.873,44.092,-12.489,-15.145,910633
0.242,-0.387,-0.867,44.076,-13.328,-16.382,914644
0.216,-0.426,-0.859,43.847,-13.237,-16.366,918655
0.197,-0.463,-0.859,43.573,-13.038,-14.397,922675
0.189,-0.500,-0.858,42.183,-12.809,-12.061,926686
0.177,-0.521,-0.857,40.702,-11.588,-8.611,930697
0.176,-0.534,-0.852,39.435,-9.786,-4.794,934708
0.168,-0.536,-0.853,38.183,-7.924,-1.420,938720
0.161,-0.548,-0.849,37.496,-6.229,1.588,942730
0.157,-0.558,-0.846,36.763,-4.534,3.481,946741
0.152,-0.571,-0.852,36.626,-2.824,4.992,950752
0.141,-0.591,-0.861,36.718,-1.115,6.244,954763
0.145,-0.601,-0.859,36.870,0.763,7.435,958776
0.153,-0.624,-0.864,37.740,2.580,8.855,962787
0.155,-0.644,-0.867,38.092,4.275,10.840,966799
0.159,-0.664,-0.879,38.229,5.710,13.420,970810
0.174,-0.681,-0.884,37.771,6.885,17.160,974821
0.173,-0.716,-0.895,36.214,7.588,21.634,978832
0.196,-0.751,-0.902,33.740,7.527,25.603,982843
0.228,-0.788,-0.923,30.397,6.702,29.374,986854
0.237,-0.814,-0.925,26.183,4.916,32.611,990865
