acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.292,-0.194,-1.097,-2.534,0.626,-0.962,0
0.287,-0.203,-1.098,-2.947,0.626,-1.008,4050
0.296,-0.195,-1.098,-3.160,0.733,-1.008,8063
0.289,-0.193,-1.092,-3.557,0.901,-1.099,12075
0.294,-0.190,-1.104,-3.802,0.947,-1.206,16085
0.297,-0.188,-1.102,-3.985,0.687,-1.130,20096
0.299,-0.188,-1.085,-4.153,0.718,-0.870,24107
0.302,-0.177,-1.086,-4.122,0.412,-1.008,28118
0.309,-0.175,-1.097,-3.878,0.122,-0.931,32130
0.299,-0.171,-1.084,-3.542,0.260,-0.656,36140
0.299,-0.171,-1.089,-3.053,0.351,-0.809,40151
0.297,-0.177,-1.084,-2.702,0.443,-0.473,44162
0.288,-0.186,-1.087,-2.595,1.053,-0.824,48171
0.293,-0.179,-1.092,-2.153,1.313,-0.916,52182
0.297,-0.182,-1.096,-2.046,1.802,-0.687,56194
0.297,-0.179,-1.086,-2.015,1.985,-0.656,60205
0.299,-0.182,-1.091,-1.969,2.092,-0.702,64216
0.300,-0.185,-1.084,-1.695,2.137,-0.672,68228
0.301,-0.182,-1.093,-1.847,2.244,-0.595,72239
0.298,-0.183,-1.090,-1.802,1.863,-0.305,76250
0.293,-0.186,-1.090,-1.603,1.725,-0.183,80261
0.292,-0.189,-1.091,-1.695,1.496,0.229,84272
0.296,-0.184,-1.093,-1.786,1.145,0.260,88284
0.295,-0.191,-1.092,-1.817,1.191,0.275,92295
0.297,-0.182,-1.084,-2.107,1.008,0.473,96306
0.293,-0.188,-1.095,-2.183,1.618,0.550,100317
0.304,-0.190,-1.096,-2.366,1.313,0.641,104328
0.309,-0.197,-1.092,-2.351,1.191,0.290,108339
0.309,-0.191,-1.099,-2.550,0.824,0.351,112350
0.312,-0.193,-1.100,-2.931,0.565,0.000,116361
0.307,-0.198,-1.094,-3.252,0.046,-0.153,120372
0.309,-0.198,-1.100,-3.786,-0.427,-0.260,124383
0.312,-0.199,-1.094,-4.137,-0.855,-0.229,128393
0.312,-0.193,-1.090,-4.473,-1.053,-0.595,132404
0.311,-0.194,-1.093,-4.641,-1.328,-0.534,136415
0.309,-0.194,-1.098,-4.992,-1.695,-0.855,140427
0.303,-0.192,-1.096,-5.038,-1.603,-0.748,144438
0.300,-0.178,-1.093,-4.885,-1.344,-1.145,148448
0.302,-0.174,-1.098,-4.656,-1.145,-1.130,152459
0.302,-0.174,-1.086,-4.229,-0.718,-1.191,156470
0.296,-0.176,-1.094,-3.710,-0.260,-1.191,160481
0.292,-0.168,-1.082,-3.252,0.275,-1.298,164492
0.297,-0.175,-1.084,-2.672,0.687,-1.084,168503
0.302,-0.171,-1.089,-1.969,1.160,-0.809,172514
0.292,-0.171,-1.092,-1.359,1.878,-0.489,176525
0.299,-0.174,-1.084,-0.641,2.260,-0.458,180537
0.300,-0.177,-1.083,-0.321,2.794,-0.183,184548
0.297,-0.184,-1.081,-0.153,3.008,0.031,188558
0.306,-0.179,-1.088,0.168,3.252,0.107,192569
0.302,-0.183,-1.092,0.168,3.115,0.153,196581
0.316,-0.190,-1.095,-0.061,2.718,0.336,200592
0.310,-0.199,-1.089,-0.305,2.580,0.046,204603
0.316,-0.197,-1.099,-0.916,2.183,0.321,208615
0.321,-0.206,-1.097,-1.557,1.695,-0.076,212626
0.314,-0.212,-1.105,-2.031,0.840,-0.214,216637
0.306,-0.208,-1.088,-2.885,0.198,-0.504,220648
0.318,-0.201,-1.090,-3.573,-0.473,-0.763,224659
0.315,-0.199,-1.093,-4.107,-0.977,-1.145,228671
0.316,-0.198,-1.089,-4.565,-1.069,-1.649,232690
0.313,-0.192,-1.101,-5.084,-1.313,-1.771,236701
0.307,-0.194,-1.095,-5.313,-1.618,-1.847,240712
0.304,-0.188,-1.089,-5.084,-1.649,-2.076,244723
0.301,-0.183,-1.099,-5.282,-1.771,-2.092,248737
0.299,-0.186,-1.102,-5.099,-1.389,-1.969,252748
0.298,-0.185,-1.096,-4.855,-1.389,-1.679,256760
0.289,-0.179,-1.093,-4.382,-1.252,-1.573,260770
0.291,-0.174,-1.097,-4.122,-0.763,-1.344,264781
0.287,-0.174,-1.092,-3.710,-0.061,-1.115,268794
0.292,-0.174,-1.090,-3.191,0.260,-0.641,272805
0.285,-0.167,-1.095,-2.595,0.870,-0.489,276816
0.287,-0.173,-1.098,-2.336,1.221,-0.290,280827
0.293,-0.174,-1.098,-1.344,1.634,-0.046,284838
0.292,-0.182,-1.082,-1.176,2.061,0.015,288849
0.295,-0.178,-1.096,-0.733,2.412,0.168,292859
0.300,-0.183,-1.100,-0.748,2.397,0.305,296871
0.299,-0.190,-1.100,-0.870,2.412,0.290,300882
0.301,-0.193,-1.094,-0.840,2.427,0.290,304893
0.293,-0.198,-1.088,-1.160,1.588,0.183,308905
0.295,-0.201,-1.094,-1.710,1.664,-0.229,312915
0.302,-0.204,-1.096,-2.321,1.237,-0.336,316926
0.302,-0.203,-1.104,-2.962,1.023,-0.397,320937
0.301,-0.208,-1.094,-3.634,0.519,-0.641,324948
0.309,-0.201,-1.097,-4.122,0.092,-0.824,328959
0.302,-0.203,-1.101,-4.702,-0.305,-1.053,332979
0.302,-0.190,-1.098,-4.824,-0.595,-1.191,336991
0.300,-0.192,-1.095,-5.069,-0.779,-1.160,341002
0.297,-0.189,-1.098,-4.931,-0.885,-1.328,345013
0.298,-0.179,-1.099,-4.931,-0.809,-1.466,349024
0.293,-0.183,-1.097,-4.885,-0.595,-1.328,353045
0.289,-0.188,-1.094,-4.489,-0.214,-1.420,357056
0.286,-0.177,-1.104,-4.137,0.351,-1.237,361067
0.290,-0.176,-1.096,-3.832,1.038,-1.053,365079
0.295,-0.177,-1.100,-3.664,1.496,-1.160,369090
0.289,-0.173,-1.093,-3.420,1.908,-1.206,373103
0.296,-0.177,-1.090,-3.221,2.061,-1.099,377115
0.295,-0.183,-1.089,-2.947,1.985,-0.931,381125
0.292,-0.183,-1.092,-2.809,1.985,-0.947,385136
0.297,-0.184,-1.087,-2.794,1.771,-1.008,389148
0.297,-0.182,-1.085,-2.733,1.573,-0.687,393160
0.300,-0.178,-1.082,-2.504,1.130,-0.321,397170
0.297,-0.178,-1.082,-2.565,0.595,-0.321,401181
0.301,-0.179,-1.088,-2.687,0.351,-0.153,405192
0.302,-0.187,-1.084,-2.534,0.107,0.168,409203
0.293,-0.178,-1.085,-2.565,0.092,0.534,413224
0.292,-0.181,-1.094,-2.443,-0.015,0.641,417235
0.288,-0.184,-1.089,-2.092,0.214,0.885,421246
0.285,-0.180,-1.085,-2.076,0.824,0.992,425257
0.288,-0.184,-1.094,-2.000,0.824,1.160,429268
0.295,-0.184,-1.085,-1.908,1.405,0.962,433289
0.302,-0.200,-1.104,-2.000,1.496,1.160,437300
0.304,-0.197,-1.102,-2.122,1.649,0.809,441311
0.306,-0.198,-1.108,-2.550,1.679,0.885,445322
0.305,-0.201,-1.104,-2.916,1.023,0.687,449333
0.314,-0.204,-1.090,-3.374,0.809,0.443,453351
0.307,-0.201,-1.095,-3.908,0.366,0.443,457362
0.312,-0.202,-1.103,-4.305,0.031,0.168,461373
0.307,-0.205,-1.105,-4.855,-0.122,-0.137,465385
0.301,-0.203,-1.092,-5.267,-0.305,-0.305,469396
0.303,-0.197,-1.094,-5.542,-0.382,-0.504,473407
0.301,-0.194,-1.098,-5.542,-0.290,-0.626,477418
0.308,-0.184,-1.087,-5.603,-0.275,-0.611,481429
0.304,-0.183,-1.079,-5.221,-0.015,-0.931,485440
0.306,-0.181,-1.086,-4.855,0.092,-0.977,489451
0.312,-0.175,-1.088,-4.092,0.229,-0.824,493462
0.302,-0.165,-1.079,-3.634,0.305,-0.992,497473
0.302,-0.178,-1.074,-3.099,0.550,-0.992,501484
0.310,-0.181,-1.082,-2.382,0.458,-0.840,505496
0.304,-0.185,-1.087,-2.092,0.534,-0.718,509507
0.304,-0.186,-1.086,-1.710,0.809,-0.595,513517
0.298,-0.185,-1.084,-1.313,0.870,-0.626,517528
0.298,-0.188,-1.095,-1.191,1.115,-0.595,521539
0.301,-0.196,-1.089,-1.374,1.115,-0.656,525550
0.296,-0.198,-1.090,-1.115,1.374,-0.702,529561
0.299,-0.196,-1.091,-1.298,1.389,-0.656,533572
0.303,-0.202,-1.095,-1.313,1.511,-0.473,537583
0.294,-0.200,-1.093,-1.679,1.389,-0.565,541594
0.299,-0.202,-1.089,-1.725,1.328,-0.534,545605
0.306,-0.203,-1.103,-1.908,1.053,-0.519,549616
0.297,-0.194,-1.089,-2.427,0.992,-0.672,553637
0.297,-0.198,-1.091,-2.641,0.931,-0.702,557649
0.303,-0.195,-1.102,-2.840,0.641,-1.053,561660
0.301,-0.198,-1.099,-3.069,0.718,-0.840,565671
0.301,-0.197,-1.096,-3.237,0.382,-1.145,569682
0.300,-0.198,-1.090,-3.511,0.412,-1.359,573703
0.303,-0.196,-1.100,-3.756,0.198,-1.511,577714
0.295,-0.193,-1.098,-3.710,0.137,-1.664,581725
0.295,-0.192,-1.099,-3.863,0.198,-1.466,585736
0.297,-0.194,-1.096,-4.122,0.290,-1.618,589747
0.288,-0.193,-1.092,-4.137,0.351,-1.542,593757
0.298,-0.185,-1.094,-4.076,0.489,-1.359,597768
0.284,-0.186,-1.091,-4.000,0.580,-1.481,601779
0.301,-0.181,-1.088,-4.107,0.641,-1.176,605791
0.299,-0.184,-1.092,-4.061,0.534,-1.191,609802
0.299,-0.178,-1.087,-3.695,0.305,-1.069,613812
0.299,-0.167,-1.093,-3.328,0.397,-1.099,617823
0.297,-0.175,-1.087,-3.160,0.397,-0.947,621834
0.292,-0.173,-1.083,-3.038,0.290,-0.702,625846
0.295,-0.178,-1.089,-2.550,0.504,-0.382,629857
0.288,-0.177,-1.092,-2.076,0.916,-0.412,633877
0.290,-0.185,-1.093,-2.122,1.176,-0.290,637889
0.289,-0.186,-1.086,-1.908,1.557,-0.244,641901
0.287,-0.184,-1.086,-1.618,1.679,-0.351,645912
0.288,-0.185,-1.084,-1.679,1.939,-0.351,649924
0.284,-0.183,-1.093,-1.573,1.939,-0.244,653935
0.290,-0.188,-1.081,-1.557,2.031,-0.229,657946
0.288,-0.196,-1.089,-1.786,2.000,-0.137,661957
0.286,-0.195,-1.083,-2.168,2.061,-0.153,665968
0.285,-0.198,-1.093,-2.275,2.000,0.153,669979
0.296,-0.188,-1.084,-2.473,1.908,0.046,673990
0.297,-0.193,-1.094,-3.099,1.802,-0.031,678002
0.303,-0.193,-1.093,-3.374,1.435,0.031,682013
0.297,-0.189,-1.093,-3.527,1.206,0.122,686025
0.307,-0.185,-1.087,-3.267,0.931,0.031,690036
0.301,-0.181,-1.092,-3.313,0.733,-0.214,694047
0.309,-0.187,-1.092,-3.130,0.473,-0.122,698059
0.303,-0.188,-1.104,-3.069,0.321,0.061,702069
0.298,-0.195,-1.097,-2.809,0.198,-0.061,706080
0.304,-0.196,-1.095,-3.023,0.351,0.153,710091
0.298,-0.189,-1.092,-3.145,0.275,0.015,714102
0.290,-0.193,-1.102,-3.023,0.565,0.214,718108
0.296,-0.191,-1.098,-3.038,0.763,0.137,722119
0.302,-0.189,-1.103,-2.885,0.763,0.046,726130
0.305,-0.183,-1.090,-2.885,0.962,-0.092,730141
0.303,-0.184,-1.086,-2.519,0.855,-0.153,734152
0.309,-0.179,-1.097,-2.366,0.977,-0.122,738158
0.309,-0.186,-1.083,-2.198,0.916,-0.076,742169
0.313,-0.181,-1.092,-1.893,0.901,-0.122,746180
0.304,-0.185,-1.089,-1.939,1.191,0.015,750191
0.306,-0.185,-1.086,-1.710,1.252,0.122,754202
0.303,-0.184,-1.082,-1.603,1.634,0.000,758214
0.303,-0.185,-1.093,-1.603,1.695,-0.046,762225
0.307,-0.185,-1.095,-1.420,1.634,-0.092,766237
0.308,-0.189,-1.087,-1.420,1.679,-0.244,770248
0.316,-0.187,-1.099,-1.710,1.649,-0.412,774259
0.314,-0.197,-1.100,-2.336,1.160,-0.718,778271
0.317,-0.208,-1.102,-2.489,0.748,-0.718,782282
0.312,-0.201,-1.098,-3.267,0.076,-1.069,786294
0.315,-0.196,-1.101,-3.664,0.092,-1.038,790304
0.316,-0.196,-1.104,-4.473,-0.534,-1.008,794315
0.304,-0.189,-1.096,-4.641,-0.809,-1.359,798326
0.306,-0.189,-1.104,-4.916,-0.733,-1.252,802337
0.305,-0.192,-1.096,-4.962,-0.763,-1.466,806348
0.311,-0.186,-1.104,-4.779,-0.565,-1.450,810359
0.300,-0.177,-1.095,-4.626,-0.290,-1.527,814370
0.300,-0.182,-1.098,-4.275,-0.031,-1.527,818380
0.299,-0.178,-1.103,-3.710,0.733,-1.603,822391
0.296,-0.179,-1.099,-3.557,1.282,-1.328,826402
0.291,-0.182,-1.100,-2.977,1.893,-1.298,830413
0.289,-0.181,-1.093,-2.779,2.351,-1.084,834424
0.295,-0.183,-1.093,-2.626,2.702,-0.977,838435
0.304,-0.191,-1.105,-2.534,2.840,-0.977,842446
0.301,-0.183,-1.099,-2.244,2.794,-0.962,846456
0.305,-0.185,-1.094,-2.290,2.580,-0.931,850467
0.305,-0.193,-1.099,-2.550,2.382,-0.824,854479
0.305,-0.187,-1.095,-2.595,2.153,-0.916,858490
0.305,-0.193,-1.089,-2.763,1.924,-0.794,862501
