acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.238,-0.238,-1.120,-4.733,-2.656,-2.244,0
0.229,-0.232,-1.122,-4.947,-2.901,-2.244,4050
0.235,-0.237,-1.118,-5.160,-2.672,-2.183,8063
0.226,-0.238,-1.117,-5.160,-2.763,-2.321,12074
0.227,-0.227,-1.115,-5.313,-2.351,-1.985,16085
0.225,-0.228,-1.111,-4.992,-2.076,-1.740,20096
0.223,-0.224,-1.098,-5.099,-1.634,-1.374,24107
0.215,-0.230,-1.107,-4.870,-1.359,-1.282,28118
0.219,-0.226,-1.101,-4.794,-0.885,-1.328,32129
0.221,-0.228,-1.104,-4.550,-0.321,-1.130,36140
0.221,-0.227,-1.100,-4.275,0.260,-0.885,40151
0.215,-0.223,-1.099,-4.198,0.473,-0.794,44162
0.217,-0.227,-1.105,-4.137,0.824,-0.687,48170
0.226,-0.227,-1.104,-4.214,1.099,-0.672,52181
0.232,-0.228,-1.107,-4.229,0.977,-0.550,56192
0.237,-0.227,-1.113,-4.427,0.855,-0.641,60203
0.233,-0.234,-1.110,-4.183,0.855,-0.122,64214
0.240,-0.229,-1.111,-4.244,0.382,0.046,68225
0.240,-0.235,-1.112,-4.229,0.137,0.260,72236
0.249,-0.238,-1.105,-4.473,-0.305,0.412,76247
0.243,-0.235,-1.115,-4.580,-0.473,0.305,80259
0.236,-0.236,-1.116,-4.748,-0.580,0.275,84270
0.241,-0.238,-1.112,-4.931,-0.885,0.473,88281
0.237,-0.240,-1.118,-5.069,-1.069,0.397,92292
0.237,-0.234,-1.107,-5.206,-0.733,0.489,96303
0.238,-0.234,-1.117,-5.450,-0.351,0.351,100314
0.234,-0.237,-1.100,-5.511,-0.046,0.214,104325
0.230,-0.236,-1.104,-5.725,0.687,0.260,108338
0.224,-0.232,-1.116,-5.710,1.344,0.198,112350
0.232,-0.232,-1.109,-5.511,1.878,-0.031,116360
0.231,-0.229,-1.104,-5.282,2.534,-0.382,120371
0.231,-0.231,-1.116,-4.947,3.008,-0.336,124382
0.231,-0.230,-1.115,-4.519,3.557,-0.427,128393
0.239,-0.226,-1.119,-4.092,3.924,-0.305,132404
0.243,-0.230,-1.116,-3.786,3.847,-0.244,136415
0.249,-0.235,-1.123,-3.756,3.588,-0.580,140426
0.256,-0.235,-1.118,-3.710,3.053,-0.947,144437
0.257,-0.233,-1.115,-3.740,2.565,-1.221,148448
0.263,-0.242,-1.114,-3.634,1.908,-1.389,152460
0.261,-0.235,-1.125,-4.153,1.084,-1.511,156470
0.260,-0.234,-1.122,-4.183,0.076,-1.756,160481
0.257,-0.235,-1.119,-4.412,-0.855,-2.214,164493
0.255,-0.236,-1.128,-4.580,-1.511,-2.550,168503
