acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.373,-0.122,-1.092,-3.679,-11.389,-1.420,0
0.367,-0.128,-1.091,-3.542,-13.649,-1.588,4050
0.362,-0.122,-1.085,-3.298,-14.168,-1.863,8063
0.359,-0.123,-1.084,-2.992,-12.992,-1.954,12075
0.354,-0.118,-1.085,-2.687,-10.412,-1.420,16085
0.351,-0.116,-1.089,-2.366,-8.824,-0.977,20096
0.355,-0.123,-1.088,-2.015,-5.756,-0.412,24108
0.350,-0.127,-1.088,-1.634,-2.214,0.321,28118
0.351,-0.125,-1.085,-1.206,-1.282,0.489,32129
0.359,-0.129,-1.084,-1.115,2.153,1.069,36140
0.356,-0.124,-1.096,-0.809,3.023,1.313,40152
0.350,-0.131,-1.083,-0.519,2.794,1.191,44163
0.349,-0.129,-1.093,-0.382,3.328,1.252,48171
0.354,-0.138,-1.098,-0.275,2.870,0.992,52182
0.363,-0.142,-1.095,-0.229,3.802,0.977,56194
0.371,-0.141,-1.097,-0.626,4.137,0.580,60205
0.374,-0.136,-1.106,-0.809,5.023,0.229,64216
0.382,-0.143,-1.109,-1.344,6.153,0.076,68228
0.391,-0.144,-1.105,-1.878,7.038,-0.244,72239
0.393,-0.146,-1.100,-2.397,7.099,-0.366,76251
0.398,-0.146,-1.101,-2.840,6.107,-0.763,80262
0.402,-0.141,-1.112,-3.466,4.901,-1.191,84273
0.395,-0.139,-1.105,-3.878,3.115,-1.557,88285
0.393,-0.137,-1.104,-4.092,0.305,-1.786,92296
0.393,-0.145,-1.096,-4.489,-1.221,-2.137,96307
0.391,-0.139,-1.107,-4.763,-2.137,-2.214,100318
0.389,-0.138,-1.113,-4.748,-4.672,-2.672,104329
0.390,-0.135,-1.100,-4.824,-5.725,-2.519,108341
0.370,-0.135,-1.095,-4.855,-5.649,-2.626,112352
0.370,-0.132,-1.092,-4.611,-4.962,-2.763,116363
0.363,-0.129,-1.083,-4.550,-3.313,-2.580,120374
0.359,-0.132,-1.094,-4.458,-2.779,-2.198,124385
0.362,-0.134,-1.093,-4.275,-2.214,-2.137,128396
0.367,-0.135,-1.090,-4.260,0.611,-1.725,132407
0.359,-0.132,-1.086,-4.214,1.450,-1.985,136418
0.365,-0.129,-1.088,-4.214,2.214,-1.740,140429
0.365,-0.132,-1.088,-4.137,3.344,-1.603,144440
0.363,-0.129,-1.094,-4.061,3.740,-1.634,148450
0.368,-0.128,-1.082,-3.954,3.328,-1.756,152461
0.368,-0.133,-1.093,-4.092,3.344,-2.046,156472
0.368,-0.130,-1.082,-4.015,2.779,-2.260,160483
0.379,-0.132,-1.078,-4.000,2.779,-2.137,164494
0.376,-0.122,-1.072,-3.954,2.443,-2.458,168505
0.373,-0.129,-1.079,-4.076,2.611,-2.229,172516
0.376,-0.141,-1.077,-4.290,2.519,-2.214,176527
0.378,-0.130,-1.084,-4.198,1.802,-2.382,180538
0.374,-0.133,-1.082,-4.244,0.427,-2.443,184549
0.368,-0.132,-1.089,-4.504,-0.015,-2.214,188560
0.371,-0.136,-1.081,-4.489,-0.565,-2.076,192570
0.373,-0.142,-1.078,-4.534,-1.069,-2.107,196581
0.373,-0.133,-1.088,-4.595,-1.557,-2.076,200592
0.368,-0.139,-1.083,-4.595,-1.832,-1.954,204603
0.365,-0.137,-1.087,-4.427,-2.382,-1.740,208614
0.362,-0.129,-1.079,-4.504,-1.893,-1.695,212625
0.365,-0.132,-1.085,-4.198,-1.969,-1.725,216636
0.360,-0.130,-1.085,-4.076,-1.771,-1.588,220647
0.360,-0.128,-1.084,-3.802,-1.603,-1.695,224658
0.358,-0.135,-1.085,-3.618,-1.008,-1.450,228669
0.353,-0.131,-1.088,-3.481,-0.748,-1.542,232689
0.352,-0.132,-1.084,-3.267,-0.718,-1.756,236700
0.354,-0.134,-1.081,-3.099,0.183,-1.740,240711
0.359,-0.126,-1.089,-2.840,1.145,-1.756,244723
0.359,-0.124,-1.087,-2.656,1.817,-1.985,248734
0.365,-0.123,-1.080,-2.733,2.229,-2.122,252745
0.357,-0.126,-1.084,-2.427,2.397,-2.229,256756
0.360,-0.129,-1.084,-2.198,2.336,-2.229,260767
0.364,-0.127,-1.090,-1.939,2.305,-2.076,264778
0.369,-0.120,-1.080,-1.786,2.382,-1.710,268791
0.364,-0.133,-1.094,-1.771,2.885,-1.557,272802
0.377,-0.127,-1.079,-1.878,2.137,-1.481,276813
0.382,-0.131,-1.084,-1.771,3.389,-1.115,280824
0.375,-0.136,-1.093,-2.122,2.718,-0.962,284835
0.371,-0.125,-1.103,-1.969,-0.031,-1.115,288846
0.373,-0.132,-1.087,-2.122,-0.321,-0.885,292857
0.374,-0.131,-1.089,-2.275,-0.870,-0.733,296868
0.367,-0.126,-1.092,-2.473,-2.260,-0.885,300880
0.363,-0.127,-1.097,-2.595,-4.580,-1.542,304891
0.368,-0.127,-1.087,-2.794,-4.534,-1.603,308902
0.369,-0.132,-1.078,-2.794,-3.802,-1.817,312915
0.367,-0.127,-1.084,-2.626,-2.198,-1.634,316926
0.365,-0.127,-1.086,-2.824,-1.282,-1.817,320937
0.362,-0.123,-1.094,-2.672,-0.809,-1.802,324948
0.368,-0.123,-1.095,-2.534,-0.244,-1.878,328959
0.370,-0.139,-1.087,-2.519,0.763,-1.710,332979
0.373,-0.128,-1.094,-2.565,2.687,-1.405,336991
0.373,-0.133,-1.093,-2.397,2.092,-1.313,341002
0.372,-0.131,-1.101,-2.321,1.130,-1.389,345013
0.374,-0.129,-1.102,-2.092,0.565,-1.374,349024
0.371,-0.133,-1.102,-2.107,0.305,-1.435,353045
0.376,-0.131,-1.100,-2.198,0.015,-1.389,357056
0.373,-0.129,-1.091,-2.443,-0.107,-1.634,361067
0.374,-0.137,-1.098,-2.351,-0.260,-1.924,365079
0.367,-0.135,-1.096,-2.550,-0.992,-2.137,369090
0.376,-0.131,-1.103,-2.824,-0.107,-2.122,373103
0.371,-0.138,-1.095,-2.901,0.275,-2.275,377114
0.373,-0.139,-1.099,-2.824,0.672,-2.290,381125
0.371,-0.130,-1.095,-2.794,0.809,-2.366,385136
0.376,-0.132,-1.098,-2.870,0.718,-2.137,389147
0.378,-0.126,-1.096,-3.069,1.634,-2.290,393159
0.379,-0.132,-1.098,-3.206,0.962,-2.153,397170
0.374,-0.134,-1.104,-3.450,0.275,-1.985,401181
0.375,-0.128,-1.102,-3.588,-0.321,-1.908,405192
0.373,-0.129,-1.101,-3.618,-0.718,-1.893,409203
0.375,-0.129,-1.102,-3.603,-0.779,-1.756,413224
0.370,-0.131,-1.093,-3.634,-0.885,-1.771,417235
0.365,-0.125,-1.090,-3.588,-1.038,-1.771,421246
0.362,-0.122,-1.098,-3.481,-1.267,-1.771,425257
0.352,-0.121,-1.091,-3.389,-1.008,-1.908,429268
0.362,-0.120,-1.094,-3.252,-0.244,-1.985,433289
0.364,-0.120,-1.091,-2.901,0.595,-1.802,437300
0.365,-0.125,-1.092,-2.626,1.206,-1.908,441311
0.361,-0.123,-1.095,-2.702,1.603,-1.969,445322
0.356,-0.120,-1.094,-2.382,1.863,-1.847,449333
0.365,-0.123,-1.092,-2.351,2.336,-1.893,453351
0.372,-0.126,-1.098,-2.656,2.382,-1.969,457362
0.372,-0.130,-1.091,-2.901,2.397,-1.847,461373
0.380,-0.132,-1.094,-3.298,1.908,-2.168,465385
0.383,-0.130,-1.098,-3.435,1.267,-2.122,469396
0.389,-0.128,-1.098,-3.664,0.412,-2.305,473407
0.387,-0.125,-1.101,-3.939,-1.069,-2.534,477418
0.394,-0.124,-1.095,-4.061,-3.206,-3.038,481429
0.389,-0.121,-1.079,-4.031,-5.130,-3.313,485440
0.390,-0.120,-1.087,-4.000,-7.191,-3.863,489451
0.392,-0.122,-1.082,-3.954,-8.519,-4.168,493462
0.392,-0.115,-1.083,-3.740,-9.954,-4.382,497474
0.391,-0.118,-1.071,-3.985,-11.756,-4.794,501485
0.392,-0.117,-1.080,-4.198,-13.527,-5.115,505497
0.401,-0.128,-1.064,-5.008,-14.412,-5.328,509508
0.413,-0.134,-1.070,-6.611,-15.969,-5.160,513518
0.422,-0.158,-1.074,-8.198,-17.695,-4.229,517529
0.448,-0.166,-1.070,-9.496,-20.489,-1.725,521540
0.465,-0.172,-1.081,-11.298,-22.015,1.863,525551
0.484,-0.167,-1.075,-13.038,-26.000,5.420,529562
0.494,-0.164,-1.081,-14.595,-35.496,9.237,533573
0.511,-0.152,-1.079,-15.725,-44.305,13.344,537584
0.514,-0.144,-1.082,-17.130,-53.847,18.168,541595
0.531,-0.129,-1.078,-18.305,-67.084,22.870,545606
0.529,-0.137,-1.077,-19.588,-83.405,28.779,549617
0.536,-0.134,-1.072,-20.519,-99.313,36.229,553637
0.549,-0.135,-1.067,-20.962,-115.496,45.069,557649
0.557,-0.125,-1.053,-21.542,-130.794,54.489,561660
0.546,-0.094,-1.051,-22.153,-145.740,62.840,565671
0.510,-0.040,-1.054,-21.710,-159.740,70.168,569682
0.449,0.012,-1.072,-20.489,-174.504,76.046,573703
0.394,0.073,-1.072,-17.679,-196.183,81.863,577714
0.366,0.122,-1.054,-14.397,-210.427,94.427,581725
0.380,0.138,-1.041,-9.939,-221.099,109.420,585736
0.297,0.157,-0.976,-4.519,-230.076,103.878,589747
0.335,0.177,-0.974,2.153,-239.710,104.947,593757
0.313,0.184,-0.943,4.076,-242.122,102.153,597768
0.304,0.180,-0.944,11.038,-251.756,89.817,601779
0.272,0.162,-0.942,16.107,-263.634,74.718,605790
0.280,0.128,-0.893,24.351,-267.634,69.710,609802
0.233,0.115,-0.913,31.939,-281.954,61.618,613812
0.176,0.067,-0.949,37.267,-298.687,52.885,617822
0.098,0.031,-0.953,36.458,-319.115,45.786,621833
-0.003,0.038,-0.988,41.328,-341.252,36.321,625844
-0.017,-0.028,-0.977,44.550,-354.931,32.489,629855
-0.062,-0.052,-0.982,46.748,-358.260,27.511,633875
-0.114,-0.083,-0.998,49.527,-367.130,21.008,637888
-0.167,-0.103,-1.002,52.107,-372.000,14.183,641898
-0.216,-0.129,-0.984,53.817,-365.893,9.267,645909
-0.269,-0.148,-0.980,54.809,-353.496,5.359,649921
-0.347,-0.159,-0.990,54.672,-340.351,-3.679,653932
-0.383,-0.202,-1.020,53.985,-336.214,-8.672,657943
-0.415,-0.218,-1.010,50.687,-327.115,-14.092,661954
-0.436,-0.246,-0.998,48.504,-311.298,-21.878,665965
-0.458,-0.278,-1.010,49.924,-297.359,-27.237,669976
-0.473,-0.292,-1.008,48.611,-283.588,-32.916,673987
-0.492,-0.320,-1.018,47.298,-274.519,-38.061,677999
-0.513,-0.352,-1.039,47.542,-268.366,-43.084,682010
-0.509,-0.405,-1.058,51.450,-258.809,-41.267,686022
-0.567,-0.396,-1.010,38.076,-256.015,-52.763,690033
-0.551,-0.415,-1.046,36.824,-252.672,-61.557,694044
-0.521,-0.472,-1.094,35.344,-262.840,-58.885,698056
-0.489,-0.498,-1.058,33.206,-255.771,-46.351,702067
-0.546,-0.485,-1.076,30.504,-255.939,-48.916,706079
-0.556,-0.513,-1.084,27.176,-260.702,-51.023,710089
-0.567,-0.520,-1.081,23.710,-256.992,-52.122,714100
-0.575,-0.528,-1.086,20.321,-254.855,-53.099,718107
-0.592,-0.531,-1.087,16.809,-252.763,-54.168,722118
-0.601,-0.538,-1.071,13.527,-244.000,-55.084,726129
-0.594,-0.525,-1.080,9.664,-237.588,-56.168,730140
