acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.318,0.019,-1.113,-2.336,0.489,-0.824,0
0.322,0.015,-1.109,-2.122,0.321,-0.733,4050
0.319,0.013,-1.107,-2.153,0.519,-0.687,8063
0.319,0.009,-1.118,-2.000,0.076,-0.626,12075
0.322,0.010,-1.116,-2.031,-0.076,-0.641,16086
0.324,0.015,-1.108,-1.863,-0.412,-0.702,20097
0.327,0.001,-1.113,-1.985,-0.534,-0.931,24109
0.324,0.010,-1.110,-1.908,-1.008,-0.763,28119
0.319,0.011,-1.103,-1.954,-1.267,-0.794,32131
0.314,0.009,-1.114,-1.985,-1.618,-0.748,36142
0.316,0.010,-1.109,-1.954,-1.756,-0.794,40154
0.312,0.011,-1.105,-1.573,-1.771,-0.656,44165
0.309,0.018,-1.111,-1.420,-1.832,-0.626,48173
0.309,0.015,-1.103,-1.069,-1.756,-0.290,52184
0.310,0.020,-1.109,-0.824,-1.389,-0.122,56195
0.312,0.019,-1.101,-0.519,-1.450,-0.168,60206
0.313,0.014,-1.113,-0.198,-1.115,0.061,64217
0.309,0.013,-1.110,-0.122,-0.962,0.000,68229
0.313,0.012,-1.112,-0.046,-0.763,-0.107,72240
0.308,0.010,-1.118,-0.061,-0.718,-0.550,76251
0.316,0.009,-1.117,-0.183,-0.840,-0.626,80262
0.312,0.004,-1.122,-0.336,-0.916,-0.992,84273
0.318,0.003,-1.121,-0.427,-0.809,-0.840,88285
0.308,0.007,-1.121,-0.595,-0.656,-0.962,92296
0.307,0.009,-1.125,-0.519,-0.550,-0.809,96308
0.308,0.013,-1.126,-0.702,-0.504,-0.443,100319
0.307,0.006,-1.126,-0.809,-0.214,-0.351,104330
0.315,0.010,-1.120,-0.901,0.061,-0.061,108342
0.308,0.004,-1.124,-0.962,0.504,-0.198,112353
0.312,0.010,-1.131,-0.916,0.962,0.061,116364
0.310,0.007,-1.130,-1.221,1.374,0.046,120375
0.315,0.005,-1.139,-1.023,1.634,-0.015,124386
0.314,0.007,-1.128,-1.405,1.740,0.000,128396
0.314,0.005,-1.124,-1.557,1.878,-0.229,132407
0.318,-0.000,-1.129,-1.588,1.893,-0.153,136418
0.318,0.008,-1.133,-1.939,2.122,0.000,140429
