acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.281,0.138,-1.098,-5.099,1.374,-0.809,0
0.280,0.140,-1.095,-5.221,1.206,-0.672,4052
0.276,0.142,-1.091,-5.099,1.023,-0.763,8065
0.281,0.143,-1.102,-5.389,0.748,-0.641,12076
0.288,0.141,-1.090,-5.573,0.122,-0.763,16087
0.281,0.144,-1.088,-6.031,-0.168,-0.962,20098
0.279,0.146,-1.091,-6.412,-0.137,-0.977,24109
0.282,0.137,-1.098,-6.702,-0.321,-1.252,28120
0.280,0.143,-1.084,-7.115,-0.672,-1.160,32131
0.279,0.143,-1.090,-7.374,-0.443,-1.252,36142
0.282,0.144,-1.091,-7.160,-0.305,-1.313,40153
0.283,0.141,-1.094,-7.191,0.244,-1.344,44164
0.274,0.142,-1.083,-7.420,0.687,-1.542,48172
0.273,0.145,-1.097,-7.206,1.038,-1.221,52184
0.268,0.157,-1.094,-7.053,1.649,-0.992,56194
0.264,0.152,-1.091,-6.931,1.511,-0.794,60205
0.274,0.154,-1.089,-6.947,1.817,-1.053,64216
0.269,0.153,-1.083,-6.580,2.015,-1.084,68228
0.278,0.152,-1.091,-6.412,1.679,-0.733,72239
0.275,0.161,-1.087,-6.321,1.832,-0.565,76250
0.271,0.151,-1.091,-6.351,1.618,-0.504,80261
0.275,0.144,-1.081,-6.336,1.267,-0.641,84272
0.274,0.144,-1.081,-6.534,1.389,-0.580,88284
0.269,0.148,-1.084,-6.794,1.267,-0.168,92295
0.281,0.144,-1.090,-6.992,0.779,-0.122,96306
0.276,0.145,-1.085,-6.992,0.443,-0.092,100317
0.271,0.146,-1.083,-7.130,0.260,0.076,104328
0.272,0.149,-1.082,-7.221,0.229,-0.092,108340
0.265,0.151,-1.077,-7.176,0.595,-0.015,112351
0.271,0.159,-1.087,-7.237,0.840,0.031,116362
0.264,0.147,-1.081,-7.023,0.641,-0.275,120373
0.260,0.156,-1.078,-7.008,1.145,-0.427,124384
0.259,0.150,-1.079,-6.321,1.252,-0.687,128395
0.259,0.154,-1.075,-6.031,1.237,-0.748,132406
0.270,0.155,-1.079,-5.679,1.679,-0.840,136417
0.272,0.153,-1.083,-5.313,1.740,-0.718,140428
0.277,0.154,-1.084,-5.115,1.725,-0.641,144439
0.280,0.150,-1.078,-5.008,1.588,-0.672,148450
0.273,0.147,-1.077,-4.885,1.328,-0.412,152461
0.274,0.157,-1.083,-4.931,1.160,-0.366,156472
0.273,0.153,-1.078,-4.580,0.901,-0.214,160483
0.267,0.152,-1.082,-4.382,0.580,-0.137,164494
0.279,0.152,-1.084,-3.939,0.641,-0.153,168505
0.271,0.152,-1.083,-3.756,0.702,-0.153,172516
0.270,0.151,-1.088,-3.481,0.275,-0.122,176527
0.264,0.152,-1.091,-3.405,0.809,-0.290,180538
0.266,0.150,-1.078,-3.618,0.977,-0.321,184549
0.267,0.146,-1.083,-3.542,1.053,-0.458,188559
0.275,0.145,-1.084,-3.664,1.267,-0.656,192571
0.267,0.140,-1.083,-3.618,1.420,-0.534,196581
0.267,0.140,-1.087,-3.740,1.237,-0.351,200592
0.271,0.141,-1.087,-4.214,1.023,-0.580,204603
0.276,0.137,-1.083,-4.382,0.641,-0.275,208615
0.271,0.135,-1.095,-4.656,0.626,-0.229,212626
0.281,0.137,-1.087,-5.099,0.153,-0.290,216637
0.277,0.141,-1.092,-5.405,-0.076,-0.351,220648
0.278,0.137,-1.093,-5.695,-0.550,-0.382,224659
0.271,0.151,-1.084,-5.664,-0.809,-0.473,228671
0.270,0.148,-1.087,-5.710,-1.099,-0.473,232691
0.262,0.150,-1.088,-5.481,-1.221,-0.458,236702
0.263,0.152,-1.088,-5.221,-0.672,-0.275,240713
0.259,0.150,-1.091,-4.718,-0.611,-0.092,244724
0.261,0.153,-1.086,-4.489,-0.427,0.046,248736
0.267,0.158,-1.094,-4.214,0.031,0.183,252747
0.263,0.160,-1.096,-4.000,0.397,0.092,256758
0.268,0.155,-1.086,-3.588,0.489,0.458,260769
0.266,0.154,-1.091,-3.130,0.916,0.351,264780
0.265,0.149,-1.096,-2.977,1.450,0.458,268793
0.271,0.141,-1.096,-3.176,1.405,0.290,272804
0.277,0.143,-1.087,-3.435,1.511,0.550,276815
0.284,0.142,-1.089,-3.603,0.947,0.290,280826
0.285,0.138,-1.102,-4.275,0.733,0.305,284837
0.285,0.138,-1.099,-4.611,0.168,0.076,288849
0.288,0.140,-1.093,-5.069,0.168,-0.137,292859
0.279,0.141,-1.104,-5.237,0.290,-0.656,296870
0.282,0.146,-1.091,-5.389,0.046,-0.763,300881
0.276,0.141,-1.096,-5.511,0.336,-0.779,304892
0.275,0.158,-1.082,-5.618,0.473,-0.901,308903
0.268,0.152,-1.088,-5.435,0.794,-0.947,312915
0.274,0.160,-1.087,-5.282,1.023,-1.008,316925
0.271,0.150,-1.085,-5.023,1.282,-0.870,320936
0.271,0.160,-1.086,-4.748,1.725,-1.115,324947
0.271,0.153,-1.086,-4.687,1.573,-0.992,328958
0.267,0.152,-1.083,-4.687,1.817,-0.672,332978
0.271,0.144,-1.085,-4.687,1.450,-0.534,336989
0.279,0.147,-1.084,-4.534,1.099,-0.260,341000
0.275,0.150,-1.094,-4.397,0.534,-0.260,345012
0.279,0.149,-1.088,-4.244,0.397,-0.275,349023
0.278,0.153,-1.095,-4.366,0.046,-0.382,353043
0.283,0.150,-1.098,-4.137,-0.214,-0.427,357054
0.275,0.147,-1.094,-4.153,0.244,-0.351,361065
0.276,0.152,-1.093,-3.908,0.244,-0.412,365076
0.270,0.147,-1.089,-3.847,0.550,-0.351,369088
0.265,0.145,-1.099,-3.878,1.221,-0.565,373101
0.252,0.144,-1.088,-3.863,1.679,-0.733,377112
0.261,0.141,-1.089,-3.725,2.244,-0.748,381123
0.267,0.144,-1.094,-4.000,2.626,-0.748,385134
0.267,0.144,-1.089,-4.305,2.641,-0.672,389145
0.273,0.138,-1.094,-4.687,2.412,-0.748,393158
0.270,0.144,-1.084,-5.206,2.290,-0.885,397169
0.271,0.149,-1.094,-5.481,1.740,-1.069,401180
