acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.284,0.106,-1.084,-4.580,2.427,-0.107,0
0.279,0.113,-1.085,-4.916,1.863,-0.382,4051
0.281,0.118,-1.075,-5.313,1.313,-0.580,8063
0.279,0.116,-1.079,-5.618,1.115,-0.595,12074
0.289,0.116,-1.086,-5.802,0.672,-0.702,16085
0.284,0.108,-1.079,-5.924,0.550,-0.840,20096
0.281,0.110,-1.088,-6.198,0.595,-1.115,24107
0.284,0.107,-1.081,-6.290,0.779,-1.435,28117
0.277,0.116,-1.083,-6.214,1.115,-1.481,32128
0.277,0.116,-1.072,-6.015,1.588,-1.557,36139
0.270,0.121,-1.075,-5.496,2.137,-1.450,40150
0.265,0.118,-1.083,-5.023,2.656,-1.176,44161
0.268,0.115,-1.091,-4.718,2.947,-1.069,48169
0.276,0.115,-1.095,-4.870,3.221,-1.252,52180
0.281,0.115,-1.090,-5.435,2.763,-1.069,56191
0.281,0.114,-1.093,-5.710,2.244,-1.160,60202
0.281,0.112,-1.099,-6.015,1.740,-1.115,64213
0.275,0.110,-1.091,-6.366,1.328,-1.008,68224
0.271,0.123,-1.090,-6.061,1.084,-1.023,72235
0.274,0.123,-1.095,-6.183,1.130,-0.870,76246
0.266,0.122,-1.089,-5.924,1.069,-0.947,80257
0.259,0.124,-1.088,-5.802,1.542,-0.962,84268
0.264,0.124,-1.093,-5.725,1.985,-0.718,88280
0.262,0.126,-1.088,-5.649,2.183,-0.672,92291
0.269,0.126,-1.085,-5.542,2.275,-0.443,96303
0.273,0.126,-1.080,-5.298,2.351,-0.305,100314
0.277,0.123,-1.083,-5.267,1.771,-0.351,104325
0.275,0.123,-1.090,-5.252,1.405,-0.427,108337
0.281,0.120,-1.082,-5.649,0.824,-0.550,112347
0.279,0.119,-1.079,-6.031,-0.198,-0.672,116358
0.281,0.122,-1.084,-6.275,-0.412,-0.687,120369
0.281,0.123,-1.090,-6.351,-0.824,-1.099,124380
0.273,0.123,-1.093,-6.092,-0.763,-0.840,128391
0.273,0.121,-1.089,-5.832,-0.504,-0.656,132401
0.266,0.126,-1.093,-5.344,-0.214,-0.656,136412
0.265,0.129,-1.095,-5.130,0.550,-0.382,140423
0.268,0.129,-1.087,-4.824,1.023,-0.076,144434
0.272,0.129,-1.088,-4.763,1.573,-0.183,148445
0.269,0.127,-1.083,-4.840,2.183,0.107,152456
0.281,0.122,-1.093,-4.550,2.748,0.153,156467
0.279,0.119,-1.092,-4.763,3.099,0.061,160479
0.284,0.125,-1.090,-4.534,3.115,-0.153,164490
0.288,0.119,-1.099,-4.275,2.794,-0.137,168502
0.295,0.119,-1.096,-4.473,2.687,-0.214,172513
0.292,0.115,-1.097,-4.473,2.427,-0.504,176525
0.296,0.113,-1.099,-4.504,1.893,-0.443,180535
0.292,0.118,-1.092,-5.008,1.542,-0.840,184546
0.292,0.111,-1.086,-5.191,1.160,-0.916,188557
0.285,0.119,-1.093,-5.527,0.489,-1.160,192568
0.295,0.121,-1.100,-5.588,0.397,-1.695,196580
0.288,0.111,-1.087,-6.061,0.031,-1.725,200591
0.279,0.117,-1.090,-6.504,0.183,-1.954,204602
0.278,0.117,-1.089,-6.733,-0.107,-2.092,208613
0.281,0.122,-1.082,-6.947,0.473,-2.076,212624
0.271,0.128,-1.090,-7.115,0.443,-2.229,216635
0.262,0.124,-1.078,-6.947,0.641,-2.290,220646
0.254,0.134,-1.083,-6.870,1.374,-2.275,224657
0.253,0.134,-1.081,-6.794,1.634,-2.260,228668
0.257,0.138,-1.087,-6.611,2.092,-2.229,232688
0.260,0.139,-1.088,-6.443,2.153,-1.878,236699
0.257,0.135,-1.080,-6.122,2.595,-1.863,240710
0.258,0.133,-1.088,-5.863,2.733,-1.481,244721
0.265,0.135,-1.092,-5.389,2.366,-1.389,248732
0.274,0.124,-1.085,-4.977,2.229,-1.038,252744
0.274,0.130,-1.086,-4.641,1.817,-0.885,256755
0.278,0.125,-1.098,-4.504,1.420,-0.595,260766
0.271,0.123,-1.095,-4.641,1.282,-0.504,264777
0.266,0.121,-1.089,-4.870,1.069,-0.427,268790
0.260,0.116,-1.094,-5.420,0.870,-0.412,272801
0.267,0.118,-1.095,-5.573,0.794,-0.595,276813
0.268,0.120,-1.088,-5.588,0.824,-0.473,280823
0.271,0.118,-1.089,-5.924,0.901,-0.519,284834
0.267,0.126,-1.088,-6.107,0.794,-0.519,288845
0.271,0.128,-1.087,-6.107,0.519,-0.733,292855
0.267,0.130,-1.084,-6.397,0.366,-0.870,296866
0.267,0.129,-1.084,-6.015,0.122,-0.855,300877
0.262,0.131,-1.079,-5.863,-0.061,-0.580,304888
0.268,0.127,-1.077,-5.740,-0.015,-0.427,308900
0.265,0.135,-1.081,-5.191,-0.031,-0.550,312913
0.259,0.127,-1.083,-4.687,0.031,-0.229,316924
0.262,0.136,-1.094,-4.580,0.611,0.061,320935
0.263,0.127,-1.089,-4.641,0.885,0.305,324946
0.263,0.126,-1.085,-4.260,1.115,0.580,328957
0.262,0.122,-1.081,-4.076,1.847,0.580,332977
0.268,0.127,-1.088,-3.725,2.000,0.565,336988
0.280,0.123,-1.088,-3.496,2.031,0.931,340999
0.284,0.114,-1.084,-3.374,2.107,0.977,345010
0.280,0.113,-1.084,-3.511,1.908,0.931,349021
0.290,0.115,-1.096,-3.847,1.389,0.992,353042
0.283,0.109,-1.079,-4.214,1.069,0.855,357053
0.284,0.115,-1.087,-4.656,0.351,0.733,361065
0.286,0.117,-1.085,-4.870,0.031,0.611,365075
0.290,0.118,-1.087,-5.008,-0.305,0.534,369086
0.280,0.117,-1.097,-4.809,-0.198,0.214,373099
0.280,0.113,-1.088,-4.519,-0.076,0.031,377110
0.279,0.124,-1.083,-4.321,-0.061,-0.092,381121
0.277,0.127,-1.079,-4.137,0.473,-0.061,385132
0.279,0.124,-1.095,-3.802,0.763,0.107,389143
0.276,0.123,-1.084,-3.527,1.374,0.107,393153
0.285,0.124,-1.084,-3.038,2.000,0.244,397164
0.287,0.118,-1.093,-2.672,2.122,0.427,401175
0.294,0.115,-1.097,-2.626,2.168,0.183,405186
0.297,0.114,-1.099,-3.176,2.198,-0.122,409197
0.299,0.101,-1.099,-3.710,1.878,-0.092,413217
0.304,0.111,-1.100,-4.550,1.603,-0.473,417228
0.301,0.112,-1.100,-5.191,1.084,-0.840,421239
0.297,0.114,-1.098,-5.466,0.870,-1.160,425250
0.297,0.116,-1.090,-5.405,0.580,-1.496,429261
0.290,0.120,-1.094,-5.237,0.779,-1.863,433281
0.287,0.126,-1.085,-5.191,0.885,-2.137,437292
0.278,0.135,-1.083,-5.053,1.130,-2.153,441303
0.278,0.124,-1.083,-5.221,1.878,-2.229,445314
0.268,0.133,-1.078,-4.840,2.260,-1.893,449325
0.263,0.135,-1.078,-4.565,2.611,-1.924,453343
0.271,0.137,-1.066,-4.305,2.916,-1.374,457354
0.271,0.132,-1.073,-4.076,3.130,-1.389,461366
0.265,0.132,-1.070,-4.153,2.901,-1.389,465376
0.276,0.128,-1.067,-4.305,2.519,-1.573,469387
0.269,0.132,-1.059,-4.489,2.321,-1.405,473398
0.269,0.131,-1.055,-4.748,2.107,-1.359,477410
0.262,0.129,-1.066,-4.534,1.649,-1.267,481421
