acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.189,0.071,-1.105,-15.359,-1.420,0.397,0
0.181,0.076,-1.101,-15.252,-0.198,0.687,4050
0.171,0.092,-1.102,-14.641,1.527,1.191,8064
0.169,0.091,-1.109,-13.725,3.145,1.771,12076
0.169,0.092,-1.106,-12.855,4.992,2.336,16086
0.168,0.091,-1.111,-12.076,6.611,3.206,20097
0.178,0.084,-1.108,-11.237,8.458,4.137,24108
0.188,0.081,-1.109,-10.489,9.282,4.885,28119
0.206,0.065,-1.105,-10.290,9.557,5.481,32130
0.218,0.060,-1.105,-9.893,9.130,5.542,36141
0.228,0.065,-1.119,-10.137,8.611,5.695,40152
0.233,0.056,-1.122,-9.893,7.344,5.756,44163
0.243,0.054,-1.117,-10.076,5.969,5.802,48172
0.241,0.050,-1.116,-10.260,4.656,5.771,52183
0.248,0.052,-1.119,-10.748,3.115,5.542,56194
0.248,0.037,-1.115,-11.221,2.244,5.435,60205
0.238,0.040,-1.117,-11.267,0.931,5.145,64216
0.233,0.030,-1.104,-11.221,0.626,5.344,68228
0.219,0.032,-1.109,-11.450,0.855,5.695,72239
0.214,0.035,-1.106,-11.893,1.344,5.786,76251
0.219,0.034,-1.123,-12.122,2.519,5.664,80261
0.229,0.030,-1.119,-12.550,3.603,5.298,84272
0.250,0.013,-1.119,-13.328,3.878,4.718,88284
0.258,0.014,-1.121,-13.756,3.359,4.046,92295
0.269,0.012,-1.113,-14.076,2.824,3.496,96307
0.270,0.007,-1.117,-14.366,1.863,3.069,100317
0.271,0.012,-1.123,-14.382,1.328,2.870,104328
0.271,0.009,-1.121,-14.366,0.473,2.687,108339
0.273,0.006,-1.125,-14.519,-0.336,2.641,112350
0.270,0.008,-1.130,-15.023,-1.130,2.565,116361
0.271,0.009,-1.129,-15.710,-1.511,2.672,120372
0.263,0.004,-1.115,-16.153,-1.878,2.458,124383
0.255,0.009,-1.128,-16.519,-1.496,2.244,128393
0.240,0.007,-1.122,-16.779,-1.573,2.153,132404
0.236,0.016,-1.114,-17.023,-0.702,1.939,136415
0.226,0.012,-1.112,-17.313,0.168,2.275,140426
0.216,0.015,-1.117,-17.405,1.282,2.198,144437
0.220,0.018,-1.102,-17.557,2.626,2.443,148448
0.213,0.024,-1.107,-17.450,3.679,2.687,152458
0.207,0.012,-1.093,-17.374,4.702,2.824,156469
0.209,0.013,-1.102,-17.481,6.122,3.053,160481
0.221,0.011,-1.099,-17.191,7.038,3.160,164492
0.224,0.008,-1.106,-17.053,8.076,3.206,168503
0.232,0.016,-1.095,-16.962,8.443,3.130,172513
0.245,0.011,-1.097,-17.160,7.893,3.206,176524
0.251,0.016,-1.097,-17.298,7.420,3.130,180535
0.250,0.013,-1.083,-17.344,6.763,3.069,184546
0.250,0.018,-1.081,-17.405,5.908,2.916,188556
0.248,0.021,-1.080,-17.099,4.992,2.992,192567
0.238,0.028,-1.082,-17.008,4.656,2.885,196578
0.232,0.036,-1.073,-17.069,4.534,2.870,200589
0.225,0.051,-1.066,-16.733,4.229,2.947,204600
0.231,0.048,-1.067,-16.260,4.382,3.023,208612
0.225,0.059,-1.069,-15.588,4.611,2.962,212623
0.225,0.054,-1.046,-15.008,4.870,3.359,216635
0.219,0.060,-1.056,-14.000,5.557,3.817,220645
0.216,0.064,-1.047,-13.282,6.015,4.061,224656
0.208,0.063,-1.051,-12.092,6.443,4.366,228668
0.214,0.032,-1.060,-11.725,6.061,3.328,232688
0.205,0.079,-1.036,-9.954,6.962,4.626,236699
0.204,0.084,-1.038,-8.580,7.618,4.901,240711
0.203,0.085,-1.042,-7.817,8.458,5.160,244722
0.214,0.089,-1.045,-6.458,8.595,4.840,248733
0.225,0.083,-1.044,-5.924,8.336,4.916,252745
0.221,0.079,-1.051,-5.405,8.153,4.611,256757
0.229,0.079,-1.045,-4.672,7.649,4.229,260767
0.231,0.081,-1.052,-4.153,6.916,4.366,264778
0.233,0.083,-1.052,-3.588,6.351,4.443,268791
0.233,0.091,-1.061,-3.115,5.298,4.427,272802
0.239,0.089,-1.062,-2.702,4.489,4.397,276813
0.238,0.086,-1.077,-2.412,3.786,4.412,280824
0.246,0.087,-1.074,-2.107,2.901,4.382,284835
0.242,0.085,-1.073,-1.847,2.427,4.015,288846
0.233,0.088,-1.077,-1.588,1.847,3.863,292856
0.244,0.089,-1.089,-1.344,1.069,3.405,296867
0.241,0.084,-1.083,-0.977,0.947,3.298,300878
0.241,0.081,-1.097,-0.931,0.046,3.267,304889
0.235,0.082,-1.089,-0.702,-0.122,3.374,308901
0.234,0.084,-1.104,-0.382,-0.473,3.771,312914
0.237,0.083,-1.106,-0.153,-0.534,3.618,316925
0.231,0.087,-1.110,0.275,-0.366,4.000,320936
0.228,0.089,-1.110,0.489,-0.122,4.397,324947
0.235,0.082,-1.113,0.733,-0.076,4.672,328958
0.240,0.087,-1.117,0.382,0.305,4.702,332978
0.238,0.076,-1.108,0.443,0.015,4.901,336988
0.245,0.076,-1.108,0.229,-0.214,4.641,340999
0.245,0.079,-1.106,0.290,-0.260,4.672,345010
0.248,0.078,-1.097,0.015,-0.824,4.718,349021
0.243,0.083,-1.102,0.137,-0.824,4.916,353042
0.246,0.096,-1.107,-0.015,-1.038,5.023,357053
0.250,0.099,-1.093,0.107,-1.191,5.191,361064
0.241,0.111,-1.092,0.656,-1.313,5.389,365075
0.232,0.111,-1.094,1.115,-1.069,5.679,369086
0.242,0.113,-1.087,2.046,-0.687,6.076,373100
0.238,0.117,-1.082,2.809,-0.687,5.878,377110
0.240,0.109,-1.084,3.542,-0.382,6.000,381121
0.241,0.108,-1.090,4.290,-0.840,6.137,385132
0.249,0.099,-1.077,5.176,-1.176,5.954,389143
0.264,0.101,-1.086,5.817,-1.771,5.496,393153
0.269,0.096,-1.087,6.290,-3.176,5.206,397164
0.279,0.087,-1.098,6.870,-4.779,4.473,401175
0.287,0.073,-1.092,6.702,-7.176,3.924,405186
0.294,0.060,-1.095,6.351,-9.664,3.099,409197
0.297,0.056,-1.092,6.061,-12.366,2.641,413217
0.286,0.052,-1.097,5.878,-15.237,2.183,417228
0.285,0.051,-1.098,5.344,-17.695,1.679,421239
0.273,0.060,-1.092,4.962,-20.168,1.115,425250
0.252,0.056,-1.097,4.336,-21.878,0.779,429261
0.238,0.061,-1.101,3.832,-23.084,0.519,433282
0.226,0.062,-1.093,3.450,-23.618,0.290,437293
0.217,0.051,-1.087,3.115,-24.122,0.168,441304
0.203,0.054,-1.089,2.916,-24.107,0.137,445315
0.194,0.054,-1.088,2.824,-23.267,0.412,449326
0.188,0.051,-1.089,2.656,-22.901,0.427,453344
0.185,0.049,-1.085,2.565,-22.092,0.779,457355
0.180,0.050,-1.074,2.366,-21.420,1.145,461366
0.177,0.055,-1.073,2.779,-20.595,1.954,465377
0.172,0.060,-1.074,3.206,-19.756,2.672,469388
0.175,0.056,-1.083,3.847,-19.206,3.359,473400
0.183,0.052,-1.080,4.382,-18.687,4.061,477410
0.188,0.054,-1.094,5.099,-18.504,4.687,481421
0.192,0.053,-1.092,5.618,-18.183,5.237,485432
0.194,0.051,-1.087,5.969,-18.412,5.634,489443
0.197,0.046,-1.103,6.305,-18.336,5.710,493454
0.201,0.035,-1.103,6.458,-18.321,5.771,497466
0.195,0.041,-1.093,6.382,-18.427,5.634,501476
0.198,0.031,-1.104,6.183,-18.366,5.282,505487
0.200,0.028,-1.120,5.389,-18.061,4.794,509498
0.194,0.023,-1.111,4.595,-17.847,4.504,513509
0.197,0.015,-1.116,3.649,-17.527,3.771,517520
0.196,0.015,-1.117,3.206,-17.176,3.481,521531
0.192,0.015,-1.120,2.565,-16.519,3.237,525542
0.184,0.011,-1.116,2.183,-15.664,3.466,529553
0.172,0.022,-1.114,1.756,-15.038,3.817,533568
0.172,0.022,-1.118,1.679,-13.634,3.939,537579
0.166,0.028,-1.120,1.771,-12.534,4.244,541590
0.166,0.027,-1.110,1.634,-11.588,4.656,545602
0.163,0.027,-1.113,1.710,-10.351,5.466,549613
0.166,0.021,-1.125,1.786,-9.221,5.802,553634
0.171,0.018,-1.113,1.710,-8.550,6.046,557645
0.172,0.014,-1.116,1.618,-7.511,6.061,561656
