acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.354,-0.277,-1.050,-3.969,0.855,-1.969,0
0.364,-0.266,-1.049,-3.817,0.855,-1.557,4051
0.357,-0.264,-1.053,-3.542,1.084,-1.420,8066
0.357,-0.261,-1.064,-3.099,1.252,-1.191,12077
0.360,-0.258,-1.054,-2.473,0.977,-0.641,16088
0.361,-0.257,-1.062,-1.847,1.023,-0.336,20099
0.363,-0.267,-1.065,-1.237,0.901,-0.275,24110
0.361,-0.267,-1.060,-0.672,0.794,0.153,28121
0.362,-0.267,-1.065,-0.137,0.947,0.382,32132
0.360,-0.270,-1.060,0.168,1.099,0.183,36143
0.362,-0.269,-1.058,0.504,1.282,0.168,40154
0.365,-0.273,-1.061,0.565,1.298,0.076,44165
0.364,-0.275,-1.059,0.718,1.511,-0.092,48176
0.366,-0.275,-1.061,0.580,1.649,-0.229,52187
0.363,-0.282,-1.057,0.565,1.847,-0.336,56198
0.370,-0.282,-1.061,0.336,1.817,-0.473,60210
0.370,-0.290,-1.063,-0.260,1.679,-0.733,64221
0.366,-0.294,-1.057,-0.931,1.878,-0.977,68232
0.364,-0.293,-1.064,-1.893,1.786,-1.023,72244
0.365,-0.293,-1.067,-2.626,1.771,-1.527,76255
0.366,-0.292,-1.062,-3.481,1.527,-1.603,80267
0.371,-0.284,-1.063,-4.031,1.634,-1.802,84278
0.374,-0.279,-1.067,-4.336,1.802,-2.321,88289
0.365,-0.280,-1.060,-4.458,1.832,-2.244,92301
0.364,-0.267,-1.069,-4.229,1.878,-2.489,96311
0.361,-0.271,-1.072,-4.137,1.893,-2.565,100322
0.373,-0.265,-1.062,-4.000,1.496,-2.504,104333
0.366,-0.269,-1.058,-3.847,1.481,-2.519,108345
0.370,-0.269,-1.059,-3.618,1.053,-2.260,112356
0.374,-0.266,-1.058,-3.405,0.733,-2.168,116367
0.371,-0.262,-1.063,-3.252,0.626,-2.244,120378
0.370,-0.266,-1.053,-2.840,0.672,-2.092,124389
0.359,-0.263,-1.057,-2.763,0.489,-1.847,128400
0.357,-0.267,-1.051,-2.183,0.641,-1.557,132412
0.357,-0.260,-1.053,-1.802,0.794,-1.313,136422
0.360,-0.262,-1.062,-1.359,0.885,-1.038,140433
0.356,-0.264,-1.055,-1.145,1.099,-0.855,144444
0.351,-0.269,-1.054,-0.885,1.466,-0.702,148455
0.350,-0.276,-1.046,-0.718,1.878,-0.427,152466
0.348,-0.271,-1.055,-0.885,2.137,-0.244,156477
0.347,-0.278,-1.052,-1.160,2.748,-0.183,160488
0.357,-0.281,-1.058,-1.527,2.901,-0.321,164499
0.354,-0.280,-1.065,-1.939,3.084,-0.168,168510
0.365,-0.287,-1.065,-2.290,3.038,-0.366,172521
0.370,-0.285,-1.069,-2.504,2.931,-0.550,176533
0.365,-0.281,-1.068,-2.641,2.794,-0.672,180544
0.363,-0.279,-1.063,-2.809,2.397,-0.870,184555
0.366,-0.283,-1.060,-2.840,2.153,-0.763,188565
0.371,-0.280,-1.075,-3.206,1.802,-0.885,192576
0.372,-0.290,-1.059,-3.237,1.557,-1.099,196587
0.380,-0.290,-1.067,-3.481,1.099,-1.359,200598
0.385,-0.290,-1.069,-3.634,0.595,-1.496,204609
0.383,-0.293,-1.071,-4.198,0.198,-1.847,208620
0.378,-0.291,-1.064,-4.580,0.000,-1.786,212640
0.375,-0.291,-1.070,-4.702,-0.519,-1.985,216652
0.372,-0.281,-1.068,-4.885,-0.855,-2.229,220663
0.372,-0.285,-1.067,-5.115,-0.824,-2.107,224674
0.367,-0.275,-1.072,-4.901,-0.611,-2.214,228686
0.371,-0.274,-1.078,-4.733,-0.473,-2.198,232704
0.353,-0.268,-1.059,-4.229,0.198,-2.198,236714
0.353,-0.269,-1.065,-3.725,0.718,-1.954,240725
0.345,-0.269,-1.054,-3.160,1.282,-1.908,244736
0.350,-0.271,-1.045,-2.641,1.725,-1.878,248747
0.352,-0.266,-1.052,-2.290,2.382,-1.542,252758
0.347,-0.267,-1.051,-1.969,2.672,-1.435,256769
0.354,-0.265,-1.054,-1.878,2.794,-1.359,260780
0.355,-0.270,-1.054,-1.863,2.885,-1.389,264791
0.360,-0.275,-1.053,-2.061,2.809,-1.160,268800
0.364,-0.281,-1.051,-2.260,2.351,-0.931,272811
0.368,-0.283,-1.053,-2.473,1.847,-1.008,276823
0.369,-0.287,-1.057,-2.794,1.084,-0.870,280834
0.375,-0.286,-1.065,-3.221,0.748,-0.885,284845
0.365,-0.281,-1.068,-3.679,0.214,-1.130,288858
0.367,-0.278,-1.062,-3.832,-0.290,-1.206,292868
0.369,-0.281,-1.056,-4.061,-0.733,-1.389,296879
0.369,-0.280,-1.068,-4.321,-1.084,-1.664,300890
0.364,-0.274,-1.063,-4.611,-1.282,-1.908,304901
0.366,-0.272,-1.059,-4.672,-1.282,-1.878,308913
0.359,-0.271,-1.064,-4.504,-1.298,-1.878,312923
0.358,-0.271,-1.057,-4.489,-1.298,-2.107,316934
0.365,-0.270,-1.055,-4.244,-1.099,-1.802,320945
0.356,-0.268,-1.051,-4.137,-0.916,-1.634,324956
0.355,-0.270,-1.058,-3.969,-0.870,-1.664,328967
0.358,-0.265,-1.050,-3.603,-0.565,-1.466,332988
0.357,-0.261,-1.054,-3.191,-0.565,-1.053,336999
0.361,-0.264,-1.052,-2.779,-0.366,-1.069,341010
0.364,-0.261,-1.052,-2.504,-0.458,-0.901,345022
0.361,-0.262,-1.051,-2.214,-0.336,-0.702,349033
0.359,-0.264,-1.059,-2.000,0.015,-0.794,353053
0.357,-0.269,-1.051,-1.756,0.153,-0.458,357064
0.356,-0.271,-1.054,-1.557,0.718,-0.611,361075
0.362,-0.269,-1.059,-1.527,0.962,-0.763,365086
0.364,-0.276,-1.058,-1.649,1.298,-0.824,369097
0.363,-0.275,-1.045,-1.557,1.405,-0.992,373108
0.371,-0.272,-1.059,-1.725,1.328,-0.962,377119
0.372,-0.276,-1.064,-2.061,0.947,-0.947,381130
0.370,-0.277,-1.049,-2.458,0.550,-0.977,385141
0.371,-0.280,-1.053,-2.809,0.214,-0.931,389152
0.370,-0.281,-1.060,-3.298,0.076,-1.206,393162
0.373,-0.276,-1.065,-3.695,-0.443,-1.435,397173
0.375,-0.279,-1.063,-3.863,-0.947,-1.725,401184
0.378,-0.272,-1.048,-3.954,-1.038,-1.847,405195
0.369,-0.265,-1.056,-3.878,-1.389,-1.939,409206
0.366,-0.261,-1.054,-3.802,-1.756,-2.031,413227
0.371,-0.263,-1.044,-3.466,-1.710,-1.786,417238
0.359,-0.266,-1.041,-3.130,-1.740,-1.908,421249
0.356,-0.261,-1.045,-2.733,-1.618,-1.771,425261
0.353,-0.257,-1.048,-2.229,-1.405,-1.466,429272
0.354,-0.259,-1.042,-1.878,-1.115,-1.084,433291
0.348,-0.251,-1.051,-1.160,-0.855,-0.824,437302
0.356,-0.257,-1.039,-0.809,-0.611,-0.611,441313
0.355,-0.256,-1.043,-0.412,-0.534,-0.366,445324
0.355,-0.255,-1.049,0.168,-0.397,-0.153,449335
0.360,-0.263,-1.052,0.382,-0.504,-0.092,453346
0.357,-0.266,-1.050,0.656,-0.504,0.275,457357
0.368,-0.276,-1.045,0.473,-0.351,0.153,461368
0.364,-0.281,-1.056,0.305,-0.168,-0.031,465380
0.363,-0.283,-1.046,0.015,0.076,-0.198,469391
0.360,-0.283,-1.051,-0.504,-0.122,-0.412,473402
0.367,-0.289,-1.048,-0.992,-0.076,-0.580,477413
0.367,-0.287,-1.051,-1.542,-0.229,-0.947,481424
0.375,-0.284,-1.057,-2.137,-0.534,-1.405,485435
0.378,-0.284,-1.063,-2.718,-0.840,-1.878,489446
0.378,-0.285,-1.060,-2.992,-1.359,-1.908,493457
0.373,-0.283,-1.064,-3.115,-2.000,-2.183,497468
0.375,-0.280,-1.061,-2.992,-2.565,-1.985,501479
0.375,-0.277,-1.058,-2.733,-2.992,-2.000,505491
0.363,-0.271,-1.071,-2.382,-3.023,-1.679,509502
0.365,-0.272,-1.053,-2.137,-2.901,-1.588,513512
0.354,-0.273,-1.065,-1.588,-2.458,-1.405,517523
0.347,-0.274,-1.055,-1.298,-1.817,-1.176,521535
0.350,-0.274,-1.051,-0.779,-1.191,-0.992,525546
0.348,-0.279,-1.064,-0.656,-0.626,-0.870,529557
0.349,-0.273,-1.059,-0.321,-0.015,-0.565,533568
0.355,-0.276,-1.061,-0.076,0.290,-0.550,537579
0.355,-0.273,-1.056,-0.122,0.641,-0.366,541591
0.348,-0.273,-1.059,0.244,0.580,-0.321,545601
0.354,-0.268,-1.057,0.336,0.855,-0.183,549612
