acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.122,0.024,-1.132,-3.634,1.282,2.672,0
0.125,0.028,-1.131,-3.481,0.687,2.153,4053
0.124,0.025,-1.123,-3.847,-0.076,1.328,8069
0.119,0.034,-1.124,-3.954,-0.382,0.794,12081
0.119,0.026,-1.119,-4.031,-0.336,-0.076,16091
0.110,0.018,-1.126,-4.305,-0.397,-0.489,20102
0.116,0.022,-1.135,-4.534,-0.504,-0.779,24114
0.102,0.025,-1.135,-4.489,-0.626,-0.947,28124
0.103,0.029,-1.126,-4.824,-0.901,-1.252,32135
0.100,0.036,-1.130,-4.809,-0.534,-1.267,36147
0.095,0.040,-1.126,-4.901,-0.626,-1.038,40158
0.094,0.040,-1.123,-4.763,-0.672,-0.779,44169
0.093,0.039,-1.129,-4.595,-0.397,-0.168,48180
0.096,0.036,-1.130,-4.519,-0.214,-0.244,52191
0.088,0.033,-1.134,-4.565,-0.305,-0.046,56202
0.087,0.032,-1.128,-4.504,-0.214,-0.076,60213
0.079,0.033,-1.127,-4.733,0.153,-0.229,64224
0.086,0.036,-1.128,-4.687,0.672,0.229,68235
0.083,0.039,-1.127,-4.580,1.069,0.550,72246
0.087,0.035,-1.135,-4.611,1.481,0.687,76257
0.088,0.035,-1.136,-4.443,1.664,0.977,80268
0.085,0.037,-1.122,-4.412,2.229,0.931,84279
0.091,0.032,-1.132,-4.443,2.275,0.916,88290
0.091,0.035,-1.129,-4.962,2.336,0.748,92301
0.097,0.035,-1.133,-5.084,2.733,0.901,96312
0.100,0.032,-1.122,-5.267,2.412,0.870,100324
0.090,0.036,-1.126,-4.733,2.718,0.947,104335
0.089,0.037,-1.119,-4.855,2.473,0.977,108346
0.088,0.045,-1.127,-4.107,2.672,0.809,112358
0.089,0.045,-1.127,-4.168,3.267,0.870,116368
0.092,0.034,-1.123,-4.214,3.145,0.595,120379
0.089,0.038,-1.126,-4.183,3.298,0.336,124391
0.098,0.034,-1.129,-4.763,2.824,0.275,128401
0.092,0.034,-1.127,-4.534,2.763,0.000,132412
0.085,0.032,-1.127,-4.366,2.427,0.046,136423
0.092,0.043,-1.130,-4.336,2.351,0.244,140434
0.079,0.039,-1.133,-4.382,2.229,0.595,144445
0.079,0.032,-1.134,-4.855,2.168,0.763,148455
0.077,0.024,-1.134,-5.191,2.076,0.901,152466
0.084,0.029,-1.133,-5.710,2.076,1.053,156477
0.081,0.030,-1.130,-5.603,2.000,1.313,160488
0.072,0.034,-1.129,-5.634,1.847,1.496,164499
0.078,0.036,-1.122,-5.405,2.046,1.832,168512
0.079,0.041,-1.130,-5.206,2.672,2.061,172523
0.071,0.054,-1.128,-4.885,3.420,1.939,176534
0.078,0.045,-1.126,-4.809,3.634,2.382,180545
0.083,0.042,-1.125,-4.198,4.305,2.809,184556
0.096,0.032,-1.126,-3.863,4.397,2.550,188567
0.104,0.028,-1.127,-3.939,4.504,2.397,192577
0.114,0.023,-1.140,-4.229,4.031,2.046,196588
0.116,0.013,-1.136,-4.840,3.145,1.511,200599
0.123,0.013,-1.139,-5.786,2.534,1.099,204610
0.119,0.005,-1.149,-6.641,1.481,0.489,208621
0.114,0.010,-1.145,-7.344,0.947,0.092,212632
0.103,0.027,-1.142,-7.359,1.084,0.198,216643
0.095,0.037,-1.141,-7.420,0.916,0.244,220655
0.083,0.042,-1.135,-6.931,1.405,0.534,224666
0.078,0.048,-1.130,-6.595,2.061,0.626,228677
0.077,0.031,-1.133,-6.382,2.931,1.115,232695
0.077,0.036,-1.137,-6.275,4.061,1.176,236707
0.084,0.029,-1.131,-6.168,4.489,1.038,240717
0.100,0.029,-1.136,-5.985,5.389,0.870,244728
0.104,0.031,-1.128,-5.802,5.221,0.305,248739
0.107,0.031,-1.125,-5.679,4.855,-0.229,252751
0.113,0.032,-1.120,-5.817,4.015,-0.595,256762
0.116,0.030,-1.125,-6.092,3.145,-0.718,260773
0.112,0.035,-1.122,-6.000,2.107,-0.641,264784
0.105,0.042,-1.118,-5.756,1.405,-0.748,268798
0.095,0.036,-1.111,-5.695,0.779,-0.641,272809
0.087,0.040,-1.118,-5.557,0.321,-0.733,276820
0.093,0.034,-1.119,-5.481,0.046,-0.321,280832
0.076,0.032,-1.118,-5.374,0.351,-0.519,284843
0.073,0.034,-1.116,-5.924,0.779,-0.305,288854
0.073,0.030,-1.112,-5.908,1.282,-0.260,292865
0.075,0.030,-1.119,-6.015,2.321,-0.244,296876
0.075,0.032,-1.113,-6.092,2.702,-0.382,300887
0.082,0.029,-1.125,-6.092,2.718,-0.397,304898
0.083,0.033,-1.116,-6.519,2.779,-0.641,308910
0.098,0.030,-1.126,-6.855,2.076,-0.855,312925
0.098,0.037,-1.123,-7.053,1.573,-0.656,316936
0.104,0.039,-1.123,-7.053,1.344,-0.534,320948
0.090,0.042,-1.127,-6.962,0.840,-0.290,324959
0.082,0.043,-1.127,-6.824,0.565,0.061,328970
0.089,0.042,-1.117,-6.519,0.534,0.122,332991
0.077,0.035,-1.125,-6.504,0.733,0.641,337003
0.080,0.040,-1.115,-6.183,1.405,0.718,341014
0.078,0.044,-1.122,-5.985,2.168,1.344,345025
0.079,0.033,-1.112,-5.939,3.084,1.084,349036
0.087,0.029,-1.121,-5.878,3.588,1.313,353056
0.099,0.022,-1.122,-5.817,3.710,1.099,357067
0.113,0.034,-1.116,-5.740,3.695,0.626,361078
0.112,0.036,-1.120,-5.466,3.649,0.275,365089
0.116,0.031,-1.125,-5.420,3.359,-0.107,369100
0.111,0.036,-1.112,-5.557,2.534,-0.473,373110
0.106,0.031,-1.118,-5.481,1.756,-0.427,377122
0.110,0.036,-1.114,-5.313,1.450,-0.336,381132
0.101,0.032,-1.113,-5.344,1.038,-0.214,385143
0.097,0.037,-1.110,-5.221,1.038,0.061,389155
0.080,0.040,-1.110,-4.931,1.191,-0.122,393165
0.077,0.036,-1.116,-5.176,1.221,-0.015,397176
0.088,0.038,-1.115,-5.435,1.802,-0.107,401188
0.083,0.029,-1.108,-5.771,1.832,-0.153,405199
0.090,0.031,-1.116,-5.725,1.573,-0.137,409210
0.093,0.032,-1.111,-5.649,1.374,-0.076,413231
0.094,0.044,-1.110,-5.328,1.221,0.198,417243
0.093,0.045,-1.114,-5.130,0.916,0.244,421254
0.097,0.052,-1.105,-4.809,0.824,0.534,425265
0.091,0.038,-1.112,-4.718,0.382,0.489,429276
0.103,0.040,-1.112,-4.748,0.168,0.611,433297
0.099,0.024,-1.114,-4.611,-0.168,0.458,437309
0.103,0.027,-1.117,-4.504,-0.321,0.427,441319
0.099,0.031,-1.113,-4.412,-0.427,0.305,445330
0.102,0.036,-1.116,-4.473,-0.366,0.137,449342
0.098,0.036,-1.119,-4.565,-0.321,0.305,453353
0.103,0.037,-1.118,-4.321,0.458,-0.046,457364
0.096,0.031,-1.114,-4.244,0.947,-0.046,461375
0.099,0.029,-1.119,-3.893,1.725,-0.351,465386
0.095,0.028,-1.125,-3.359,2.412,-0.504,469397
0.093,0.033,-1.122,-3.130,2.855,-0.641,473409
0.096,0.024,-1.111,-3.069,3.038,-0.718,477420
0.105,0.022,-1.124,-3.023,3.053,-0.855,481431
0.102,0.024,-1.114,-3.389,2.931,-1.023,485442
0.104,0.022,-1.131,-3.817,2.580,-1.130,489453
0.106,0.015,-1.124,-4.183,2.214,-1.557,493464
0.105,0.013,-1.142,-4.870,1.145,-1.725,497475
0.097,0.011,-1.133,-5.725,0.626,-1.908,501486
0.105,0.016,-1.137,-6.244,-0.214,-1.817,505497
0.097,0.022,-1.131,-7.130,-0.855,-1.634,509508
0.093,0.025,-1.132,-7.328,-1.328,-1.618,513519
0.083,0.037,-1.124,-7.267,-1.099,-1.481,517530
0.083,0.044,-1.136,-6.931,-0.687,-1.282,521542
0.080,0.050,-1.120,-6.412,0.031,-0.931,525552
0.085,0.049,-1.130,-5.771,0.809,-0.641,529563
0.092,0.047,-1.122,-5.527,1.359,-0.580,533574
0.088,0.044,-1.132,-5.344,2.550,-0.550,537585
0.089,0.032,-1.128,-5.420,2.885,-0.550,541596
0.087,0.034,-1.138,-5.511,3.130,-0.489,545608
0.092,0.034,-1.136,-5.710,3.710,-0.687,549619
0.085,0.033,-1.139,-5.649,3.893,-0.580,553638
