acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.253,0.051,-1.098,-4.840,1.954,-0.382,0
0.255,0.047,-1.104,-4.855,1.634,-0.412,4051
0.257,0.046,-1.096,-4.977,1.450,-0.305,8064
0.257,0.050,-1.103,-5.252,0.962,-0.198,12075
0.255,0.057,-1.098,-5.160,0.702,-0.321,16087
0.260,0.057,-1.108,-5.130,0.443,-0.305,20097
0.251,0.052,-1.100,-5.084,0.153,-0.244,24108
0.259,0.050,-1.102,-5.099,0.122,-0.458,28118
0.260,0.051,-1.098,-5.160,0.168,-0.412,32129
0.249,0.052,-1.110,-5.481,0.031,-0.473,36140
0.254,0.055,-1.112,-5.420,0.046,-0.275,40152
0.248,0.057,-1.111,-6.031,0.427,-0.443,44163
0.255,0.054,-1.119,-5.878,0.427,-0.748,48171
0.246,0.051,-1.113,-5.939,1.008,-0.763,52183
0.249,0.054,-1.104,-5.740,0.870,-0.870,56194
0.245,0.060,-1.100,-5.359,1.176,-0.855,60206
0.241,0.056,-1.108,-5.053,1.359,-0.748,64217
0.249,0.059,-1.105,-4.885,1.710,-0.870,68229
0.245,0.053,-1.108,-4.885,2.122,-0.473,72240
0.240,0.049,-1.100,-4.626,2.153,-0.458,76251
0.247,0.056,-1.108,-4.626,2.534,-0.214,80263
0.248,0.061,-1.109,-4.168,2.168,-0.153,84274
0.250,0.056,-1.102,-3.939,1.924,0.015,88285
0.256,0.048,-1.109,-3.679,1.679,-0.046,92296
0.258,0.050,-1.104,-4.092,1.176,0.214,96307
0.258,0.057,-1.104,-4.366,1.252,0.092,100319
0.254,0.056,-1.102,-4.763,0.916,0.092,104330
0.254,0.054,-1.099,-4.931,0.595,-0.061,108341
0.250,0.047,-1.104,-5.023,0.687,0.061,112352
0.250,0.056,-1.101,-5.191,0.687,0.092,116363
0.252,0.059,-1.101,-5.099,0.672,0.092,120374
0.240,0.048,-1.103,-5.191,0.611,0.092,124385
0.243,0.059,-1.097,-5.603,0.809,0.107,128395
0.248,0.062,-1.101,-5.573,0.916,0.275,132406
0.253,0.060,-1.105,-5.588,1.344,0.260,136417
0.242,0.062,-1.095,-5.221,1.359,0.153,140429
0.247,0.055,-1.104,-5.038,1.527,0.183,144440
0.250,0.053,-1.104,-5.038,1.588,0.366,148450
0.251,0.051,-1.103,-4.763,1.664,0.626,152461
0.252,0.050,-1.100,-4.901,1.450,0.595,156472
0.257,0.051,-1.112,-5.084,1.298,0.794,160483
0.255,0.051,-1.102,-5.069,1.130,0.702,164494
0.258,0.050,-1.104,-4.962,0.794,0.565,168505
0.262,0.057,-1.099,-4.931,0.687,0.656,172516
0.258,0.055,-1.106,-4.565,0.458,0.473,176527
0.258,0.054,-1.099,-4.641,0.565,0.107,180538
0.258,0.050,-1.106,-4.687,0.366,-0.061,184549
0.256,0.052,-1.103,-4.748,0.580,-0.107,188560
0.254,0.054,-1.112,-4.733,0.366,-0.458,192571
0.256,0.052,-1.105,-4.687,0.733,-0.504,196582
0.252,0.050,-1.108,-4.626,0.779,-0.718,200593
0.255,0.053,-1.097,-4.275,1.221,-0.885,204604
0.256,0.055,-1.102,-4.107,1.221,-0.840,208616
0.246,0.057,-1.105,-3.893,1.496,-1.069,212628
0.250,0.053,-1.111,-3.908,1.435,-1.252,216639
0.247,0.051,-1.109,-4.000,1.878,-1.405,220651
0.243,0.050,-1.109,-4.107,2.107,-1.344,224662
0.244,0.051,-1.110,-4.031,2.214,-1.252,228673
0.244,0.055,-1.113,-4.092,2.244,-1.084,232691
0.246,0.055,-1.101,-3.893,2.366,-0.748,236702
0.249,0.048,-1.110,-3.863,2.214,-0.458,240713
0.252,0.046,-1.114,-4.290,1.771,-0.244,244724
0.259,0.042,-1.116,-4.611,0.962,0.015,248735
0.255,0.044,-1.121,-5.130,0.061,0.015,252746
0.259,0.052,-1.121,-5.267,-0.718,0.412,256758
0.267,0.044,-1.119,-5.786,-1.588,0.504,260768
0.281,0.051,-1.126,-6.198,-3.160,0.336,264779
0.292,0.052,-1.123,-6.534,-4.718,-0.076,268792
0.305,0.053,-1.123,-6.611,-6.733,-0.214,272803
0.327,0.054,-1.134,-7.466,-9.511,-0.550,276814
0.347,0.059,-1.129,-7.954,-12.550,-0.885,280825
0.363,0.060,-1.136,-8.473,-16.550,-1.359,284836
0.380,0.062,-1.142,-8.748,-20.672,-2.153,288847
0.392,0.074,-1.146,-8.489,-25.466,-3.328,292857
0.399,0.065,-1.147,-8.321,-30.412,-4.534,296868
0.394,0.071,-1.155,-7.573,-35.099,-5.878,300879
0.384,0.075,-1.155,-6.855,-40.092,-7.298,304890
0.374,0.081,-1.160,-5.695,-44.382,-8.962,308902
0.357,0.086,-1.167,-4.733,-48.137,-10.534,312913
0.355,0.090,-1.166,-3.496,-51.695,-12.244,316924
0.341,0.099,-1.183,-2.092,-54.473,-13.634,320935
0.330,0.092,-1.188,-0.885,-57.664,-14.611,324946
0.344,0.090,-1.188,0.031,-61.099,-15.099,328957
0.363,0.076,-1.189,0.275,-65.496,-15.130,332977
0.394,0.068,-1.189,-0.107,-71.206,-14.870,336988
0.431,0.064,-1.187,-0.840,-78.718,-14.748,340999
0.469,0.073,-1.196,-1.176,-87.252,-15.145,345010
0.499,0.079,-1.198,-1.435,-95.649,-16.198,349021
0.515,0.091,-1.202,-1.832,-107.221,-18.290,353042
0.513,0.090,-1.199,-1.832,-119.084,-20.748,357053
0.526,0.092,-1.196,-2.122,-131.267,-24.168,361065
0.502,0.088,-1.202,-1.969,-142.534,-27.664,365075
0.480,0.094,-1.202,-1.710,-153.145,-31.863,369086
0.436,0.088,-1.200,-0.809,-162.840,-35.389,373099
0.391,0.090,-1.192,0.382,-171.023,-39.496,377110
0.337,0.084,-1.191,1.725,-177.740,-43.313,381121
0.289,0.093,-1.195,3.908,-182.336,-46.947,385132
0.237,0.086,-1.188,5.649,-186.992,-49.893,389143
0.203,0.074,-1.215,6.458,-190.458,-53.496,393153
0.186,0.060,-1.227,6.534,-191.847,-57.740,397164
0.161,0.060,-1.215,7.069,-192.626,-61.481,401175
0.131,0.066,-1.204,7.221,-193.832,-64.687,405186
0.114,0.057,-1.196,7.878,-195.786,-66.947,409197
0.122,0.058,-1.188,8.855,-197.832,-69.878,413217
0.133,0.056,-1.181,10.321,-200.611,-73.313,417228
0.122,0.061,-1.171,12.412,-203.206,-76.534,421239
0.107,0.065,-1.163,15.420,-206.656,-79.237,425250
0.085,0.056,-1.149,18.458,-210.076,-81.802,429261
0.059,0.052,-1.151,21.298,-213.802,-84.260,433281
0.028,0.038,-1.146,24.031,-216.718,-86.321,437292
-0.003,0.018,-1.155,25.954,-219.221,-88.351,441303
-0.018,-0.009,-1.139,26.336,-220.458,-89.695,445314
-0.049,-0.014,-1.153,27.664,-222.519,-89.282,449325
-0.078,-0.024,-1.136,27.664,-223.115,-90.244,453343
-0.091,-0.028,-1.124,27.664,-223.038,-90.046,457354
-0.123,-0.027,-1.116,27.252,-223.649,-88.458,461366
-0.132,-0.034,-1.116,25.756,-225.420,-88.061,465376
-0.140,-0.060,-1.098,23.023,-224.992,-87.908,469387
-0.155,-0.083,-1.078,20.107,-224.122,-87.405,473398
-0.158,-0.082,-1.070,16.824,-226.672,-88.229,477410
-0.165,-0.087,-1.045,13.924,-229.160,-90.214,481421
-0.164,-0.082,-1.042,11.115,-232.015,-90.763,485433
-0.175,-0.078,-1.026,9.206,-234.275,-92.260,489444
-0.192,-0.081,-1.000,6.977,-236.962,-92.702,493455
-0.206,-0.086,-0.979,4.824,-239.924,-95.313,497466
-0.218,-0.096,-0.952,3.160,-242.092,-96.565,501478
-0.239,-0.094,-0.933,2.137,-244.168,-98.122,505488
-0.275,-0.087,-0.911,0.885,-245.725,-98.275,509499
-0.303,-0.084,-0.898,0.626,-247.542,-97.725,513509
-0.334,-0.076,-0.875,1.267,-249.023,-96.519,517521
-0.348,-0.065,-0.858,2.519,-250.611,-95.496,521532
-0.371,-0.052,-0.842,4.153,-251.160,-94.550,525543
-0.381,-0.043,-0.833,6.183,-252.534,-92.763,529554
-0.396,-0.040,-0.829,9.282,-254.000,-92.458,533564
-0.408,-0.034,-0.814,12.855,-255.725,-91.466,537576
-0.408,-0.030,-0.782,17.298,-258.229,-89.420,541586
-0.408,-0.020,-0.766,22.092,-260.779,-87.832,545597
-0.404,-0.021,-0.763,26.718,-263.344,-86.916,549608
-0.409,-0.032,-0.733,30.473,-265.832,-86.092,553628
-0.415,-0.050,-0.721,33.573,-267.573,-85.634,557640
-0.440,-0.071,-0.708,35.420,-269.695,-85.359,561650
-0.466,-0.086,-0.702,36.290,-270.656,-85.557,565662
-0.501,-0.115,-0.678,35.939,-270.672,-84.962,569673
-0.532,-0.136,-0.663,34.870,-269.023,-83.130,573692
-0.582,-0.155,-0.643,33.252,-266.214,-79.771,577704
-0.605,-0.167,-0.624,30.901,-263.893,-75.176,581715
-0.612,-0.172,-0.610,28.519,-261.420,-70.168,585726
-0.615,-0.170,-0.602,25.817,-259.191,-65.756,589738
-0.611,-0.173,-0.591,23.099,-257.252,-61.542,593749
-0.606,-0.155,-0.559,21.664,-257.664,-57.267,597760
-0.589,-0.136,-0.513,22.015,-260.550,-53.069,601771
-0.542,-0.122,-0.495,22.763,-264.794,-49.344,605782
-0.516,-0.121,-0.470,23.389,-269.496,-47.099,609793
-0.523,-0.127,-0.432,24.305,-274.733,-46.214,613804
-0.529,-0.132,-0.409,24.931,-280.901,-46.321,617814
-0.531,-0.131,-0.374,25.267,-288.000,-46.473,621825
-0.531,-0.128,-0.359,26.153,-294.214,-47.298,625836
-0.546,-0.131,-0.308,28.702,-298.183,-49.573,629847
-0.602,-0.152,-0.328,28.931,-302.107,-52.916,633867
-0.656,-0.155,-0.291,29.435,-305.206,-55.420,637878
-0.709,-0.146,-0.265,31.420,-305.756,-57.069,641889
-0.741,-0.155,-0.257,32.641,-304.504,-58.336,645900
-0.776,-0.168,-0.257,34.046,-301.267,-60.000,649916
-0.812,-0.173,-0.250,35.221,-296.748,-61.130,653927
-0.851,-0.192,-0.244,36.275,-290.824,-63.405,657938
-0.871,-0.184,-0.218,38.168,-284.580,-65.359,661950
-0.880,-0.195,-0.213,40.534,-278.031,-66.809,665961
-0.869,-0.200,-0.210,42.489,-270.214,-68.046,669973
-0.866,-0.225,-0.207,44.366,-262.092,-69.832,673984
-0.881,-0.248,-0.223,45.557,-254.153,-71.924,677995
-0.922,-0.269,-0.215,45.282,-245.344,-73.313,682006
-0.954,-0.286,-0.204,45.481,-236.244,-73.573,686017
-0.984,-0.304,-0.203,45.496,-225.664,-72.992,690028
-0.991,-0.298,-0.199,46.153,-216.351,-71.740,694039
-1.005,-0.303,-0.194,47.664,-206.458,-68.931,698051
-1.011,-0.296,-0.188,48.382,-196.641,-64.168,702062
-1.003,-0.286,-0.185,49.603,-187.985,-58.473,706073
-0.999,-0.291,-0.177,50.641,-180.870,-53.786,710084
-0.971,-0.301,-0.167,51.893,-176.626,-49.863,714095
-0.951,-0.302,-0.171,53.420,-173.618,-46.824,718106
-0.942,-0.308,-0.174,55.237,-171.267,-44.595,722117
-0.947,-0.327,-0.177,56.656,-170.611,-43.053,726128
-0.959,-0.352,-0.187,57.267,-170.824,-41.466,730139
-0.949,-0.366,-0.179,56.595,-171.313,-40.168,734150
-0.921,-0.366,-0.168,55.985,-170.977,-39.191,738157
-0.907,-0.360,-0.158,54.092,-170.931,-39.008,742169
-0.913,-0.358,-0.153,51.664,-171.374,-39.176,746180
-0.938,-0.354,-0.139,48.107,-171.649,-38.702,750192
-0.947,-0.350,-0.108,45.282,-172.275,-37.679,754203
-0.962,-0.346,-0.095,41.618,-172.290,-37.160,758214
-0.957,-0.330,-0.095,38.168,-171.008,-37.542,762225
-0.957,-0.313,-0.067,34.794,-168.916,-38.458,766236
-0.981,-0.302,-0.065,31.542,-165.710,-39.206,770248
-1.015,-0.316,-0.061,28.473,-161.511,-39.115,774259
-1.050,-0.329,-0.032,26.290,-157.603,-37.740,778270
-1.044,-0.340,-0.013,24.290,-153.130,-35.511,782281
-1.035,-0.344,-0.010,23.313,-148.397,-33.695,786292
-1.015,-0.344,-0.001,23.221,-144.351,-32.321,790303
-1.012,-0.343,-0.000,23.237,-140.763,-31.130,794314
-1.001,-0.344,0.009,22.763,-136.885,-30.809,798329
-0.993,-0.341,0.022,22.855,-133.359,-30.336,802341
-1.006,-0.337,0.033,23.863,-129.634,-30.260,806351
-1.022,-0.346,0.048,25.191,-125.206,-29.817,810362
-1.020,-0.340,0.051,26.107,-120.656,-28.977,814373
-1.019,-0.349,0.051,27.145,-115.756,-27.649,818384
-1.012,-0.364,0.048,28.000,-110.962,-26.092,822395
-1.009,-0.376,0.050,28.580,-107.069,-25.282,826406
-1.009,-0.398,0.056,28.855,-102.565,-24.809,830417
-1.019,-0.414,0.058,29.023,-98.962,-24.153,834428
-1.030,-0.425,0.068,28.565,-94.275,-22.687,838439
-1.038,-0.437,0.062,28.046,-91.038,-21.908,842451
