acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.265,0.059,-1.094,-4.794,2.718,-0.351,0
0.266,0.061,-1.101,-4.473,3.405,-0.473,4049
0.265,0.057,-1.105,-4.336,3.634,-0.336,8062
0.268,0.060,-1.100,-4.137,3.695,-0.427,12073
0.278,0.056,-1.094,-4.351,3.664,-0.198,16084
0.281,0.055,-1.104,-4.351,4.015,-0.168,20095
0.278,0.059,-1.104,-4.748,3.786,-0.198,24106
0.283,0.053,-1.104,-4.931,3.588,-0.031,28117
0.281,0.051,-1.104,-5.145,2.962,-0.046,32129
0.286,0.048,-1.093,-5.252,2.519,0.153,36139
0.283,0.049,-1.104,-5.176,1.420,0.595,40150
0.287,0.048,-1.101,-5.756,0.611,0.595,44161
0.279,0.048,-1.101,-6.519,-0.046,0.580,48171
0.283,0.046,-1.094,-7.053,-0.427,0.000,52182
0.269,0.058,-1.089,-7.450,-0.809,-0.137,56194
0.264,0.055,-1.096,-7.664,-0.580,-0.260,60205
0.263,0.051,-1.108,-7.725,-0.260,-0.458,64216
0.266,0.047,-1.103,-7.420,0.366,-0.672,68228
0.266,0.055,-1.103,-7.160,0.947,-0.748,72239
0.260,0.056,-1.106,-7.038,1.603,-0.962,76251
0.268,0.056,-1.106,-6.931,1.679,-0.611,80262
0.266,0.049,-1.106,-6.840,2.076,-0.397,84273
0.269,0.046,-1.099,-6.519,1.893,0.183,88285
0.275,0.050,-1.106,-6.183,2.260,0.519,92296
0.276,0.047,-1.102,-5.924,1.969,1.069,96307
0.279,0.058,-1.105,-5.817,1.481,1.573,100318
0.276,0.056,-1.104,-5.710,0.962,1.802,104329
0.284,0.059,-1.103,-5.466,0.412,1.908,108341
0.283,0.062,-1.106,-5.603,-0.351,2.000,112352
0.283,0.062,-1.094,-5.420,-0.718,2.076,116364
0.281,0.057,-1.104,-5.069,-0.977,2.336,120375
0.276,0.049,-1.100,-5.053,-1.282,2.580,124386
0.275,0.047,-1.103,-4.885,-1.649,2.794,128397
0.269,0.042,-1.097,-5.160,-1.573,2.656,132408
0.270,0.041,-1.099,-5.282,-1.542,2.351,136420
0.265,0.054,-1.094,-5.374,-1.374,2.122,140431
0.255,0.061,-1.092,-5.511,-1.023,1.649,144442
0.258,0.056,-1.091,-5.573,-0.489,1.206,148453
0.253,0.052,-1.092,-5.863,0.122,0.748,152464
0.260,0.042,-1.099,-6.122,0.855,0.229,156475
0.264,0.041,-1.099,-6.336,1.145,-0.504,160486
0.269,0.050,-1.096,-6.595,1.527,-0.763,164497
0.265,0.051,-1.104,-6.931,1.542,-0.916,168508
0.266,0.053,-1.096,-6.992,1.725,-1.008,172519
0.269,0.057,-1.095,-6.977,1.847,-0.992,176530
0.262,0.057,-1.091,-6.748,2.046,-1.038,180541
0.262,0.061,-1.093,-6.107,2.046,-0.855,184552
0.252,0.057,-1.094,-5.908,2.107,-0.641,188562
0.247,0.055,-1.091,-5.893,2.275,-0.534,192573
0.258,0.046,-1.090,-6.031,2.275,-0.015,196584
0.258,0.050,-1.093,-6.153,2.305,0.580,200595
0.265,0.051,-1.087,-6.214,2.092,1.282,204606
0.265,0.049,-1.096,-6.092,2.198,1.557,208618
0.260,0.058,-1.097,-5.924,2.290,2.260,212629
0.266,0.057,-1.092,-5.832,2.473,2.031,216640
0.262,0.061,-1.091,-5.634,2.641,2.076,220652
0.262,0.060,-1.088,-5.466,3.053,2.000,224663
0.262,0.062,-1.099,-5.252,3.206,1.847,228674
0.261,0.062,-1.089,-5.359,3.298,1.802,232694
0.268,0.057,-1.088,-5.160,3.313,1.969,236705
0.263,0.061,-1.091,-4.840,2.977,1.954,240716
0.261,0.062,-1.099,-4.397,2.504,2.183,244727
0.264,0.062,-1.097,-3.954,1.954,1.969,248738
0.260,0.067,-1.098,-3.908,1.298,1.924,252749
0.266,0.060,-1.103,-3.786,0.794,2.122,256760
0.258,0.056,-1.102,-3.939,0.641,2.046,260772
0.258,0.061,-1.100,-3.954,0.473,2.061,264783
0.254,0.053,-1.108,-3.939,0.504,1.985,268796
0.245,0.056,-1.106,-3.802,0.794,1.939,272807
0.239,0.057,-1.108,-3.573,1.267,1.634,276818
0.239,0.062,-1.109,-3.282,1.618,1.481,280829
0.235,0.069,-1.115,-3.328,2.321,0.947,284840
0.228,0.063,-1.109,-3.206,2.885,0.214,288851
0.218,0.062,-1.108,-3.099,3.740,0.000,292861
0.207,0.065,-1.106,-3.160,4.794,-0.550,296872
0.195,0.058,-1.118,-3.069,5.847,-0.992,300883
0.189,0.058,-1.116,-3.252,6.947,-1.802,304894
0.172,0.059,-1.126,-3.618,8.076,-2.015,308905
0.153,0.045,-1.138,-4.336,8.947,-2.366,312915
0.154,0.048,-1.147,-5.069,9.969,-2.183,316926
0.151,0.047,-1.138,-5.649,10.534,-1.756,320937
0.142,0.052,-1.148,-6.107,10.931,-0.901,324948
0.129,0.056,-1.144,-6.489,11.053,0.290,328960
0.133,0.066,-1.140,-6.336,10.336,1.527,332979
0.136,0.069,-1.154,-6.611,9.344,2.702,336991
0.122,0.075,-1.159,-5.771,8.290,3.908,341001
0.116,0.074,-1.166,-6.000,7.588,5.023,345012
0.104,0.075,-1.163,-5.878,5.969,6.336,349024
0.093,0.082,-1.147,-5.344,4.779,6.626,353044
0.083,0.098,-1.156,-4.580,3.160,6.931,357055
0.076,0.116,-1.156,-3.603,1.908,7.221,361066
0.079,0.119,-1.156,-2.947,0.885,7.618,365077
0.077,0.112,-1.157,-2.916,0.122,8.198,369089
0.060,0.114,-1.157,-2.885,-0.733,8.275,373102
0.066,0.114,-1.158,-3.008,-1.160,7.969,377113
0.061,0.106,-1.160,-3.695,-1.664,8.061,381124
0.055,0.094,-1.170,-4.992,-2.275,8.626,385135
0.055,0.086,-1.175,-6.672,-2.580,9.344,389146
0.057,0.073,-1.187,-8.458,-3.282,10.015,393159
0.060,0.062,-1.191,-10.046,-3.786,9.802,397170
0.061,0.056,-1.189,-12.473,-4.504,10.412,401182
0.053,0.042,-1.211,-15.542,-5.466,11.328,405193
0.058,0.038,-1.205,-18.458,-6.656,12.504,409204
0.069,0.033,-1.198,-21.176,-8.412,13.679,413225
0.080,0.032,-1.191,-23.481,-10.412,14.305,417236
0.068,0.047,-1.187,-25.588,-12.901,14.336,421247
0.059,0.041,-1.176,-27.069,-15.802,15.160,425258
0.053,0.063,-1.174,-27.740,-18.351,16.489,429269
0.037,0.075,-1.154,-27.954,-21.053,18.244,433290
