acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.171,-0.007,-1.119,-4.779,1.573,-0.794,0
0.172,-0.010,-1.112,-5.069,1.649,-0.962,4054
0.173,-0.006,-1.106,-5.420,1.573,-0.931,8069
0.177,-0.003,-1.120,-5.389,1.313,-1.313,12080
0.175,-0.001,-1.119,-5.420,0.931,-1.359,16091
0.174,0.002,-1.107,-5.481,0.611,-1.573,20102
0.174,0.007,-1.115,-5.405,0.580,-1.695,24113
0.173,0.010,-1.111,-5.252,0.458,-1.710,28123
0.164,0.005,-1.108,-5.282,0.443,-1.878,32134
0.166,0.006,-1.111,-4.901,0.901,-1.924,36145
0.162,0.010,-1.112,-4.534,0.763,-1.878,40157
0.169,0.002,-1.122,-4.244,1.099,-1.771,44168
0.167,-0.004,-1.117,-3.878,1.298,-1.847,48179
0.166,0.013,-1.116,-3.618,1.527,-1.679,52190
0.168,0.004,-1.107,-3.450,1.496,-1.725,56201
0.170,0.002,-1.116,-3.099,1.496,-1.756,60212
0.169,0.000,-1.115,-2.718,1.435,-1.496,64223
0.166,-0.002,-1.111,-2.565,1.481,-1.771,68235
0.171,-0.005,-1.123,-2.229,1.710,-1.557,72246
0.168,-0.003,-1.122,-2.122,1.481,-1.710,76257
0.168,-0.002,-1.124,-2.137,2.229,-1.542,80268
0.165,-0.009,-1.115,-2.534,2.473,-1.099,84279
0.162,-0.006,-1.128,-2.779,2.550,-0.992,88291
0.162,-0.002,-1.130,-2.870,2.427,-1.374,92302
0.164,-0.004,-1.126,-2.855,2.412,-2.153,96313
0.151,-0.011,-1.124,-3.160,1.863,-2.687,100324
0.146,-0.005,-1.124,-3.496,1.664,-3.069,104335
0.150,-0.005,-1.125,-3.725,1.985,-2.947,108347
0.152,-0.012,-1.130,-4.366,1.771,-2.534,112358
0.156,-0.012,-1.132,-4.672,2.198,-2.397,116369
0.153,-0.009,-1.129,-5.130,2.061,-2.214,120380
0.152,-0.007,-1.130,-5.237,2.305,-1.756,124391
0.153,-0.002,-1.132,-5.038,2.305,-1.542,128402
0.153,-0.001,-1.127,-5.069,2.519,-1.038,132413
0.149,0.000,-1.131,-5.008,3.084,-0.931,136425
0.150,0.008,-1.125,-5.053,3.038,-0.794,140436
0.142,0.005,-1.120,-5.130,3.710,-0.336,144447
0.145,0.002,-1.124,-4.748,4.000,-0.336,148458
0.152,0.005,-1.123,-4.534,4.580,0.137,152469
0.152,-0.004,-1.124,-4.458,4.794,0.519,156480
0.151,-0.008,-1.126,-4.305,5.252,0.611,160491
0.158,-0.006,-1.124,-4.489,5.389,0.687,164502
0.156,-0.009,-1.119,-4.794,5.450,0.702,168513
