acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.267,-0.020,-1.125,-1.725,2.962,-2.214,0
0.259,-0.022,-1.122,-1.985,2.840,-2.305,4053
0.268,-0.023,-1.123,-2.137,2.840,-2.260,8067
0.270,-0.027,-1.119,-2.504,2.656,-2.321,12078
0.273,-0.022,-1.126,-2.763,2.290,-2.489,16089
0.278,-0.024,-1.122,-2.947,1.771,-2.458,20100
0.278,-0.029,-1.129,-3.008,1.527,-2.534,24111
0.274,-0.026,-1.127,-3.267,1.160,-2.427,28122
0.278,-0.017,-1.128,-3.344,0.397,-2.397,32133
0.274,-0.023,-1.130,-3.573,0.153,-2.779,36144
0.271,-0.028,-1.128,-3.985,0.015,-2.550,40155
0.263,-0.028,-1.122,-4.198,-0.336,-2.733,44166
0.263,-0.032,-1.125,-4.443,-0.336,-2.565,48177
0.267,-0.030,-1.132,-4.885,-0.336,-2.473,52189
0.260,-0.033,-1.136,-4.992,-0.229,-2.305,56199
0.265,-0.023,-1.129,-5.221,-0.305,-1.817,60210
0.265,-0.022,-1.130,-5.298,-0.382,-1.786,64221
0.267,-0.021,-1.133,-5.389,0.076,-1.557,68233
0.265,-0.022,-1.129,-5.435,-0.122,-1.405,72245
0.263,-0.024,-1.139,-5.298,0.137,-1.496,76255
0.270,-0.020,-1.128,-5.282,0.336,-1.771,80266
0.261,-0.017,-1.126,-5.252,0.443,-1.710,84277
0.263,-0.017,-1.136,-5.008,0.870,-1.603,88289
0.261,-0.017,-1.133,-5.069,1.267,-1.496,92301
0.258,-0.019,-1.129,-4.672,1.527,-1.771,96312
0.258,-0.015,-1.127,-4.748,1.832,-1.817,100324
0.264,-0.021,-1.136,-5.008,1.939,-1.878,104335
0.267,-0.011,-1.124,-5.099,2.092,-2.092,108346
0.267,-0.025,-1.122,-5.344,2.519,-1.939,112357
0.268,-0.023,-1.119,-5.298,2.214,-1.893,116368
0.262,-0.021,-1.129,-5.618,2.718,-1.893,120379
0.257,-0.022,-1.126,-5.695,3.069,-1.893,124390
0.268,-0.022,-1.124,-5.908,3.145,-1.771,128401
0.265,-0.022,-1.126,-6.336,3.313,-1.786,132413
0.265,-0.026,-1.120,-6.412,3.405,-1.740,136424
0.268,-0.019,-1.127,-6.840,3.618,-1.634,140435
0.259,-0.016,-1.123,-7.160,3.282,-1.740,144446
0.263,-0.020,-1.113,-7.160,3.298,-1.511,148456
0.273,-0.024,-1.124,-7.466,2.779,-1.893,152467
