acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
-0.083,0.106,-1.117,-8.641,-55.985,-13.878,0
-0.076,0.103,-1.125,-8.519,-55.221,-14.000,4051
-0.065,0.094,-1.123,-9.145,-55.405,-14.229,8064
-0.048,0.098,-1.124,-9.786,-55.328,-15.099,12076
-0.064,0.092,-1.124,-10.290,-55.756,-16.214,16086
-0.069,0.097,-1.133,-10.565,-55.924,-17.008,20097
-0.074,0.100,-1.138,-10.687,-56.779,-17.832,24108
-0.072,0.099,-1.146,-11.328,-57.618,-18.137,28119
-0.073,0.109,-1.135,-12.107,-59.053,-18.748,32130
-0.067,0.111,-1.141,-12.137,-61.802,-19.450,36141
-0.087,0.112,-1.146,-12.122,-61.344,-20.031,40152
-0.088,0.123,-1.151,-12.321,-64.031,-20.641,44163
-0.096,0.131,-1.131,-11.634,-65.237,-22.336,48172
-0.123,0.121,-1.141,-11.130,-65.496,-21.573,52183
-0.137,0.124,-1.139,-10.992,-65.847,-20.305,56194
-0.140,0.126,-1.137,-10.733,-64.718,-20.534,60205
-0.170,0.121,-1.135,-10.366,-62.992,-20.595,64216
-0.168,0.127,-1.130,-9.985,-62.687,-21.130,68228
-0.188,0.125,-1.124,-9.130,-61.206,-21.511,72239
-0.197,0.119,-1.113,-8.443,-59.145,-21.298,76251
-0.206,0.122,-1.100,-7.634,-57.344,-20.076,80261
-0.197,0.113,-1.107,-7.008,-55.023,-19.496,84272
-0.188,0.114,-1.097,-6.061,-53.328,-18.794,88284
-0.174,0.105,-1.097,-5.221,-52.550,-18.183,92295
-0.152,0.104,-1.089,-4.931,-52.733,-17.573,96307
-0.142,0.105,-1.067,-4.443,-52.794,-16.504,100317
-0.132,0.101,-1.060,-3.740,-53.359,-16.718,104328
-0.128,0.109,-1.053,-2.702,-54.763,-16.626,108339
-0.139,0.104,-1.049,-1.603,-56.107,-16.244,112350
-0.135,0.122,-1.043,-0.046,-57.573,-16.580,116361
-0.142,0.122,-1.038,1.313,-58.992,-17.237,120372
-0.163,0.135,-1.050,3.069,-60.473,-18.275,124383
-0.169,0.135,-1.044,4.229,-61.374,-19.435,128393
-0.183,0.134,-1.064,5.267,-62.107,-20.687,132404
-0.188,0.118,-1.057,5.420,-63.191,-21.557,136415
-0.189,0.103,-1.053,5.389,-64.443,-22.244,140426
-0.185,0.097,-1.052,5.359,-66.672,-22.824,144437
-0.196,0.104,-1.053,5.084,-66.702,-23.557,148448
-0.204,0.103,-1.053,5.038,-68.550,-23.221,152458
-0.209,0.099,-1.038,4.824,-69.115,-24.580,156469
-0.232,0.092,-1.036,5.069,-70.641,-23.145,160481
-0.227,0.090,-1.038,5.557,-71.191,-20.947,164492
-0.206,0.097,-1.034,5.435,-71.420,-21.160,168503
-0.214,0.094,-1.028,5.496,-71.878,-21.664,172513
-0.218,0.085,-1.014,5.710,-73.374,-21.908,176524
-0.227,0.086,-1.021,6.489,-74.137,-21.985,180535
-0.229,0.084,-1.010,7.282,-74.885,-21.695,184546
-0.225,0.085,-1.026,8.489,-76.000,-21.405,188556
-0.217,0.087,-1.020,9.695,-77.389,-21.221,192567
-0.212,0.077,-1.011,10.672,-79.740,-20.656,196578
-0.219,0.062,-1.015,11.863,-81.786,-20.046,200589
-0.229,0.058,-1.014,12.916,-83.710,-19.817,204600
-0.239,0.052,-1.015,13.939,-85.344,-19.908,208612
-0.246,0.054,-1.013,14.901,-87.023,-19.405,212623
-0.253,0.054,-1.008,16.260,-89.252,-19.145,216635
-0.251,0.054,-1.010,17.618,-89.939,-19.038,220645
-0.246,0.052,-1.004,18.947,-93.099,-18.992,224656
-0.251,0.047,-1.007,20.168,-93.298,-19.282,228668
-0.257,0.040,-0.994,21.481,-92.962,-19.664,232688
-0.260,0.038,-1.013,22.397,-93.802,-20.153,236699
-0.274,0.023,-1.002,23.221,-94.992,-20.687,240711
-0.280,0.014,-1.002,23.237,-95.649,-21.481,244722
-0.285,0.007,-0.997,24.275,-96.718,-22.611,248733
-0.285,0.002,-1.010,24.611,-97.481,-23.679,252745
-0.301,0.002,-1.008,24.473,-98.458,-24.687,256757
-0.322,-0.005,-1.017,23.756,-99.130,-25.313,260767
-0.335,-0.007,-1.023,22.809,-99.420,-26.260,264778
-0.354,-0.012,-1.035,21.511,-99.756,-27.160,268791
-0.351,-0.026,-1.043,20.260,-101.298,-26.779,272802
-0.358,-0.031,-1.029,17.481,-101.588,-28.412,276813
-0.371,-0.036,-1.030,15.832,-101.725,-29.389,280824
-0.373,-0.040,-1.014,13.832,-101.878,-29.725,284835
-0.382,-0.039,-1.000,12.534,-102.107,-29.191,288846
-0.378,-0.031,-1.000,11.695,-102.840,-28.733,292856
-0.365,-0.025,-0.979,13.802,-106.504,-26.076,296867
-0.351,-0.026,-0.975,9.191,-108.427,-26.229,300878
-0.379,-0.034,-0.976,9.252,-106.427,-25.924,304889
-0.365,-0.038,-0.971,8.565,-110.015,-27.115,308901
-0.386,-0.044,-0.948,8.427,-111.710,-27.542,312914
-0.402,-0.064,-0.948,9.023,-113.069,-24.260,316925
