acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.114,-0.120,-1.106,-3.160,-0.214,0.412,1270233064
0.107,-0.124,-1.110,-3.374,-0.443,0.519,1270237092
0.106,-0.117,-1.119,-3.313,-0.580,0.198,1270241102
0.095,-0.117,-1.116,-3.252,-0.672,0.244,1270245113
0.104,-0.114,-1.117,-3.237,-0.763,0.519,1270249123
0.097,-0.114,-1.116,-2.855,-0.122,0.672,1270253132
0.103,-0.114,-1.114,-2.641,0.244,0.718,1270257142
0.099,-0.118,-1.115,-2.550,0.779,0.962,1270261153
0.102,-0.123,-1.119,-2.595,0.947,1.252,1270265162
0.108,-0.122,-1.118,-2.702,1.191,1.450,1270269172
0.111,-0.122,-1.109,-3.069,1.450,1.634,1270273182
0.115,-0.127,-1.109,-3.435,1.450,1.573,1270277192
0.121,-0.129,-1.114,-3.847,1.359,1.557,1270281201
0.125,-0.133,-1.114,-4.321,1.160,1.267,1270285212
0.124,-0.128,-1.112,-4.931,1.389,1.450,1270289221
0.125,-0.126,-1.113,-5.145,1.450,1.206,1270293230
0.123,-0.122,-1.115,-5.542,1.634,1.176,1270297240
0.120,-0.124,-1.105,-5.756,1.756,1.099,1270301249
0.118,-0.119,-1.111,-5.664,2.397,1.313,1270305259
0.121,-0.121,-1.102,-5.176,3.084,1.023,1270309268
0.124,-0.119,-1.108,-4.870,3.374,1.191,1270313277
0.126,-0.115,-1.112,-4.443,3.634,1.313,1270317287
0.127,-0.117,-1.103,-4.031,3.985,1.099,1270321298
0.126,-0.123,-1.101,-3.924,3.893,1.298,1270325307
0.127,-0.123,-1.107,-3.771,4.183,1.298,1270329316
0.129,-0.133,-1.102,-3.756,4.031,1.359,1270333326
0.136,-0.124,-1.106,-3.588,3.939,1.023,1270337336
0.141,-0.127,-1.100,-3.511,4.092,0.718,1270341346
0.141,-0.126,-1.103,-3.664,4.275,0.656,1270345356
0.140,-0.137,-1.104,-3.344,4.046,0.260,1270349367
0.146,-0.129,-1.101,-3.466,3.954,0.137,1270353376
0.149,-0.138,-1.098,-3.634,3.695,-0.244,1270357386
0.150,-0.146,-1.104,-3.420,3.298,-0.580,1270361400
0.154,-0.141,-1.101,-3.603,2.519,-0.992,1270365409
0.154,-0.144,-1.098,-3.695,1.954,-1.450,1270369419
0.146,-0.135,-1.098,-3.725,1.878,-1.649,1270373429
0.145,-0.139,-1.097,-3.969,1.481,-2.031,1270377439
0.139,-0.140,-1.105,-4.153,1.634,-2.183,1270381448
0.130,-0.138,-1.102,-4.275,1.542,-2.427,1270385458
0.130,-0.142,-1.106,-4.198,1.511,-2.443,1270389469
0.127,-0.138,-1.102,-4.351,1.511,-2.412,1270393478
0.124,-0.140,-1.106,-4.504,1.969,-2.580,1270397488
0.122,-0.143,-1.114,-4.290,2.015,-2.702,1270401498
0.117,-0.137,-1.110,-4.351,2.336,-2.718,1270405507
0.116,-0.140,-1.122,-4.107,2.748,-2.855,1270409517
0.112,-0.141,-1.123,-4.153,2.595,-2.550,1270413527
0.105,-0.138,-1.118,-3.924,2.855,-2.565,1270417537
0.117,-0.136,-1.114,-4.107,3.084,-2.412,1270421546
0.110,-0.132,-1.117,-4.137,3.008,-2.412,1270425556
0.112,-0.133,-1.121,-3.847,3.206,-2.504,1270429565
0.120,-0.145,-1.119,-3.939,2.931,-2.672,1270433574
0.121,-0.132,-1.112,-4.153,2.779,-2.672,1270437584
0.115,-0.140,-1.119,-4.031,2.824,-2.534,1270441595
0.110,-0.134,-1.109,-4.229,2.901,-2.916,1270445606
0.107,-0.125,-1.100,-4.351,3.084,-2.855,1270449615
0.105,-0.130,-1.104,-4.489,3.191,-2.901,1270453624
0.106,-0.130,-1.114,-4.427,3.160,-2.718,1270457634
0.107,-0.122,-1.107,-4.336,3.176,-2.840,1270461643
0.110,-0.121,-1.109,-4.153,3.176,-2.947,1270465653
0.106,-0.121,-1.107,-3.863,3.267,-2.656,1270469663
0.104,-0.117,-1.098,-3.679,2.916,-2.534,1270473673
0.101,-0.109,-1.098,-3.053,3.084,-2.183,1270477683
0.106,-0.117,-1.103,-3.008,2.580,-1.954,1270481693
0.102,-0.112,-1.110,-2.580,2.626,-1.817,1270485713
0.107,-0.114,-1.105,-2.855,2.412,-1.557,1270489723
0.112,-0.117,-1.122,-2.687,2.107,-1.511,1270493733
0.121,-0.124,-1.119,-2.763,1.649,-1.389,1270497743
0.124,-0.122,-1.114,-2.840,1.557,-1.252,1270501753
0.126,-0.130,-1.111,-2.824,1.359,-1.252,1270505770
0.123,-0.117,-1.115,-2.855,1.344,-1.267,1270509780
0.126,-0.115,-1.121,-2.519,1.771,-1.069,1270513790
0.135,-0.111,-1.102,-2.290,2.229,-0.855,1270517800
0.148,-0.105,-1.111,-1.863,2.870,-0.855,1270521810
0.155,-0.101,-1.114,-1.496,3.466,-0.534,1270525820
0.163,-0.104,-1.105,-1.252,3.924,-0.351,1270529830
0.173,-0.100,-1.094,-0.809,4.229,-0.305,1270533841
0.182,-0.099,-1.102,-0.687,4.244,-0.122,1270537850
0.196,-0.104,-1.103,-0.580,4.397,-0.214,1270541860
0.218,-0.107,-1.115,-0.321,4.473,-0.565,1270545870
0.223,-0.097,-1.117,-0.183,4.382,-0.779,1270549880
0.237,-0.102,-1.117,0.244,4.382,-1.344,1270553890
0.245,-0.105,-1.110,0.519,4.168,-1.695,1270557900
0.260,-0.117,-1.115,1.023,3.985,-2.397,1270561910
0.265,-0.116,-1.120,1.084,4.046,-2.641,1270565919
0.272,-0.115,-1.099,1.573,4.198,-3.557,1270569929
0.280,-0.126,-1.095,1.481,4.458,-4.916,1270573939
0.278,-0.128,-1.115,0.977,5.298,-5.878,1270577948
0.285,-0.135,-1.105,-0.092,5.863,-6.702,1270581959
0.284,-0.141,-1.098,-0.809,6.076,-7.588,1270585968
0.295,-0.140,-1.101,-1.695,6.366,-8.947,1270589978
0.305,-0.150,-1.089,-2.351,6.275,-10.382,1270593988
0.304,-0.157,-1.084,-3.725,6.336,-12.061,1270597998
0.317,-0.159,-1.083,-4.748,6.473,-13.740,1270602008
0.315,-0.160,-1.070,-5.939,6.626,-14.962,1270606026
0.305,-0.153,-1.063,-6.244,6.412,-16.489,1270610037
0.308,-0.154,-1.049,-6.382,6.183,-18.107,1270614046
0.314,-0.135,-1.060,-6.031,5.573,-19.924,1270618055
0.295,-0.135,-1.036,-5.496,4.901,-21.481,1270622065
0.285,-0.120,-1.039,-4.550,4.244,-22.931,1270626083
0.261,-0.118,-1.040,-3.267,4.092,-24.107,1270630093
0.238,-0.107,-1.039,-1.985,3.954,-25.450,1270634103
0.224,-0.105,-1.032,-0.580,4.015,-25.924,1270638113
0.211,-0.093,-1.041,0.885,4.153,-26.473,1270642123
0.193,-0.097,-1.038,2.015,4.061,-26.718,1270646140
0.181,-0.102,-1.031,2.916,4.290,-26.672,1270650149
0.167,-0.103,-1.028,3.374,4.977,-26.687,1270654158
0.154,-0.099,-1.021,3.939,5.969,-26.412,1270658168
0.137,-0.091,-1.032,4.427,6.870,-25.954,1270662178
0.124,-0.086,-1.025,5.191,7.786,-25.603,1270666189
0.114,-0.089,-1.021,5.985,8.916,-24.656,1270670198
0.103,-0.095,-1.041,6.595,9.634,-23.817,1270674208
0.107,-0.093,-1.037,7.389,10.198,-23.008,1270678218
0.100,-0.100,-1.041,8.092,10.733,-22.412,1270682228
0.097,-0.105,-1.040,8.534,11.374,-21.893,1270686241
0.085,-0.106,-1.037,9.038,11.450,-21.237,1270690251
0.079,-0.108,-1.038,9.145,12.031,-20.855,1270694261
0.062,-0.104,-1.035,9.099,12.641,-20.229,1270698271
0.057,-0.100,-1.051,9.176,13.130,-19.771,1270702281
0.054,-0.099,-1.061,8.947,13.176,-19.435,1270706301
0.063,-0.113,-1.046,8.687,13.344,-18.870,1270710310
0.067,-0.112,-1.057,8.748,13.023,-18.321,1270714319
0.070,-0.118,-1.069,8.977,12.061,-18.000,1270718329
0.075,-0.116,-1.075,9.389,11.023,-17.618,1270722339
0.079,-0.120,-1.081,9.832,9.954,-17.160,1270726358
0.088,-0.127,-1.099,10.153,8.305,-16.427,1270730368
