acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.223,-0.036,-1.098,-1.725,6.229,-2.748,0
0.224,-0.030,-1.108,-1.756,6.779,-3.252,4051
0.237,-0.042,-1.106,-1.847,6.626,-3.725,8066
0.245,-0.034,-1.111,-2.137,6.718,-3.771,12077
0.248,-0.047,-1.097,-2.550,6.260,-3.847,16088
0.249,-0.045,-1.103,-2.916,5.695,-3.740,20099
0.259,-0.051,-1.105,-3.588,5.115,-3.878,24110
0.260,-0.053,-1.094,-4.031,4.198,-3.954,28120
0.253,-0.050,-1.103,-4.595,3.237,-4.290,32131
0.252,-0.049,-1.105,-5.023,2.733,-4.626,36142
0.249,-0.048,-1.101,-5.267,1.908,-4.763,40154
0.253,-0.040,-1.100,-5.679,1.374,-5.206,44165
0.248,-0.041,-1.103,-5.939,1.206,-5.313,48176
0.240,-0.040,-1.098,-5.893,1.328,-5.542,52187
0.232,-0.032,-1.095,-5.527,1.588,-5.817,56198
0.233,-0.029,-1.093,-5.313,1.771,-6.198,60209
0.223,-0.027,-1.094,-4.809,2.580,-6.336,64220
0.217,-0.021,-1.107,-4.122,3.313,-6.427,68232
0.214,-0.025,-1.093,-3.939,4.473,-6.718,72243
0.213,-0.021,-1.104,-3.145,5.679,-7.237,76254
0.208,-0.021,-1.105,-2.489,6.763,-7.435,80265
0.209,-0.027,-1.103,-2.031,7.649,-7.740,84276
0.214,-0.027,-1.106,-1.389,8.626,-7.740,88288
0.214,-0.029,-1.107,-1.435,9.420,-7.496,92299
0.217,-0.038,-1.106,-1.588,9.924,-7.221,96310
0.227,-0.040,-1.114,-1.924,10.153,-6.763,100321
0.240,-0.053,-1.116,-2.595,9.588,-6.229,104332
0.250,-0.056,-1.118,-3.252,9.008,-5.573,108344
0.253,-0.055,-1.113,-3.817,7.863,-5.176,112355
0.255,-0.052,-1.117,-4.366,6.855,-4.855,116366
0.251,-0.056,-1.117,-5.053,5.985,-4.977,120377
0.250,-0.047,-1.118,-5.710,4.901,-5.069,124388
0.258,-0.049,-1.120,-6.382,4.260,-5.649,128399
0.255,-0.033,-1.117,-6.977,4.000,-6.366,132410
0.242,-0.033,-1.111,-7.374,3.786,-7.145,136422
0.247,-0.036,-1.113,-7.710,4.229,-8.183,140433
0.231,-0.028,-1.105,-7.939,5.282,-9.359,144444
0.235,-0.028,-1.109,-8.122,6.229,-10.641,148455
0.223,-0.030,-1.112,-8.840,8.122,-11.481,152466
0.220,-0.037,-1.123,-9.695,10.504,-12.351,156477
0.227,-0.033,-1.108,-10.595,12.718,-14.260,160488
0.230,-0.025,-1.113,-11.435,15.481,-17.053,164499
0.232,-0.025,-1.112,-11.740,18.046,-20.336,168510
0.222,-0.018,-1.106,-11.557,20.885,-23.374,172521
0.222,-0.017,-1.104,-11.313,24.000,-25.573,176532
0.220,-0.009,-1.101,-11.115,27.206,-27.786,180543
0.232,-0.011,-1.105,-10.702,30.962,-30.061,184554
0.233,-0.007,-1.106,-10.214,33.985,-32.076,188564
0.250,-0.005,-1.098,-9.221,36.580,-34.198,192576
0.260,-0.013,-1.085,-8.092,38.885,-36.336,196587
0.262,0.000,-1.090,-6.473,40.748,-38.565,200599
0.276,0.007,-1.086,-4.840,42.183,-40.489,204610
0.278,0.013,-1.081,-3.328,42.901,-42.244,208621
0.294,0.010,-1.092,-1.618,42.870,-44.015,212642
0.304,0.009,-1.081,-0.137,42.534,-45.847,216653
0.320,0.010,-1.081,1.405,41.710,-47.481,220664
0.320,0.006,-1.089,2.595,41.023,-48.748,224675
0.329,0.000,-1.081,3.634,40.305,-49.573,228687
0.333,0.001,-1.075,4.504,39.374,-50.641,232705
0.331,-0.007,-1.082,5.542,38.748,-51.954,236716
0.325,-0.002,-1.083,6.519,37.893,-52.885,240728
0.323,-0.012,-1.086,7.344,37.496,-53.832,244739
0.323,-0.005,-1.094,7.985,37.542,-54.504,248746
0.315,-0.004,-1.088,8.366,37.374,-54.977,252757
0.305,-0.002,-1.080,9.618,37.588,-55.115,256768
0.296,0.000,-1.061,10.794,37.939,-55.527,260779
0.301,-0.008,-1.067,12.061,38.397,-55.557,264790
0.301,-0.002,-1.075,12.947,40.412,-55.023,268797
0.291,-0.008,-1.070,13.679,41.969,-53.924,272808
0.298,-0.008,-1.077,14.031,43.634,-53.359,276819
0.309,-0.013,-1.083,14.000,44.916,-52.870,280831
0.305,-0.018,-1.078,13.435,46.290,-52.718,284842
0.310,-0.035,-1.080,12.656,47.099,-52.977,288853
0.314,-0.049,-1.082,11.588,48.107,-52.977,292864
0.324,-0.044,-1.083,10.321,48.809,-52.855,296875
0.334,-0.051,-1.083,8.779,49.542,-52.916,300886
0.355,-0.058,-1.085,7.435,49.740,-52.733,304897
0.357,-0.063,-1.088,6.305,49.466,-52.412,308908
0.364,-0.060,-1.094,4.733,48.611,-52.000,312919
0.377,-0.057,-1.096,3.588,47.115,-52.137,316930
0.394,-0.050,-1.100,2.611,45.252,-51.481,320941
0.399,-0.049,-1.088,1.634,43.008,-50.885,324952
0.405,-0.046,-1.093,0.977,40.305,-50.214,328963
0.410,-0.041,-1.097,0.748,37.588,-49.649,332983
0.417,-0.029,-1.083,0.794,34.748,-48.931,336994
0.410,-0.023,-1.096,1.206,31.954,-48.153,341005
0.415,-0.019,-1.092,1.511,29.084,-47.252,345016
0.406,-0.015,-1.082,1.878,26.107,-46.534,349027
0.406,-0.009,-1.084,2.458,23.466,-45.924,353048
0.405,-0.006,-1.084,2.885,20.321,-45.527,357059
0.392,-0.004,-1.079,3.252,17.832,-45.359,361071
0.385,-0.004,-1.081,3.756,15.725,-45.466,365082
0.384,-0.004,-1.076,4.260,13.756,-44.885,369093
0.379,0.003,-1.074,4.565,12.321,-44.336,373105
0.371,-0.009,-1.074,4.626,11.023,-43.481,377116
0.369,-0.006,-1.078,4.565,10.260,-42.840,381128
0.356,-0.005,-1.069,4.611,9.282,-41.481,385138
0.361,-0.016,-1.075,4.382,8.855,-40.733,389149
0.357,-0.013,-1.083,3.710,8.443,-39.924,393159
0.351,-0.020,-1.077,2.977,8.794,-39.084,397171
0.346,-0.021,-1.067,2.336,8.534,-38.214,401182
0.347,-0.017,-1.074,1.282,8.855,-37.405,405194
0.347,-0.021,-1.062,0.504,9.191,-36.550,409205
0.353,-0.020,-1.078,-1.069,9.878,-36.031,413226
0.347,-0.036,-1.085,-2.687,10.519,-35.649,417237
0.351,-0.027,-1.081,-4.305,11.206,-35.008,421249
0.350,-0.034,-1.078,-5.725,11.924,-34.595,425260
0.359,-0.033,-1.082,-6.870,12.198,-34.168,429271
0.362,-0.031,-1.093,-8.229,11.924,-33.832,433291
0.375,-0.031,-1.090,-9.374,11.908,-33.542,437302
0.382,-0.027,-1.086,-10.168,11.847,-33.191,441313
0.388,-0.026,-1.082,-11.389,11.435,-33.099,445324
0.383,-0.018,-1.090,-11.863,10.824,-32.580,449335
0.379,-0.008,-1.079,-11.740,10.198,-31.786,453346
0.382,-0.004,-1.070,-11.511,9.420,-30.916,457358
0.382,0.001,-1.070,-11.374,8.977,-30.168,461369
0.387,0.004,-1.069,-11.221,8.672,-29.160,465381
0.385,0.006,-1.069,-11.405,8.260,-28.504,469392
0.390,0.000,-1.064,-11.221,7.817,-28.000,473403
0.380,0.005,-1.068,-10.962,7.664,-27.130,477414
0.380,0.000,-1.065,-10.687,7.450,-26.626,481425
0.375,0.007,-1.060,-10.290,7.252,-26.000,485436
0.371,0.008,-1.049,-9.771,6.977,-25.481,489447
0.368,0.010,-1.055,-9.740,6.809,-24.916,493458
0.369,0.011,-1.052,-9.496,6.687,-24.198,497469
0.368,0.009,-1.056,-9.527,6.397,-23.588,501480
0.374,0.010,-1.056,-9.420,6.550,-22.901,505491
0.374,0.010,-1.057,-9.176,6.321,-22.305,509502
0.386,0.003,-1.063,-9.206,6.015,-22.061,513512
0.381,0.012,-1.058,-9.023,5.908,-21.634,517523
0.389,0.014,-1.056,-9.282,5.725,-21.527,521534
0.385,0.009,-1.053,-9.160,5.282,-21.206,525545
0.388,0.008,-1.062,-9.221,5.023,-21.206,529556
0.390,0.010,-1.051,-9.420,4.534,-20.901,533567
0.398,0.007,-1.047,-9.603,4.305,-20.901,537578
0.397,0.008,-1.051,-10.092,4.626,-21.389,541589
0.403,0.003,-1.057,-10.626,4.198,-22.229,545600
0.401,0.005,-1.054,-11.176,4.382,-23.084,549611
0.405,0.003,-1.052,-11.725,4.519,-24.366,553632
0.407,0.009,-1.043,-11.985,4.992,-25.557,557644
0.402,0.009,-1.050,-11.786,5.511,-26.824,561655
0.394,0.009,-1.042,-11.786,5.786,-27.542,565667
0.402,0.016,-1.041,-11.420,6.183,-28.550,569678
0.397,0.019,-1.042,-10.656,6.733,-28.885,573699
0.396,0.028,-1.032,-9.618,6.626,-29.405,577709
0.398,0.034,-1.035,-8.336,7.420,-29.756,581720
0.396,0.039,-1.037,-7.115,7.802,-30.061,585731
0.400,0.043,-1.039,-5.710,7.725,-30.260,589742
0.389,0.040,-1.029,-4.397,7.908,-30.275,593753
0.391,0.043,-1.037,-2.870,7.634,-30.321,597763
0.394,0.051,-1.021,-1.191,7.466,-30.397,601774
0.394,0.052,-1.029,0.580,7.053,-30.382,605785
0.389,0.051,-1.029,2.519,6.031,-30.489,609796
0.393,0.053,-1.034,3.740,5.511,-30.580,613806
0.396,0.055,-1.018,5.740,4.779,-31.008,617817
0.399,0.052,-1.035,7.191,3.496,-32.000,621829
0.393,0.060,-1.036,8.718,2.947,-32.824,625840
0.398,0.059,-1.040,10.153,1.634,-33.573,629851
0.403,0.058,-1.047,11.069,0.702,-34.214,633871
0.403,0.053,-1.043,11.725,0.214,-34.260,637883
0.404,0.046,-1.040,12.534,-0.214,-34.595,641894
0.392,0.045,-1.043,12.885,-0.183,-34.595,645905
0.398,0.032,-1.046,13.084,0.351,-35.053,649916
0.387,0.032,-1.054,12.702,0.702,-36.076,653927
0.392,0.023,-1.062,12.504,1.084,-37.374,657938
0.384,0.022,-1.055,12.061,1.038,-38.992,661950
0.397,0.025,-1.060,11.924,1.420,-40.489,665960
0.391,0.024,-1.057,11.481,2.122,-41.588,669971
0.388,0.019,-1.056,11.359,3.176,-42.198,673982
0.394,0.027,-1.070,11.389,4.168,-42.672,677994
0.391,0.030,-1.062,11.679,5.221,-43.069,682005
0.398,0.028,-1.062,11.786,5.985,-43.496,686016
0.396,0.025,-1.058,11.939,6.458,-44.092,690027
0.401,0.030,-1.054,12.641,6.763,-44.336,694038
0.397,0.025,-1.047,13.695,6.870,-44.168,698049
0.409,0.039,-1.050,15.145,6.458,-43.847,702060
0.416,0.031,-1.051,16.382,6.122,-43.710,706071
0.409,0.043,-1.046,17.466,5.969,-43.450,710082
0.410,0.038,-1.057,18.718,5.939,-42.947,714093
0.407,0.047,-1.061,20.061,5.481,-42.351,718104
0.400,0.041,-1.053,21.420,5.099,-41.969,722115
0.394,0.036,-1.060,22.824,4.931,-41.710,726126
0.395,0.043,-1.050,24.489,4.489,-42.427,730137
0.392,0.037,-1.047,26.198,4.000,-43.435,734148
0.385,0.037,-1.052,28.031,3.344,-44.565,738155
0.378,0.032,-1.040,29.496,3.252,-45.450,742166
0.383,0.037,-1.039,31.084,2.931,-46.153,746178
0.380,0.041,-1.035,33.328,2.947,-47.008,750189
0.379,0.044,-1.043,35.023,3.496,-47.756,754200
0.369,0.037,-1.051,36.137,4.214,-48.107,758212
0.364,0.028,-1.042,37.405,5.069,-47.939,762223
0.352,0.027,-1.045,38.901,5.908,-47.771,766234
0.354,0.025,-1.047,39.756,6.580,-47.557,770245
0.355,0.013,-1.042,40.412,7.252,-47.084,774256
0.365,0.003,-1.052,40.672,7.786,-46.000,778268
0.377,-0.011,-1.054,40.122,8.061,-45.053,782279
0.381,-0.025,-1.057,38.473,7.863,-43.786,786290
0.385,-0.029,-1.072,37.374,7.756,-42.519,790301
0.391,-0.033,-1.062,36.000,7.496,-41.435,794312
0.413,-0.049,-1.082,33.725,7.435,-41.099,798326
0.407,-0.052,-1.088,31.053,7.221,-41.145,802337
0.409,-0.058,-1.087,28.916,7.344,-41.740,806348
0.408,-0.058,-1.084,26.656,8.092,-43.344,810359
0.395,-0.054,-1.072,24.733,8.137,-45.405,814370
0.395,-0.047,-1.074,22.672,7.893,-47.221,818381
0.401,-0.047,-1.084,21.099,7.725,-48.473,822391
0.410,-0.037,-1.089,20.137,8.809,-49.344,826402
0.410,-0.047,-1.081,18.809,9.618,-49.282,830413
0.414,-0.033,-1.087,16.931,9.038,-49.084,834424
0.417,-0.034,-1.078,15.863,7.802,-48.092,838435
0.422,-0.038,-1.070,15.634,6.672,-47.099,842446
