acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.133,-0.199,-1.134,-2.351,2.168,1.618,0
0.141,-0.196,-1.142,-2.198,2.519,1.389,4052
0.144,-0.199,-1.140,-1.969,2.656,1.038,8065
0.138,-0.193,-1.133,-1.939,2.626,0.672,12076
0.150,-0.190,-1.133,-1.802,2.580,0.427,16087
0.144,-0.197,-1.136,-1.695,2.427,0.153,20098
0.144,-0.197,-1.140,-1.725,2.168,0.183,24110
0.150,-0.203,-1.145,-1.588,1.924,-0.244,28120
0.147,-0.198,-1.149,-1.695,1.344,-0.153,32132
0.151,-0.202,-1.158,-1.954,0.992,-0.092,36143
0.151,-0.200,-1.152,-2.290,0.534,0.031,40155
0.151,-0.204,-1.149,-2.733,0.244,-0.214,44166
0.140,-0.203,-1.143,-2.885,0.046,-0.198,48178
0.142,-0.204,-1.149,-3.099,0.183,-0.122,52189
0.135,-0.202,-1.147,-3.282,-0.015,-0.107,56201
0.143,-0.193,-1.142,-3.450,0.061,-0.244,60211
0.137,-0.193,-1.155,-3.450,0.061,-0.504,64222
0.135,-0.198,-1.152,-3.466,0.229,-0.611,68234
0.132,-0.198,-1.148,-3.618,0.397,-0.809,72245
0.138,-0.197,-1.147,-3.466,0.779,-0.641,76256
0.137,-0.199,-1.151,-3.267,0.855,-0.824,80267
0.134,-0.198,-1.156,-3.405,1.176,-0.962,84278
0.137,-0.200,-1.153,-3.313,1.191,-0.931,88289
0.126,-0.202,-1.142,-3.649,1.496,-1.008,92300
0.136,-0.205,-1.144,-3.573,1.618,-0.947,96311
0.128,-0.198,-1.142,-3.725,1.863,-0.916,100322
0.131,-0.200,-1.143,-3.939,2.000,-0.870,104333
0.127,-0.208,-1.135,-3.924,2.076,-0.840,108347
0.131,-0.199,-1.137,-4.000,2.229,-0.702,112358
0.133,-0.197,-1.136,-4.061,2.321,-0.794,116370
0.136,-0.194,-1.137,-4.031,2.397,-0.641,120381
0.134,-0.193,-1.133,-4.031,2.427,-0.718,124392
0.136,-0.190,-1.137,-3.817,2.397,-0.840,128403
0.146,-0.186,-1.124,-3.527,2.427,-0.992,132414
0.139,-0.192,-1.137,-3.511,2.321,-1.145,136426
0.146,-0.196,-1.134,-3.221,2.260,-1.237,140437
0.145,-0.194,-1.137,-3.176,2.198,-0.931,144448
0.146,-0.196,-1.125,-3.115,2.031,-0.916,148459
0.149,-0.192,-1.135,-3.115,1.786,-0.962,152470
