acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.287,-0.048,-1.136,-3.435,4.214,-1.084,0
0.286,-0.047,-1.130,-3.374,4.397,-0.977,4053
0.290,-0.051,-1.135,-3.542,4.351,-1.252,8066
0.298,-0.052,-1.137,-3.908,4.412,-1.313,12077
0.305,-0.050,-1.140,-4.275,4.504,-1.206,16088
0.302,-0.052,-1.143,-4.611,4.534,-1.740,20100
0.302,-0.054,-1.137,-5.130,4.427,-2.092,24111
0.298,-0.049,-1.141,-5.420,4.565,-2.473,28121
0.299,-0.046,-1.135,-5.802,4.443,-2.626,32133
0.307,-0.046,-1.134,-6.244,4.092,-2.809,36144
0.302,-0.048,-1.140,-6.565,4.168,-3.084,40156
0.300,-0.044,-1.132,-6.611,3.985,-2.962,44167
0.296,-0.037,-1.124,-7.344,4.061,-3.298,48178
0.296,-0.048,-1.121,-7.313,3.985,-2.931,52189
0.300,-0.039,-1.133,-7.115,3.832,-2.840,56200
0.292,-0.030,-1.127,-7.420,3.771,-2.519,60211
0.297,-0.033,-1.133,-7.206,3.725,-2.397,64222
0.298,-0.033,-1.121,-7.344,3.847,-2.366,68234
0.298,-0.034,-1.115,-7.618,3.985,-2.412,72245
0.284,-0.024,-1.115,-7.450,4.214,-2.382,76256
0.286,-0.030,-1.113,-7.527,4.351,-2.122,80267
0.282,-0.025,-1.112,-7.450,4.687,-2.229,84278
0.284,-0.023,-1.110,-7.267,4.870,-2.366,88290
0.285,-0.024,-1.116,-7.084,4.901,-2.489,92301
0.290,-0.026,-1.115,-6.870,5.237,-2.504,96313
0.285,-0.021,-1.107,-6.779,5.191,-2.672,100323
0.290,-0.024,-1.108,-6.580,5.053,-2.550,104334
0.293,-0.026,-1.105,-6.473,4.870,-2.626,108346
0.289,-0.019,-1.095,-6.412,4.992,-2.687,112357
0.286,-0.023,-1.103,-6.092,4.748,-2.534,116368
0.297,-0.024,-1.102,-6.076,4.198,-2.458,120379
0.292,-0.028,-1.105,-6.046,4.412,-2.473,124390
0.294,-0.031,-1.110,-5.847,3.939,-2.321,128401
