acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.199,0.055,-1.115,-4.305,0.901,-0.947,831676745
0.208,0.048,-1.121,-4.351,1.282,-1.023,831680788
0.205,0.052,-1.115,-4.427,1.450,-1.191,831684802
0.206,0.050,-1.112,-4.214,1.634,-1.359,831688813
0.211,0.050,-1.107,-4.336,1.878,-1.389,831692824
0.206,0.056,-1.106,-4.443,2.092,-1.695,831696835
0.208,0.048,-1.101,-4.855,2.824,-1.496,831700846
0.213,0.050,-1.111,-5.481,3.145,-1.588,831704857
0.207,0.053,-1.092,-5.939,3.282,-1.786,831708868
0.211,0.051,-1.098,-6.351,3.573,-1.893,831712879
0.205,0.052,-1.103,-6.473,3.832,-2.031,831716890
0.204,0.055,-1.093,-6.351,4.000,-2.046,831720901
0.206,0.056,-1.094,-6.336,4.427,-2.137,831724909
0.208,0.063,-1.102,-6.779,4.397,-2.107,831728920
0.209,0.061,-1.095,-6.687,4.794,-2.137,831732931
0.208,0.057,-1.094,-6.840,5.267,-2.168,831736942
0.212,0.063,-1.091,-6.733,5.252,-2.122,831740953
0.213,0.059,-1.091,-6.366,5.695,-2.107,831744967
0.209,0.058,-1.095,-6.183,6.244,-1.969,831748978
0.212,0.058,-1.099,-6.153,6.168,-1.878,831752989
0.211,0.060,-1.096,-6.290,5.710,-2.015,831757000
0.223,0.061,-1.098,-6.916,5.817,-1.725,831761011
0.218,0.054,-1.104,-7.328,5.405,-1.817,831765022
0.220,0.051,-1.097,-7.802,4.595,-1.573,831769033
0.229,0.053,-1.105,-7.679,4.076,-1.527,831773044
0.230,0.053,-1.109,-7.863,2.824,-1.603,831777055
0.225,0.058,-1.098,-7.893,2.595,-1.328,831781066
0.222,0.069,-1.097,-8.260,1.832,-1.176,831785078
0.215,0.068,-1.105,-8.763,1.145,-0.947,831789089
0.209,0.071,-1.095,-8.748,1.252,-0.855,831793100
0.212,0.079,-1.091,-8.718,0.992,-0.565,831797112
0.202,0.076,-1.099,-8.183,0.931,-0.443,831801123
0.200,0.075,-1.088,-7.695,1.221,-0.580,831805133
0.195,0.080,-1.096,-7.282,1.634,-0.443,831809144
0.193,0.076,-1.094,-7.069,2.244,-0.504,831813155
0.196,0.081,-1.094,-6.885,2.611,-0.550,831817166
0.192,0.073,-1.091,-6.550,3.130,-0.244,831821177
0.195,0.082,-1.090,-6.015,3.481,-0.214,831825187
0.197,0.075,-1.092,-5.359,3.740,-0.153,831829198
0.196,0.078,-1.102,-4.321,3.725,-0.275,831833209
0.202,0.079,-1.094,-4.000,3.847,-0.122,831837220
0.202,0.077,-1.098,-3.664,3.893,-0.122,831841231
0.206,0.077,-1.092,-3.664,3.817,-0.107,831845241
0.207,0.068,-1.096,-3.618,3.725,0.076,831849252
0.209,0.065,-1.096,-3.420,3.191,0.198,831853263
0.212,0.056,-1.101,-3.313,2.885,0.534,831857274
0.213,0.060,-1.098,-3.191,2.260,0.702,831861285
0.216,0.057,-1.087,-3.237,1.634,0.779,831865296
0.214,0.057,-1.104,-3.160,1.176,0.733,831869307
0.230,0.054,-1.100,-3.863,0.656,0.947,831873318
0.224,0.052,-1.107,-4.351,-0.229,0.947,831877329
0.218,0.060,-1.101,-4.366,-0.611,0.977,831881340
0.232,0.045,-1.118,-4.290,-1.359,0.748,831885352
0.223,0.043,-1.111,-4.183,-1.878,0.855,831889363
0.226,0.043,-1.112,-4.122,-2.015,0.611,831893374
0.219,0.053,-1.108,-3.969,-2.122,0.504,831897385
0.205,0.056,-1.112,-4.183,-2.015,0.443,831901396
0.207,0.061,-1.114,-4.107,-1.725,0.321,831905408
0.201,0.058,-1.117,-4.015,-1.420,0.137,831909429
0.204,0.052,-1.125,-3.802,-1.237,0.092,831913441
0.207,0.047,-1.115,-3.511,-0.656,-0.015,831917451
0.207,0.050,-1.106,-3.344,-0.183,-0.153,831921462
0.208,0.048,-1.112,-3.115,-0.153,-0.168,831925475
0.200,0.053,-1.121,-3.237,0.443,-0.275,831929490
