acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.366,-0.110,-1.119,-3.908,1.115,-3.237,0
0.369,-0.106,-1.121,-4.046,0.885,-3.267,4050
0.365,-0.110,-1.108,-4.305,0.687,-3.359,8065
0.361,-0.108,-1.109,-4.351,0.656,-3.267,12076
0.363,-0.111,-1.114,-4.443,0.473,-3.130,16087
0.362,-0.104,-1.108,-4.550,0.321,-3.008,20098
0.364,-0.109,-1.104,-4.611,-0.046,-3.008,24109
0.367,-0.110,-1.102,-4.626,-0.412,-2.718,28120
0.371,-0.113,-1.100,-4.763,-0.626,-2.702,32131
0.370,-0.112,-1.093,-4.794,-1.099,-2.870,36142
0.362,-0.115,-1.097,-4.947,-1.160,-2.885,40153
0.356,-0.108,-1.099,-4.824,-1.374,-2.901,44164
0.353,-0.110,-1.104,-5.038,-1.664,-2.840,48175
0.352,-0.110,-1.103,-5.053,-2.794,-2.977,52187
0.350,-0.103,-1.103,-4.992,-2.168,-2.840,56197
0.352,-0.111,-1.107,-4.947,-1.542,-2.824,60208
0.350,-0.102,-1.099,-4.763,-0.214,-2.641,64219
0.342,-0.104,-1.098,-4.702,0.672,-2.519,68231
0.350,-0.113,-1.102,-4.626,1.099,-2.412,72243
0.345,-0.107,-1.095,-4.840,1.527,-2.244,76253
0.344,-0.112,-1.101,-4.870,1.969,-2.076,80264
0.348,-0.107,-1.103,-4.809,2.366,-1.786,84275
0.339,-0.115,-1.106,-5.008,2.840,-1.267,88287
0.346,-0.108,-1.095,-5.023,3.267,-1.008,92299
0.352,-0.105,-1.099,-5.130,3.435,-0.855,96310
0.360,-0.114,-1.095,-4.992,3.511,-0.672,100322
0.366,-0.110,-1.095,-5.267,3.634,-0.534,104333
0.374,-0.111,-1.104,-5.466,3.847,-0.183,108344
0.371,-0.118,-1.093,-5.618,3.908,-0.321,112355
0.374,-0.120,-1.090,-5.954,3.634,-0.305,116366
0.379,-0.109,-1.094,-6.153,3.298,-0.137,120377
0.369,-0.113,-1.097,-6.336,2.321,-0.122,124388
0.368,-0.112,-1.095,-6.397,0.992,-0.351,128399
0.367,-0.108,-1.098,-6.412,0.137,-0.702,132411
0.363,-0.105,-1.086,-6.061,-0.076,-0.977,136422
0.366,-0.106,-1.093,-6.122,-0.672,-1.099,140433
0.376,-0.103,-1.098,-6.092,-1.130,-1.237,144444
0.367,-0.109,-1.102,-5.908,-1.191,-1.206,148454
0.365,-0.109,-1.093,-5.634,-0.733,-1.160,152465
0.359,-0.102,-1.093,-5.542,-0.534,-1.115,156476
0.357,-0.106,-1.095,-5.206,-0.321,-1.115,160488
0.360,-0.107,-1.091,-5.160,-0.137,-1.206,164499
0.367,-0.102,-1.085,-4.870,0.168,-1.389,168510
0.358,-0.103,-1.089,-4.687,0.519,-1.481,172520
0.364,-0.105,-1.089,-4.687,0.748,-1.115,176531
0.357,-0.108,-1.094,-4.427,0.992,-0.962,180542
0.360,-0.108,-1.089,-4.427,1.130,-1.237,184553
0.359,-0.104,-1.098,-4.580,1.435,-1.145,188563
0.357,-0.106,-1.090,-4.473,1.725,-1.176,192574
0.360,-0.104,-1.089,-4.351,1.679,-1.069,196585
0.370,-0.110,-1.087,-4.275,1.664,-0.885,200596
0.364,-0.107,-1.086,-4.198,1.557,-0.885,204608
0.364,-0.105,-1.088,-4.137,1.527,-0.794,208619
0.372,-0.110,-1.088,-3.985,1.328,-0.870,212639
0.375,-0.108,-1.094,-3.893,0.809,-0.656,216650
0.372,-0.107,-1.097,-3.893,0.366,-0.748,220661
0.371,-0.112,-1.090,-3.954,0.107,-0.733,224673
0.380,-0.114,-1.099,-4.107,-0.275,-0.809,228684
0.378,-0.118,-1.099,-4.397,-0.702,-0.931,232702
0.381,-0.114,-1.092,-4.534,-1.496,-0.870,236713
0.380,-0.117,-1.092,-4.534,-1.802,-1.023,240724
0.377,-0.108,-1.099,-4.641,-2.397,-1.252,244735
0.374,-0.116,-1.097,-4.595,-2.809,-1.527,248746
0.371,-0.116,-1.097,-4.504,-2.901,-1.496,252757
0.365,-0.116,-1.091,-4.580,-2.687,-1.511,256768
0.372,-0.118,-1.094,-4.397,-2.824,-1.618,260779
0.360,-0.112,-1.090,-4.427,-2.947,-1.924,264790
0.361,-0.117,-1.099,-4.183,-2.687,-1.908,268799
0.359,-0.116,-1.103,-3.939,-1.939,-1.817,272810
0.351,-0.108,-1.092,-3.756,-1.282,-1.679,276821
0.352,-0.113,-1.092,-3.771,-0.534,-1.817,280832
0.356,-0.112,-1.101,-3.481,0.687,-1.664,284843
0.351,-0.112,-1.102,-3.191,1.496,-1.756,288857
0.356,-0.110,-1.103,-3.160,2.122,-1.908,292867
0.356,-0.107,-1.104,-3.206,3.038,-1.908,296878
0.360,-0.115,-1.095,-3.115,3.267,-2.031,300890
0.363,-0.111,-1.099,-3.206,3.618,-1.939,304901
0.362,-0.118,-1.103,-3.527,3.649,-1.832,308912
0.374,-0.117,-1.096,-3.878,3.725,-2.015,312923
0.378,-0.117,-1.086,-4.275,3.802,-1.740,316934
0.381,-0.117,-1.089,-4.626,4.366,-1.496,320945
0.380,-0.118,-1.098,-4.656,3.481,-1.679,324956
0.379,-0.107,-1.100,-5.038,1.450,-1.832,328967
0.379,-0.112,-1.089,-5.053,1.038,-1.756,332988
0.375,-0.112,-1.095,-4.916,-1.786,-2.031,336999
0.370,-0.112,-1.089,-4.824,-1.878,-2.366,341010
0.367,-0.107,-1.090,-4.458,-2.489,-2.366,345021
0.359,-0.105,-1.089,-4.489,-3.435,-2.351,349032
0.352,-0.103,-1.092,-4.504,-3.420,-2.366,353052
0.354,-0.095,-1.080,-4.382,-3.282,-2.458,357063
0.350,-0.102,-1.087,-4.046,-2.580,-2.489,361074
0.350,-0.100,-1.083,-3.710,-2.000,-2.550,365085
0.341,-0.103,-1.081,-3.740,-0.534,-2.656,369096
0.344,-0.100,-1.086,-3.496,1.008,-2.519,373107
0.348,-0.101,-1.085,-3.496,1.817,-2.336,377117
0.356,-0.091,-1.086,-3.313,2.641,-2.473,381128
0.347,-0.093,-1.083,-2.947,3.191,-2.397,385139
0.354,-0.093,-1.081,-2.870,3.679,-2.290,389150
0.352,-0.100,-1.076,-2.626,4.550,-2.183,393160
0.351,-0.093,-1.091,-2.458,4.229,-2.061,397172
0.360,-0.097,-1.083,-1.969,4.733,-1.985,401182
0.363,-0.095,-1.090,-2.015,4.198,-1.893,405193
0.364,-0.099,-1.077,-2.061,3.969,-2.031,409204
0.371,-0.096,-1.088,-1.893,4.748,-1.664,413225
0.372,-0.098,-1.094,-1.969,4.321,-1.603,417237
0.375,-0.102,-1.089,-2.107,4.168,-1.542,421248
0.374,-0.101,-1.092,-1.969,3.282,-1.649,425260
0.373,-0.105,-1.084,-2.015,2.290,-1.710,429271
0.366,-0.094,-1.096,-1.863,-0.122,-2.000,433290
0.360,-0.096,-1.081,-1.756,-0.626,-2.107,437301
0.348,-0.097,-1.104,-0.779,-2.000,-1.985,441312
0.339,-0.086,-1.097,-0.260,-4.702,-2.290,445324
0.343,-0.088,-1.099,-0.092,-4.473,-1.939,449335
0.353,-0.091,-1.088,0.244,-3.496,-1.817,453346
0.359,-0.091,-1.081,0.366,0.626,-1.695,457357
0.362,-0.102,-1.088,0.366,3.985,-1.603,461368
0.355,-0.104,-1.092,0.351,4.794,-1.420,465380
0.357,-0.103,-1.097,0.611,6.046,-1.496,469391
0.355,-0.102,-1.093,0.763,8.687,-1.115,473402
0.363,-0.096,-1.078,0.840,10.366,-1.084,477413
0.361,-0.096,-1.087,0.977,10.000,-1.206,481424
0.359,-0.094,-1.091,1.588,8.702,-1.649,485435
0.349,-0.088,-1.089,2.229,7.710,-1.908,489446
0.346,-0.094,-1.094,2.580,8.244,-1.817,493457
0.352,-0.089,-1.090,3.115,7.664,-1.893,497469
0.356,-0.089,-1.081,3.771,7.695,-2.305,501480
0.368,-0.093,-1.075,3.969,8.550,-2.656,505492
0.366,-0.095,-1.081,4.443,9.710,-2.718,509503
0.363,-0.093,-1.076,4.947,9.863,-2.992,513513
0.372,-0.089,-1.073,5.481,10.580,-3.344,517524
0.371,-0.093,-1.073,5.878,10.855,-3.649,521535
0.375,-0.084,-1.078,7.145,11.130,-3.924,525546
0.390,-0.091,-1.076,7.908,11.069,-4.855,529557
0.404,-0.091,-1.067,8.794,11.252,-5.832,533568
0.421,-0.087,-1.061,9.481,10.519,-6.504,537579
0.438,-0.096,-1.060,9.511,9.496,-7.924,541590
0.462,-0.103,-1.047,9.939,7.328,-9.527,545601
0.482,-0.102,-1.054,10.153,4.122,-10.733,549612
0.494,-0.091,-1.046,11.084,-0.229,-11.695,553632
