acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.196,0.031,-1.113,-3.573,2.000,0.901,0
0.199,0.025,-1.113,-3.740,2.015,0.748,4051
0.205,0.024,-1.120,-4.000,2.061,0.718,8064
0.200,0.019,-1.118,-4.275,1.878,0.229,12075
0.196,0.018,-1.115,-4.565,1.389,-0.046,16086
0.201,0.020,-1.114,-4.962,1.145,-0.214,20097
0.200,0.021,-1.111,-5.160,1.298,-0.412,24108
0.200,0.025,-1.114,-5.282,1.176,-0.611,28119
0.196,0.030,-1.113,-5.191,1.145,-0.565,32130
0.199,0.023,-1.111,-5.084,1.023,-0.382,36141
0.202,0.024,-1.110,-4.947,1.313,-0.321,40152
0.193,0.029,-1.112,-4.718,0.931,-0.198,44163
0.188,0.029,-1.107,-4.412,1.008,-0.183,48172
0.182,0.037,-1.110,-3.878,0.916,-0.153,52182
0.191,0.023,-1.100,-3.786,0.641,-0.153,56193
0.190,0.028,-1.108,-3.710,0.534,0.015,60204
0.197,0.023,-1.118,-3.740,0.427,0.107,64215
0.190,0.026,-1.119,-4.153,0.229,0.275,68227
0.196,0.014,-1.127,-4.672,0.183,0.382,72237
0.195,0.013,-1.134,-5.145,0.290,0.519,76248
0.201,0.015,-1.123,-5.618,0.290,0.366,80259
0.200,0.013,-1.138,-6.076,0.321,-0.092,84270
0.207,0.020,-1.127,-6.305,0.580,-0.275,88281
0.203,0.016,-1.126,-6.580,0.550,-0.489,92292
0.203,0.022,-1.131,-6.626,0.550,-0.809,96303
0.196,0.022,-1.127,-6.855,0.702,-1.023,100314
0.203,0.031,-1.130,-6.824,0.977,-0.962,104325
0.199,0.028,-1.127,-6.992,1.008,-1.099,108338
0.197,0.028,-1.122,-7.069,1.664,-1.084,112349
0.201,0.026,-1.130,-7.252,1.710,-1.252,116360
0.194,0.026,-1.124,-7.481,1.618,-1.191,120371
0.201,0.028,-1.123,-7.557,1.252,-1.298,124382
0.207,0.028,-1.122,-7.542,1.176,-1.237,128393
0.201,0.033,-1.119,-7.511,0.901,-1.450,132404
0.199,0.024,-1.111,-7.420,0.550,-1.389,136416
0.200,0.028,-1.125,-7.328,0.122,-1.511,140427
0.198,0.032,-1.113,-7.389,-0.412,-1.527,144438
0.198,0.032,-1.109,-7.695,-0.748,-1.710,148449
0.193,0.025,-1.118,-7.695,-0.702,-1.466,152460
0.181,0.017,-1.110,-8.122,-1.053,-1.435,156471
0.186,0.028,-1.104,-8.183,-0.626,-1.221,160482
0.184,0.024,-1.109,-8.183,-0.580,-1.115,164493
0.178,0.031,-1.102,-7.756,-0.275,-0.794,168504
0.177,0.037,-1.105,-7.420,0.260,-0.336,172515
0.179,0.036,-1.108,-7.053,0.412,0.046,176526
0.180,0.042,-1.101,-6.504,0.779,0.275,180538
0.183,0.040,-1.100,-6.061,1.130,0.504,184549
0.179,0.036,-1.098,-5.725,1.649,0.748,188559
0.179,0.033,-1.102,-5.496,1.985,0.763,192570
0.176,0.029,-1.103,-5.298,2.458,0.641,196581
0.184,0.029,-1.101,-5.389,2.443,0.641,200592
0.185,0.026,-1.105,-5.282,2.656,0.687,204603
0.186,0.027,-1.108,-5.115,2.718,0.611,208614
0.190,0.024,-1.106,-5.206,3.084,0.473,212625
0.192,0.024,-1.097,-5.328,2.855,0.489,216636
0.195,0.023,-1.112,-5.359,3.038,0.519,220648
0.196,0.024,-1.104,-5.511,3.084,0.427,224659
0.193,0.021,-1.100,-5.634,3.084,0.305,228670
0.195,0.029,-1.095,-5.344,2.901,0.046,232690
0.197,0.028,-1.111,-5.405,2.870,0.137,236701
0.192,0.031,-1.106,-5.008,2.855,0.061,240712
0.195,0.024,-1.101,-4.855,2.458,-0.061,244723
0.195,0.026,-1.097,-4.779,2.351,-0.061,248734
0.196,0.029,-1.101,-4.443,2.076,-0.015,252745
0.199,0.029,-1.110,-4.397,1.924,-0.229,256757
0.200,0.024,-1.110,-4.351,1.328,-0.275,260768
0.200,0.019,-1.113,-4.260,0.855,-0.519,264779
0.199,0.025,-1.107,-4.382,0.595,-0.763,268792
0.195,0.021,-1.113,-4.458,0.000,-0.916,272803
0.194,0.025,-1.116,-4.611,0.137,-0.931,276814
0.186,0.024,-1.111,-4.534,-0.076,-0.931,280825
0.189,0.028,-1.112,-4.489,-0.107,-0.885,284836
0.191,0.034,-1.125,-4.519,-0.061,-0.870,288848
0.183,0.037,-1.114,-4.443,0.458,-0.840,292858
0.179,0.031,-1.115,-4.260,0.504,-0.519,296869
0.184,0.034,-1.116,-4.260,0.534,-0.336,300880
0.187,0.026,-1.118,-4.321,0.901,-0.137,304891
0.180,0.023,-1.115,-4.321,0.916,0.061,308902
0.180,0.023,-1.116,-4.504,1.282,0.443,312915
0.183,0.026,-1.115,-4.672,1.893,0.565,316926
0.181,0.027,-1.122,-4.794,2.321,0.962,320937
0.184,0.027,-1.119,-4.916,2.687,1.130,324948
0.183,0.026,-1.119,-5.023,2.901,1.298,328959
0.188,0.025,-1.119,-5.053,3.008,1.420,332979
0.197,0.035,-1.115,-4.992,2.840,1.298,336990
0.196,0.030,-1.125,-5.069,2.840,1.252,341001
0.207,0.029,-1.121,-5.115,2.229,0.962,345012
0.201,0.022,-1.125,-5.008,1.893,0.595,349023
0.202,0.029,-1.115,-5.267,1.634,0.351,353043
0.197,0.020,-1.127,-5.618,1.527,0.168,357054
0.199,0.026,-1.118,-6.015,1.511,-0.107,361065
0.204,0.020,-1.126,-6.275,1.588,-0.137,365076
0.199,0.025,-1.125,-6.550,1.420,-0.321,369087
0.191,0.027,-1.124,-6.397,1.634,-0.015,373101
0.191,0.026,-1.119,-6.397,1.725,-0.153,377112
0.190,0.033,-1.114,-6.336,2.092,-0.198,381124
0.193,0.032,-1.118,-6.168,1.939,0.061,385135
0.197,0.028,-1.119,-6.275,1.756,0.122,389146
0.186,0.042,-1.108,-5.985,1.893,0.015,393159
0.192,0.033,-1.111,-5.832,2.260,0.076,397170
0.196,0.040,-1.107,-5.557,1.954,0.351,401181
0.192,0.037,-1.110,-5.237,1.969,0.153,405192
0.187,0.029,-1.100,-5.053,1.786,0.122,409203
0.189,0.035,-1.106,-4.656,2.122,0.092,413224
0.194,0.034,-1.107,-4.595,1.710,0.061,417235
0.195,0.034,-1.102,-4.565,1.389,-0.198,421246
0.194,0.027,-1.108,-4.748,1.298,0.153,425257
0.198,0.031,-1.110,-4.824,0.855,0.046,429268
0.192,0.035,-1.101,-4.931,0.885,0.031,433289
0.193,0.030,-1.113,-5.206,0.840,-0.137,437300
0.185,0.028,-1.111,-5.206,1.038,-0.153,441311
0.185,0.034,-1.107,-5.237,1.176,-0.290,445322
0.188,0.034,-1.112,-5.389,1.374,-0.366,449333
0.195,0.026,-1.113,-5.542,1.313,-0.290,453351
0.194,0.023,-1.111,-5.389,1.511,-0.244,457363
0.190,0.027,-1.113,-5.267,1.420,-0.366,461374
0.187,0.026,-1.121,-5.389,1.435,-0.305,465385
0.198,0.022,-1.118,-5.542,0.992,-0.183,469396
0.190,0.025,-1.115,-5.542,1.099,-0.137,473407
0.201,0.015,-1.114,-5.695,0.702,-0.183,477418
0.187,0.023,-1.118,-5.527,0.382,-0.336,481429
0.194,0.036,-1.124,-5.420,0.061,-0.550,485440
0.201,0.028,-1.114,-5.511,-0.076,-0.687,489451
0.198,0.032,-1.119,-5.557,-0.229,-0.885,493462
0.197,0.034,-1.111,-5.481,-0.107,-0.962,497473
0.195,0.031,-1.115,-5.313,-0.305,-0.824,501484
0.183,0.035,-1.103,-5.359,0.504,-0.992,505495
0.183,0.032,-1.109,-5.344,0.779,-0.733,509506
0.178,0.028,-1.112,-5.328,1.237,-0.550,513516
0.176,0.026,-1.111,-5.618,1.725,-0.153,517527
0.177,0.022,-1.121,-5.634,1.908,0.198,521538
0.178,0.018,-1.116,-5.771,2.275,0.443,525549
0.185,0.025,-1.110,-5.878,2.000,0.626,529560
0.189,0.031,-1.119,-6.061,2.443,0.794,533571
0.190,0.034,-1.120,-5.832,1.954,0.763,537582
0.191,0.030,-1.116,-5.802,1.817,0.763,541593
0.194,0.034,-1.115,-5.649,1.664,0.885,545604
0.198,0.030,-1.115,-5.588,1.344,1.038,549615
0.195,0.040,-1.112,-5.527,1.298,0.901,553636
0.200,0.033,-1.115,-5.649,1.053,0.626,557648
0.202,0.029,-1.115,-6.000,0.733,0.305,561659
0.196,0.030,-1.109,-6.122,0.672,0.061,565671
0.201,0.029,-1.124,-6.046,0.672,0.000,569682
0.201,0.031,-1.112,-6.168,0.595,-0.229,573703
0.204,0.030,-1.114,-6.290,0.931,-0.153,577713
0.200,0.034,-1.103,-6.214,0.870,-0.351,581724
0.195,0.031,-1.103,-6.366,1.359,-0.183,585735
0.198,0.029,-1.111,-6.260,1.023,-0.366,589746
0.197,0.031,-1.101,-6.183,1.115,-0.198,593757
0.197,0.025,-1.099,-6.321,0.885,-0.153,597767
0.199,0.029,-1.101,-6.137,1.023,-0.183,601778
0.199,0.029,-1.101,-6.061,0.885,-0.122,605789
0.191,0.029,-1.104,-6.076,0.901,0.000,609800
0.183,0.031,-1.100,-6.122,1.053,0.214,613810
0.181,0.031,-1.101,-5.786,0.931,0.382,617821
0.192,0.038,-1.100,-5.649,1.084,0.382,621833
0.189,0.034,-1.105,-5.420,1.191,0.290,625844
0.195,0.040,-1.105,-5.160,1.069,0.275,629855
0.190,0.037,-1.099,-4.656,0.992,0.397,633875
0.188,0.032,-1.097,-4.397,1.145,0.321,637887
0.191,0.033,-1.104,-4.321,1.313,0.351,641898
0.185,0.033,-1.111,-4.458,1.557,0.290,645909
0.194,0.032,-1.107,-4.656,1.969,0.275,649920
0.191,0.029,-1.113,-4.931,2.229,0.214,653931
0.194,0.026,-1.114,-5.282,2.473,0.122,657942
0.198,0.026,-1.119,-5.466,2.534,0.046,661954
0.198,0.023,-1.109,-5.725,2.947,-0.076,665964
0.196,0.025,-1.115,-5.878,2.809,0.092,669975
0.196,0.035,-1.108,-6.275,2.702,0.015,673986
0.201,0.031,-1.111,-6.198,2.672,0.092,677998
0.197,0.030,-1.114,-6.137,2.290,0.321,682009
0.204,0.034,-1.104,-6.092,2.046,0.366,686020
0.199,0.041,-1.115,-6.031,1.878,0.458,690031
0.194,0.035,-1.108,-5.908,1.649,0.412,694042
0.205,0.033,-1.105,-5.954,1.450,0.260,698053
0.204,0.042,-1.110,-5.817,1.176,0.183,702064
0.207,0.037,-1.113,-5.679,1.008,-0.061,706075
0.204,0.032,-1.102,-5.878,0.641,0.092,710086
0.208,0.031,-1.099,-5.786,0.565,-0.153,714097
0.203,0.035,-1.109,-5.802,0.458,-0.107,718108
0.204,0.036,-1.116,-6.046,0.672,-0.534,722119
0.210,0.043,-1.099,-5.618,0.718,-0.107,726130
0.200,0.034,-1.100,-5.710,0.947,-0.244,730141
0.196,0.034,-1.111,-5.725,1.435,-0.275,734152
0.198,0.034,-1.107,-5.740,1.679,-0.122,738159
