acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.335,-0.124,-1.098,-3.710,0.321,-1.557,0
0.333,-0.119,-1.103,-3.588,0.076,-1.771,4048
0.338,-0.122,-1.097,-3.420,-0.198,-1.954,8060
0.338,-0.117,-1.093,-3.206,-0.687,-2.046,12071
0.342,-0.123,-1.100,-2.885,-0.824,-1.954,16082
0.336,-0.124,-1.102,-2.794,-1.237,-1.893,20094
0.342,-0.125,-1.103,-2.550,-1.405,-1.618,24105
0.342,-0.127,-1.108,-2.550,-2.015,-1.618,28116
0.343,-0.126,-1.112,-2.397,-2.565,-1.588,32127
0.343,-0.136,-1.108,-2.504,-3.145,-1.786,36138
0.339,-0.134,-1.120,-2.595,-3.466,-1.756,40149
0.333,-0.130,-1.115,-2.809,-3.618,-2.031,44160
0.334,-0.131,-1.101,-2.779,-3.893,-1.924,48171
0.331,-0.131,-1.108,-3.008,-3.847,-2.183,52182
0.333,-0.126,-1.104,-3.282,-3.847,-2.656,56193
0.327,-0.126,-1.112,-3.420,-3.435,-2.931,60204
0.331,-0.131,-1.110,-3.756,-3.267,-3.206,64215
0.324,-0.126,-1.115,-3.893,-2.626,-3.328,68227
0.322,-0.120,-1.115,-3.985,-2.183,-3.527,72238
0.322,-0.127,-1.115,-4.137,-1.756,-3.802,76249
0.323,-0.126,-1.115,-4.107,-1.053,-3.664,80260
0.322,-0.123,-1.108,-3.878,-1.130,-3.710,84271
0.332,-0.127,-1.119,-3.817,-0.855,-3.466,88283
0.327,-0.124,-1.117,-3.588,-0.824,-3.603,92294
0.333,-0.129,-1.110,-3.267,-1.099,-3.344,96305
0.339,-0.127,-1.115,-3.008,-0.947,-3.084,100316
0.343,-0.119,-1.113,-2.962,-1.634,-3.160,104328
0.335,-0.116,-1.102,-2.687,-2.595,-3.344,108339
0.338,-0.116,-1.104,-2.458,-3.237,-3.206,112350
0.335,-0.117,-1.108,-2.534,-3.863,-3.252,116361
0.335,-0.118,-1.099,-2.305,-4.427,-3.206,120372
0.333,-0.121,-1.111,-2.153,-4.962,-3.328,124383
0.334,-0.107,-1.106,-2.000,-5.344,-3.359,128394
0.329,-0.112,-1.096,-1.908,-5.466,-3.695,132406
0.319,-0.114,-1.104,-1.802,-5.954,-3.832,136417
0.310,-0.114,-1.103,-1.481,-6.122,-3.893,140429
0.310,-0.114,-1.105,-1.359,-6.641,-3.710,144440
0.308,-0.119,-1.110,-1.252,-6.718,-3.664,148450
0.302,-0.118,-1.103,-0.779,-6.351,-3.511,152461
0.304,-0.123,-1.101,-0.748,-5.573,-3.008,156472
0.303,-0.118,-1.098,-0.855,-5.023,-3.115,160483
0.302,-0.119,-1.103,-0.733,-4.321,-2.748,164494
0.302,-0.124,-1.099,-0.641,-3.878,-2.290,168504
0.306,-0.127,-1.106,-0.763,-3.817,-2.015,172515
0.307,-0.131,-1.106,-1.038,-3.542,-1.924,176526
0.318,-0.130,-1.097,-1.573,-3.481,-1.603,180537
0.316,-0.126,-1.104,-1.725,-3.328,-1.511,184548
0.318,-0.127,-1.102,-2.076,-3.679,-1.466,188558
0.316,-0.126,-1.102,-2.092,-3.878,-0.809,192570
0.313,-0.123,-1.119,-2.076,-4.321,-0.672,196580
0.314,-0.127,-1.104,-2.092,-4.611,-0.641,200591
0.324,-0.121,-1.107,-1.924,-5.038,-0.611,204602
0.321,-0.116,-1.102,-1.832,-5.328,-0.641,208614
0.327,-0.122,-1.119,-1.802,-5.435,-0.885,212625
0.317,-0.123,-1.105,-1.588,-5.405,-0.641,216636
0.317,-0.119,-1.097,-1.405,-5.450,-0.397,220647
0.312,-0.114,-1.103,-0.962,-5.389,-0.137,224658
0.308,-0.122,-1.098,-0.794,-5.389,-0.214,228670
0.319,-0.123,-1.104,-0.718,-5.145,-0.214,232690
0.316,-0.125,-1.106,-0.763,-5.008,-0.427,236701
0.303,-0.122,-1.107,-0.931,-4.260,-0.595,240713
0.302,-0.134,-1.103,-1.160,-3.939,-0.733,244724
0.291,-0.131,-1.106,-1.267,-4.321,-0.824,248737
0.302,-0.130,-1.113,-1.542,-3.939,-0.931,252748
0.295,-0.131,-1.107,-1.847,-2.305,-0.748,256759
0.305,-0.128,-1.098,-1.878,-0.183,-0.870,260770
0.314,-0.129,-1.108,-2.260,0.626,-1.176,264781
0.310,-0.126,-1.111,-2.214,1.221,-1.328,268794
0.318,-0.122,-1.109,-2.397,1.863,-1.466,272805
0.317,-0.119,-1.109,-2.336,2.641,-1.618,276816
0.321,-0.120,-1.106,-2.168,2.855,-1.450,280827
0.323,-0.128,-1.110,-2.229,1.832,-1.542,284838
0.322,-0.122,-1.118,-2.198,0.931,-1.603,288849
0.314,-0.123,-1.111,-2.305,0.366,-1.405,292859
0.323,-0.127,-1.104,-2.305,-0.092,-1.344,296870
0.329,-0.128,-1.117,-2.412,-0.504,-1.374,300881
0.323,-0.122,-1.117,-2.519,-1.053,-1.130,304892
0.322,-0.131,-1.124,-2.672,-1.466,-1.115,308904
0.314,-0.122,-1.103,-2.779,-1.695,-1.160,312915
0.317,-0.129,-1.111,-2.794,-2.000,-1.099,316926
0.309,-0.123,-1.104,-2.748,-2.229,-1.282,320937
0.323,-0.122,-1.112,-2.794,-2.305,-1.191,324949
0.314,-0.125,-1.111,-2.794,-2.290,-1.389,328960
0.315,-0.120,-1.111,-2.672,-2.229,-1.527,332979
0.316,-0.119,-1.102,-2.595,-2.244,-1.420,336990
0.310,-0.118,-1.097,-2.427,-1.969,-1.573,341001
0.308,-0.120,-1.110,-2.015,-1.847,-1.435,345012
0.307,-0.123,-1.109,-1.969,-1.664,-1.542,349023
0.303,-0.121,-1.106,-1.878,-0.809,-1.344,353044
0.301,-0.128,-1.118,-1.847,-0.656,-1.603,357055
0.306,-0.122,-1.115,-1.588,0.107,-1.573,361066
0.302,-0.134,-1.109,-1.832,0.824,-1.450,365077
0.304,-0.130,-1.121,-1.985,1.634,-1.679,369088
0.312,-0.129,-1.118,-1.985,2.336,-1.863,373101
0.314,-0.132,-1.115,-2.275,2.748,-1.786,377113
0.317,-0.141,-1.114,-2.641,2.855,-1.832,381124
0.327,-0.133,-1.114,-2.977,3.176,-1.924,385135
0.324,-0.133,-1.119,-3.359,3.313,-1.832,389146
0.328,-0.124,-1.108,-3.664,3.176,-1.847,393158
0.329,-0.129,-1.116,-3.985,2.229,-1.924,397169
0.331,-0.134,-1.110,-4.000,0.824,-2.122,401180
0.327,-0.130,-1.110,-4.137,-0.137,-2.321,405191
0.317,-0.125,-1.098,-4.015,-0.580,-2.137,409202
0.323,-0.126,-1.112,-3.939,-1.206,-2.092,413223
0.322,-0.125,-1.113,-3.878,-1.420,-2.168,417234
0.325,-0.123,-1.111,-3.802,-1.802,-2.122,421245
