acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.190,0.204,-1.109,-0.534,-0.290,-0.275,0
0.189,0.197,-1.110,-0.366,-0.443,-0.275,4045
0.185,0.207,-1.111,-0.534,-0.260,-0.427,8056
0.182,0.196,-1.109,-0.580,-0.260,-0.305,12067
0.186,0.195,-1.100,-0.733,-0.260,-0.336,16078
0.187,0.205,-1.097,-1.038,-0.168,-0.366,20089
0.187,0.198,-1.099,-1.084,-0.275,-0.443,24100
0.191,0.197,-1.103,-1.298,-0.534,-0.504,28107
0.190,0.195,-1.099,-1.588,-0.458,-0.748,32119
0.186,0.198,-1.085,-1.740,-0.718,-0.702,36130
0.184,0.193,-1.098,-1.893,-0.901,-0.809,40142
0.176,0.193,-1.091,-2.305,-1.008,-0.748,44153
0.177,0.191,-1.101,-2.092,-1.267,-0.656,48161
0.188,0.197,-1.101,-2.336,-1.160,-0.901,52173
0.186,0.196,-1.107,-2.672,-1.008,-0.824,56183
0.185,0.196,-1.103,-2.901,-0.687,-0.794,60194
0.179,0.200,-1.100,-2.779,-0.397,-0.947,64206
0.172,0.203,-1.090,-2.565,-0.244,-1.069,68219
0.178,0.211,-1.101,-2.656,0.107,-1.145,72230
0.174,0.208,-1.103,-2.427,0.260,-1.344,76241
0.169,0.211,-1.097,-2.550,0.565,-1.496,80252
0.170,0.219,-1.100,-2.443,1.099,-2.076,84263
0.179,0.217,-1.117,-2.183,1.328,-2.092,88275
0.172,0.215,-1.106,-1.969,1.817,-2.336,92286
0.181,0.215,-1.119,-1.771,1.954,-2.382,96297
0.177,0.209,-1.124,-1.725,2.290,-2.565,100308
0.177,0.213,-1.107,-1.237,2.168,-2.580,104319
0.180,0.210,-1.116,-1.191,2.412,-3.115,108332
0.179,0.208,-1.113,-0.901,2.336,-2.779,112343
0.180,0.209,-1.121,-0.718,2.290,-2.580,116354
0.184,0.204,-1.127,-0.626,2.107,-2.504,120365
0.184,0.203,-1.110,-0.595,2.214,-2.397,124376
0.182,0.202,-1.120,-0.168,1.939,-2.198,128387
