acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.292,-0.094,-1.088,-2.977,-0.275,-1.405,0
0.297,-0.095,-1.090,-3.008,0.137,-1.527,4043
0.299,-0.100,-1.099,-2.901,0.473,-1.573,8054
0.307,-0.100,-1.092,-2.824,0.916,-1.618,12064
0.306,-0.092,-1.094,-3.115,1.023,-1.481,16074
0.302,-0.099,-1.091,-3.328,1.344,-1.725,20084
0.308,-0.101,-1.094,-3.954,1.557,-1.817,24095
0.311,-0.107,-1.099,-4.046,1.191,-1.863,28105
0.310,-0.096,-1.090,-4.351,1.145,-1.832,32115
0.307,-0.103,-1.088,-4.489,0.885,-1.893,36125
0.311,-0.101,-1.090,-4.397,1.298,-1.893,40135
0.309,-0.100,-1.094,-4.656,1.374,-1.893,44145
0.304,-0.099,-1.089,-4.931,1.145,-1.725,48156
0.301,-0.090,-1.082,-5.038,1.069,-1.771,52166
0.299,-0.095,-1.085,-5.298,0.977,-1.802,56177
0.301,-0.094,-1.092,-5.115,1.069,-1.802,60187
0.303,-0.094,-1.091,-4.962,0.992,-1.802,64197
0.299,-0.086,-1.082,-4.656,0.641,-1.756,68208
0.292,-0.094,-1.082,-4.473,0.702,-1.481,72218
0.304,-0.091,-1.088,-4.473,0.626,-1.603,76228
0.297,-0.088,-1.078,-4.473,0.824,-1.420,80238
0.298,-0.085,-1.086,-4.519,1.115,-1.374,84248
0.292,-0.087,-1.082,-4.275,0.931,-1.313,88258
0.292,-0.093,-1.088,-4.275,1.191,-1.069,92268
0.293,-0.091,-1.085,-4.076,1.191,-0.962,96278
0.299,-0.094,-1.085,-4.153,1.374,-1.069,100288
0.299,-0.096,-1.089,-4.305,1.450,-0.611,104298
0.290,-0.091,-1.090,-4.580,1.298,-0.702,108308
0.294,-0.094,-1.091,-4.550,1.282,-0.504,112318
0.306,-0.089,-1.091,-4.763,1.191,-0.198,116328
0.296,-0.098,-1.094,-4.672,1.084,-0.305,120338
0.304,-0.098,-1.090,-4.137,1.496,-0.366,124348
0.305,-0.097,-1.098,-4.443,0.977,-0.015,128355
0.300,-0.096,-1.088,-4.366,1.038,-0.214,132365
0.303,-0.098,-1.094,-4.443,1.252,-0.214,136375
0.297,-0.094,-1.088,-4.748,1.328,-0.275,140385
0.294,-0.096,-1.091,-4.779,1.328,-0.427,144395
0.297,-0.091,-1.093,-4.687,1.145,-0.061,148405
0.300,-0.098,-1.091,-4.183,1.496,-0.183,152415
0.304,-0.091,-1.090,-4.305,1.405,-0.198,156425
0.310,-0.095,-1.091,-4.153,1.191,-0.061,160435
0.310,-0.097,-1.094,-4.489,0.947,-0.046,164445
0.318,-0.100,-1.089,-4.687,0.427,-0.122,168455
0.311,-0.095,-1.097,-4.489,-0.031,0.061,172466
0.313,-0.101,-1.100,-4.458,-0.702,0.092,176476
0.317,-0.099,-1.094,-4.153,-0.824,-0.153,180487
0.309,-0.101,-1.091,-4.458,-1.008,0.000,184497
0.309,-0.098,-1.087,-4.580,-1.969,0.092,188508
0.308,-0.104,-1.097,-4.992,-2.443,-0.107,192518
0.303,-0.098,-1.093,-5.237,-2.336,-0.153,196529
0.309,-0.102,-1.094,-5.420,-2.656,-0.366,200539
0.310,-0.106,-1.093,-5.115,-2.855,-0.458,204549
0.299,-0.101,-1.100,-5.267,-2.718,-0.427,208559
0.299,-0.103,-1.090,-5.267,-2.855,-0.366,212570
0.296,-0.105,-1.094,-5.496,-2.504,-0.534,216580
0.301,-0.110,-1.088,-5.817,-2.397,-0.427,220590
0.298,-0.104,-1.083,-5.985,-2.260,-0.595,224600
0.298,-0.096,-1.087,-6.046,-2.031,-0.656,228610
0.294,-0.104,-1.086,-5.634,-1.863,-0.595,232620
0.298,-0.101,-1.091,-5.374,-1.634,-0.718,236630
0.298,-0.104,-1.089,-5.084,-1.298,-0.824,240640
0.294,-0.097,-1.092,-5.267,-1.069,-0.870,244650
0.296,-0.098,-1.092,-5.420,-0.702,-0.824,248660
0.302,-0.090,-1.099,-5.130,-0.763,-0.580,252679
0.299,-0.094,-1.086,-4.992,-0.733,-0.733,256689
0.292,-0.092,-1.086,-4.702,-0.672,-0.733,260699
0.302,-0.096,-1.086,-4.351,-0.321,-0.656,264710
0.304,-0.099,-1.086,-4.611,-0.214,-0.687,268722
0.298,-0.103,-1.086,-4.733,-0.198,-0.763,272732
0.294,-0.100,-1.084,-5.038,0.000,-0.565,276742
0.297,-0.103,-1.096,-5.328,0.046,-0.885,280752
0.297,-0.106,-1.085,-5.176,0.137,-0.840,284762
0.296,-0.098,-1.087,-4.962,0.183,-0.809,288772
0.299,-0.098,-1.091,-4.931,0.153,-0.977,292783
0.301,-0.096,-1.081,-4.855,0.153,-1.008,296793
0.298,-0.098,-1.089,-5.130,0.153,-1.237,300803
0.301,-0.096,-1.082,-5.420,0.397,-1.206,304813
0.299,-0.097,-1.087,-5.450,0.489,-1.389,308823
0.294,-0.095,-1.086,-5.557,0.626,-1.374,312833
0.299,-0.095,-1.083,-5.420,0.916,-1.160,316843
0.296,-0.091,-1.087,-5.160,0.962,-1.145,320854
0.297,-0.092,-1.092,-5.160,1.023,-1.130,324864
0.297,-0.096,-1.088,-5.496,0.901,-1.267,328874
0.296,-0.094,-1.088,-5.603,0.931,-0.947,332884
0.296,-0.096,-1.087,-5.847,1.282,-0.824,336894
0.295,-0.093,-1.082,-5.588,1.588,-0.840,340904
0.289,-0.087,-1.078,-5.313,1.496,-0.672,344914
0.298,-0.091,-1.084,-4.901,1.542,-0.748,348924
0.294,-0.095,-1.083,-4.840,1.420,-0.733,352944
0.305,-0.093,-1.090,-4.931,1.420,-0.534,356954
0.297,-0.095,-1.082,-5.389,1.527,-0.321,360964
0.302,-0.092,-1.086,-5.466,1.344,-0.198,364974
0.300,-0.099,-1.087,-5.115,1.450,-0.122,368984
0.301,-0.093,-1.089,-4.824,1.282,-0.321,373004
0.303,-0.102,-1.082,-4.763,0.794,-0.107,377014
0.306,-0.100,-1.086,-4.809,0.885,-0.260,381025
0.307,-0.102,-1.096,-5.344,0.519,-0.168,385035
0.303,-0.110,-1.092,-5.817,0.763,-0.153,389045
0.306,-0.098,-1.097,-6.046,0.519,-0.382,393064
0.304,-0.104,-1.085,-5.985,0.565,-0.595,397074
0.299,-0.103,-1.092,-5.924,0.473,-0.580,401084
0.296,-0.101,-1.085,-5.802,0.702,-0.824,405095
0.304,-0.103,-1.090,-6.107,0.748,-1.115,409105
0.300,-0.106,-1.084,-6.366,1.115,-1.328,413114
0.299,-0.099,-1.094,-6.626,1.008,-1.435,417124
0.298,-0.100,-1.091,-6.748,1.389,-1.588,421134
0.300,-0.099,-1.094,-6.473,1.618,-1.618,425144
0.294,-0.103,-1.088,-6.382,2.092,-1.664,429154
0.299,-0.094,-1.091,-6.458,2.076,-1.802,433164
0.297,-0.101,-1.086,-6.626,2.382,-1.710,437174
0.298,-0.101,-1.101,-6.672,2.580,-1.695,441184
0.291,-0.098,-1.095,-7.053,2.885,-1.725,445194
0.294,-0.090,-1.092,-6.947,2.534,-1.740,449204
0.302,-0.085,-1.091,-6.947,2.824,-1.573,453223
0.299,-0.089,-1.086,-6.534,2.427,-1.511,457233
0.303,-0.090,-1.093,-6.198,2.595,-1.481,461243
0.303,-0.087,-1.090,-6.046,2.260,-1.496,465253
0.302,-0.097,-1.089,-5.756,1.634,-1.298,469263
0.304,-0.089,-1.088,-5.481,1.618,-1.008,473283
0.302,-0.084,-1.083,-5.466,1.038,-0.824,477293
0.298,-0.095,-1.084,-4.977,0.550,-0.718,481303
0.300,-0.092,-1.082,-4.321,0.366,-0.702,485313
0.297,-0.093,-1.079,-4.031,0.198,-0.473,489323
0.290,-0.092,-1.087,-3.756,0.061,-0.519,493340
0.296,-0.093,-1.084,-3.847,-0.122,-0.550,497350
0.292,-0.093,-1.085,-4.183,-0.305,-0.504,501360
0.290,-0.095,-1.086,-4.336,-0.015,-0.718,505370
0.289,-0.096,-1.087,-4.427,0.107,-0.840,509380
0.293,-0.097,-1.080,-4.336,0.397,-0.962,513390
0.285,-0.090,-1.084,-4.198,0.672,-1.115,517400
0.287,-0.089,-1.086,-4.550,0.931,-1.099,521410
0.292,-0.091,-1.093,-5.267,0.885,-1.160,525421
0.298,-0.100,-1.091,-5.649,0.519,-1.206,529431
0.300,-0.098,-1.085,-5.878,0.473,-1.008,533441
0.306,-0.096,-1.084,-5.832,0.229,-0.885,537451
0.302,-0.096,-1.080,-5.786,0.000,-0.840,541461
0.294,-0.091,-1.086,-5.588,0.076,-0.626,545471
0.292,-0.089,-1.090,-5.573,0.229,-0.336,549482
0.293,-0.093,-1.084,-5.802,0.015,-0.550,553491
0.294,-0.086,-1.079,-5.832,-0.092,-0.336,557502
0.290,-0.085,-1.084,-5.679,0.046,-0.611,561512
0.294,-0.088,-1.091,-5.145,0.397,-0.641,565523
0.283,-0.083,-1.091,-4.702,0.565,-0.473,569533
0.287,-0.085,-1.094,-4.412,1.023,-0.763,573542
0.281,-0.089,-1.087,-4.336,1.084,-0.580,577553
0.284,-0.092,-1.087,-4.351,1.618,-0.626,581563
0.287,-0.094,-1.086,-4.702,2.000,-0.595,585574
0.292,-0.094,-1.086,-4.702,2.351,-0.672,589584
