acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,time
0.214,0.156,-1.095,-7.679,-0.595,0.443,0
0.207,0.157,-1.097,-7.435,-1.252,0.351,4052
0.208,0.157,-1.084,-7.298,-1.542,0.214,8064
0.198,0.161,-1.100,-6.947,-1.832,0.336,12074
0.198,0.153,-1.090,-6.824,-2.229,0.397,16084
0.198,0.158,-1.098,-6.275,-2.046,0.763,20094
0.200,0.160,-1.104,-5.725,-2.000,0.473,24105
0.196,0.161,-1.104,-5.756,-2.244,0.534,28114
0.202,0.162,-1.103,-5.573,-2.076,0.351,32125
0.199,0.153,-1.101,-5.817,-1.924,0.137,36135
0.195,0.159,-1.098,-5.893,-1.863,0.137,40146
0.193,0.152,-1.101,-6.076,-1.588,0.214,44156
0.195,0.152,-1.094,-6.153,-1.786,0.214,48167
0.205,0.149,-1.088,-5.954,-1.710,0.015,52178
0.190,0.150,-1.097,-6.046,-1.573,0.153,56188
0.193,0.152,-1.101,-6.061,-1.649,0.015,60199
0.198,0.158,-1.093,-6.397,-1.130,0.015,64209
0.190,0.158,-1.094,-6.504,-1.282,-0.198,68219
0.190,0.154,-1.096,-6.595,-0.885,-0.412,72230
0.187,0.155,-1.087,-6.519,-0.870,-0.107,76240
0.191,0.156,-1.096,-6.595,-0.595,-0.015,80250
0.189,0.154,-1.092,-6.534,-0.458,-0.153,84260
0.195,0.157,-1.093,-6.992,-0.427,0.031,88271
0.199,0.158,-1.096,-7.435,-0.718,-0.015,92281
0.191,0.156,-1.096,-7.435,-1.008,-0.061,96291
0.193,0.163,-1.102,-7.786,-0.687,-0.229,100301
0.192,0.164,-1.092,-7.573,-0.672,0.031,104311
0.191,0.163,-1.097,-7.481,-1.130,-0.015,108321
0.189,0.166,-1.092,-7.282,-0.779,-0.168,112331
0.185,0.168,-1.095,-7.344,-0.504,-0.076,116341
0.182,0.167,-1.096,-7.618,-0.580,-0.290,120351
0.189,0.162,-1.097,-7.466,0.076,-0.321,124361
0.183,0.175,-1.092,-7.069,0.061,-0.366,128367
0.185,0.164,-1.093,-6.763,0.290,-0.534,132377
0.183,0.173,-1.093,-6.321,0.534,-0.641,136388
0.186,0.169,-1.086,-6.229,0.611,-0.580,140398
0.189,0.170,-1.099,-6.015,1.023,-0.763,144408
0.185,0.172,-1.092,-6.092,1.130,-0.870,148418
0.189,0.172,-1.096,-6.168,1.191,-0.870,152429
0.185,0.173,-1.090,-5.969,1.481,-0.748,156439
0.185,0.173,-1.097,-5.664,1.481,-0.824,160449
0.186,0.168,-1.098,-5.496,1.389,-0.779,164459
0.188,0.179,-1.093,-5.160,1.527,-0.794,168469
0.189,0.170,-1.094,-5.313,1.634,-0.931,172479
0.183,0.170,-1.094,-5.405,1.649,-0.931,176489
0.192,0.175,-1.085,-5.802,1.634,-0.733,180499
0.186,0.167,-1.093,-5.863,1.954,-0.641,184509
0.193,0.165,-1.095,-5.847,2.305,-0.412,188520
0.191,0.163,-1.091,-6.000,1.924,-0.382,192530
